"Date","Discharge.m3s","flux.rate","count","site","model","const","interval","format","Flux","Std.Err","SEP","L95","U95"
2016-04-26,1.44270837012463,6.05488338252709,1,"SMD","comp","Br","daily","flux",8.42309462503321,4.10462527733044,9.27678051622111,0.863659566415403,37.1214231439507
2016-04-27,1.61046515734843,6.33982557384703,1,"SMD","comp","Br","daily","flux",8.82714482540623,4.05947187048588,9.61713367918563,0.923307461211231,38.58738348221
2016-04-28,1.49862729919923,6.06912503775375,1,"SMD","comp","Br","daily","flux",8.45757920708819,3.98351014819884,9.25456242217716,0.877620710851085,37.0925641634028
2016-04-29,1.36721781587392,5.73713309044104,1,"SMD","comp","Br","daily","flux",8.00187862491915,3.90062897751364,8.81343372034337,0.820374139659048,35.2667603909292
2016-04-30,1.24699211836354,5.40466623604669,1,"SMD","comp","Br","daily","flux",7.54471710499225,3.81162720682848,8.37000541672745,0.763269638790688,33.4317720074105
2016-05-01,1.13795020666807,5.07678194551981,1,"SMD","comp","Br","daily","flux",7.09315805464764,3.71494942593769,7.92977774909483,0.707431359149969,31.6118427170922
2016-05-02,1.18548129638148,5.16367688995911,1,"SMD","comp","Br","daily","flux",7.22083185440181,3.67446576391426,8.02277898768323,0.72846661912443,32.0326769999233
2016-05-03,1.56293406763502,5.94136934029006,1,"SMD","comp","Br","daily","flux",8.31556513776272,3.71405685550156,9.01382902480533,0.877950052662554,36.2122881774893
2016-05-04,1.8788760169065,6.37857747979631,1,"SMD","comp","Br","daily","flux",8.93523749470436,3.74842360104353,9.58820019739264,0.960966556738299,38.6156743685374
2016-05-05,2.68410859558071,7.02546792809956,1,"SMD","comp","Br","daily","flux",9.84996226514803,4.13440084476072,10.5706467881735,1.0591830611611,42.5715306263489
2016-05-06,3.0475816345656,7.1073067904137,1,"SMD","comp","Br","daily","flux",9.97335825412979,4.40819187728135,10.7918331046296,1.05637730739155,43.3741063517303
2016-05-07,2.9077843118791,6.99595589768603,1,"SMD","comp","Br","daily","flux",9.82563136514249,4.27698660774986,10.6052307196564,1.0455416673268,42.6506099980906
2016-05-08,2.59743425551508,6.7923042154204,1,"SMD","comp","Br","daily","flux",9.54789376972612,4.01766574684547,10.250413763719,1.02598144616791,41.2779568394961
2016-05-09,2.27030852042868,6.51344823849671,1,"SMD","comp","Br","daily","flux",9.16386033827891,3.77754036312004,9.80761076471591,0.990310986645378,39.5248709974259
2016-05-10,1.94318278534228,6.14578405322405,1,"SMD","comp","Br","daily","flux",8.65409857566898,3.57447252310187,9.26476305852187,0.934721230041107,37.3344973020268
2016-05-11,1.67477192578421,5.75123309093443,1,"SMD","comp","Br","daily","flux",8.10555126776846,3.4273286947995,8.70846064245743,0.869803251990275,35.0621427608703
