"Date","Discharge.m3s","flux.rate","count","site","model","const","interval","format","Flux","Std.Err","SEP","L95","U95"
2018-11-26,6.51455523719068,142.639618074945,1,"SMD","comp","DIN","daily","flux",200.481017444417,163.222999774588,279.25721468651,14.2836649468759,957.016816460576
2018-11-27,9.33846115545789,195.598127702317,1,"SMD","comp","DIN","daily","flux",276.54369221458,283.13212651882,421.730047972435,16.4840271287476,1395.04942929795
2018-11-28,9.92560991074117,205.925882676649,1,"SMD","comp","DIN","daily","flux",292.87073223675,310.168109730277,453.621720288133,16.9246927442209,1490.99475134742
2018-11-29,9.14274490369679,192.406668334323,1,"SMD","comp","DIN","daily","flux",275.265085753935,272.839203502323,413.802350135205,16.8822683493201,1376.80060186231
2018-11-30,8.55559614841351,181.920050573991,1,"SMD","comp","DIN","daily","flux",261.804767799354,245.851520836238,384.707023891689,16.7968269783155,1291.64258779641
2018-12-01,7.94048792859293,170.56675493277,1,"SMD","comp","DIN","daily","flux",246.920611302272,218.72810285919,354.578560607747,16.5760325709971,1201.19734876043
2018-12-02,7.88456899951833,169.565582688014,1,"SMD","comp","DIN","daily","flux",246.925894856472,215.878429671151,352.832541277386,16.7383208272152,1197.55897314987
2018-12-03,8.10824471581673,173.836377033601,1,"SMD","comp","DIN","daily","flux",254.645241543857,224.862144044256,365.234449118973,17.1347164130778,1237.86467577891
2018-12-04,7.46517703145885,161.603058211184,1,"SMD","comp","DIN","daily","flux",238.12799283625,197.601600886632,333.889754076707,16.7495301943794,1141.42125049993
2018-12-05,6.93394720525017,151.188891172724,1,"SMD","comp","DIN","daily","flux",224.102515426122,176.017764483063,308.442403040669,16.3427125438328,1061.74907715638
2018-12-06,6.40271737904148,140.485864004853,1,"SMD","comp","DIN","daily","flux",209.471744402825,155.395537556524,283.194093687149,15.8136965542096,981.241798284884
2018-12-07,5.8714875528328,129.494000641213,1,"SMD","comp","DIN","daily","flux",194.226482108478,135.774214398068,258.116062470799,15.1551655878385,899.890520248588
