Date,Time,DateTime,Site,Permanent.ID,Location,Location.Flag,Stage,Discharge,Temp.Stage,NO3.SUNA.Raw,NO3.SUNA.Corr,Br.SUNA.Raw,Br.SUNA.Corr,Abs.254,Abs.350,RWT,Temp.Turner,DO_Concentration,DO_Percent_Sat,Temp.DO,PAR
2015-06-15,10:00,2015-06-15 10:00,CH,SB-Chest-midreach,Up,1,0.02100072,NA,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,10:15,2015-06-15 10:15,CH,SB-Chest-midreach,Up,1,0.02100072,NA,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,10:30,2015-06-15 10:30,CH,SB-Chest-midreach,Up,1,0.02100072,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,10:45,2015-06-15 10:45,CH,SB-Chest-midreach,Up,1,0.01819656,NA,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,11:00,2015-06-15 11:00,CH,SB-Chest-midreach,Up,1,0.01679448,NA,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,11:15,2015-06-15 11:15,CH,SB-Chest-midreach,Up,1,0.0153924,NA,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,11:30,2015-06-15 11:30,CH,SB-Chest-midreach,Up,1,0.0153924,NA,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,11:45,2015-06-15 11:45,CH,SB-Chest-midreach,Up,1,0.0153924,NA,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,12:00,2015-06-15 12:00,CH,SB-Chest-midreach,Up,1,0.01679448,NA,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,12:15,2015-06-15 12:15,CH,SB-Chest-midreach,Up,1,0.01682496,NA,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,12:30,2015-06-15 12:30,CH,SB-Chest-midreach,Up,1,0.0153924,NA,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,12:45,2015-06-15 12:45,CH,SB-Chest-midreach,Up,1,0.01679448,NA,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,13:00,2015-06-15 13:00,CH,SB-Chest-midreach,Up,1,0.01679448,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,13:15,2015-06-15 13:15,CH,SB-Chest-midreach,Up,1,0.01959864,NA,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,13:30,2015-06-15 13:30,CH,SB-Chest-midreach,Up,1,0.01959864,NA,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,13:45,2015-06-15 13:45,CH,SB-Chest-midreach,Up,1,0.02100072,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,14:00,2015-06-15 14:00,CH,SB-Chest-midreach,Up,1,0.0224028,NA,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,14:15,2015-06-15 14:15,CH,SB-Chest-midreach,Up,1,0.01819656,NA,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,14:30,2015-06-15 14:30,CH,SB-Chest-midreach,Up,1,0.0210312,NA,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,14:45,2015-06-15 14:45,CH,SB-Chest-midreach,Up,1,0.02660904,NA,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,15:00,2015-06-15 15:00,CH,SB-Chest-midreach,Up,1,0.02801112,NA,22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,15:15,2015-06-15 15:15,CH,SB-Chest-midreach,Up,1,0.02380488,NA,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,15:30,2015-06-15 15:30,CH,SB-Chest-midreach,Up,1,0.060198,NA,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,15:45,2015-06-15 15:45,CH,SB-Chest-midreach,Up,1,0.07141464,NA,24.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,16:00,2015-06-15 16:00,CH,SB-Chest-midreach,Up,1,0.05599176,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,16:15,2015-06-15 16:15,CH,SB-Chest-midreach,Up,1,0.0364236,NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,16:30,2015-06-15 16:30,CH,SB-Chest-midreach,Up,1,0.03361944,NA,21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,16:45,2015-06-15 16:45,CH,SB-Chest-midreach,Up,1,0.03361944,NA,20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,17:00,2015-06-15 17:00,CH,SB-Chest-midreach,Up,1,0.03361944,NA,20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,17:15,2015-06-15 17:15,CH,SB-Chest-midreach,Up,1,0.03221736,NA,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,17:30,2015-06-15 17:30,CH,SB-Chest-midreach,Up,1,0.03081528,NA,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,17:45,2015-06-15 17:45,CH,SB-Chest-midreach,Up,1,0.0294132,NA,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,18:00,2015-06-15 18:00,CH,SB-Chest-midreach,Up,1,0.03081528,NA,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,18:15,2015-06-15 18:15,CH,SB-Chest-midreach,Up,1,0.03081528,NA,20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,18:30,2015-06-15 18:30,CH,SB-Chest-midreach,Up,1,0.03361944,NA,20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,18:45,2015-06-15 18:45,CH,SB-Chest-midreach,Up,1,0.03081528,NA,20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,19:00,2015-06-15 19:00,CH,SB-Chest-midreach,Up,1,0.03221736,NA,20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,19:15,2015-06-15 19:15,CH,SB-Chest-midreach,Up,1,0.03221736,NA,20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,19:30,2015-06-15 19:30,CH,SB-Chest-midreach,Up,1,0.03221736,NA,20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,19:45,2015-06-15 19:45,CH,SB-Chest-midreach,Up,1,0.03081528,NA,20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,20:00,2015-06-15 20:00,CH,SB-Chest-midreach,Up,1,0.03221736,NA,20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,20:15,2015-06-15 20:15,CH,SB-Chest-midreach,Up,1,0.03221736,NA,20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,20:30,2015-06-15 20:30,CH,SB-Chest-midreach,Up,1,0.03218688,NA,20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,20:45,2015-06-15 20:45,CH,SB-Chest-midreach,Up,1,0.03221736,NA,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,21:00,2015-06-15 21:00,CH,SB-Chest-midreach,Up,1,0.03081528,NA,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,21:15,2015-06-15 21:15,CH,SB-Chest-midreach,Up,1,0.03221736,NA,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,21:30,2015-06-15 21:30,CH,SB-Chest-midreach,Up,1,0.0307848,NA,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,21:45,2015-06-15 21:45,CH,SB-Chest-midreach,Up,1,0.03218688,NA,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,22:00,2015-06-15 22:00,CH,SB-Chest-midreach,Up,1,0.0307848,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,22:15,2015-06-15 22:15,CH,SB-Chest-midreach,Up,1,0.0294132,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,22:30,2015-06-15 22:30,CH,SB-Chest-midreach,Up,1,0.0307848,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,22:45,2015-06-15 22:45,CH,SB-Chest-midreach,Up,1,0.0307848,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,23:00,2015-06-15 23:00,CH,SB-Chest-midreach,Up,1,0.02798064,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,23:15,2015-06-15 23:15,CH,SB-Chest-midreach,Up,1,0.02657856,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,23:30,2015-06-15 23:30,CH,SB-Chest-midreach,Up,1,0.02801112,NA,21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,23:45,2015-06-15 23:45,CH,SB-Chest-midreach,Up,1,0.0294132,NA,21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,0:00,2015-06-16 0:00,CH,SB-Chest-midreach,Up,1,0.0294132,NA,21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,0:15,2015-06-16 0:15,CH,SB-Chest-midreach,Up,1,0.02801112,NA,21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,0:30,2015-06-16 0:30,CH,SB-Chest-midreach,Up,1,0.02801112,NA,21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,0:45,2015-06-16 0:45,CH,SB-Chest-midreach,Up,1,0.02520696,NA,21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,1:00,2015-06-16 1:00,CH,SB-Chest-midreach,Up,1,0.02660904,NA,21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,1:15,2015-06-16 1:15,CH,SB-Chest-midreach,Up,1,0.02660904,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,1:30,2015-06-16 1:30,CH,SB-Chest-midreach,Up,1,0.02660904,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,1:45,2015-06-16 1:45,CH,SB-Chest-midreach,Up,1,0.02380488,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,2:00,2015-06-16 2:00,CH,SB-Chest-midreach,Up,1,0.02660904,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,2:15,2015-06-16 2:15,CH,SB-Chest-midreach,Up,1,0.02517648,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,2:30,2015-06-16 2:30,CH,SB-Chest-midreach,Up,1,0.02798064,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,2:45,2015-06-16 2:45,CH,SB-Chest-midreach,Up,1,0.02517648,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,3:00,2015-06-16 3:00,CH,SB-Chest-midreach,Up,1,0.02520696,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,3:15,2015-06-16 3:15,CH,SB-Chest-midreach,Up,1,0.02660904,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,3:30,2015-06-16 3:30,CH,SB-Chest-midreach,Up,1,0.02660904,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,3:45,2015-06-16 3:45,CH,SB-Chest-midreach,Up,1,0.02801112,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,4:00,2015-06-16 4:00,CH,SB-Chest-midreach,Up,1,0.02520696,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,4:15,2015-06-16 4:15,CH,SB-Chest-midreach,Up,1,0.02380488,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,4:30,2015-06-16 4:30,CH,SB-Chest-midreach,Up,1,0.02520696,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,4:45,2015-06-16 4:45,CH,SB-Chest-midreach,Up,1,0.0224028,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,5:00,2015-06-16 5:00,CH,SB-Chest-midreach,Up,1,0.02520696,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,5:15,2015-06-16 5:15,CH,SB-Chest-midreach,Up,1,0.02100072,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,5:30,2015-06-16 5:30,CH,SB-Chest-midreach,Up,1,0.02100072,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,5:45,2015-06-16 5:45,CH,SB-Chest-midreach,Up,1,0.02100072,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,6:00,2015-06-16 6:00,CH,SB-Chest-midreach,Up,1,0.0224028,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,6:15,2015-06-16 6:15,CH,SB-Chest-midreach,Up,1,0.02380488,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,6:30,2015-06-16 6:30,CH,SB-Chest-midreach,Up,1,0.02380488,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,6:45,2015-06-16 6:45,CH,SB-Chest-midreach,Up,1,0.02660904,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,7:00,2015-06-16 7:00,CH,SB-Chest-midreach,Up,1,0.02801112,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,7:15,2015-06-16 7:15,CH,SB-Chest-midreach,Up,1,0.02801112,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,7:30,2015-06-16 7:30,CH,SB-Chest-midreach,Up,1,0.02798064,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,7:45,2015-06-16 7:45,CH,SB-Chest-midreach,Up,1,0.02520696,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,8:00,2015-06-16 8:00,CH,SB-Chest-midreach,Up,1,0.0237744,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,8:15,2015-06-16 8:15,CH,SB-Chest-midreach,Up,1,0.0237744,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,8:30,2015-06-16 8:30,CH,SB-Chest-midreach,Up,1,0.02517648,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,8:45,2015-06-16 8:45,CH,SB-Chest-midreach,Up,1,0.02380488,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,9:00,2015-06-16 9:00,CH,SB-Chest-midreach,Up,1,0.02380488,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,9:15,2015-06-16 9:15,CH,SB-Chest-midreach,Up,1,0.02520696,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,9:30,2015-06-16 9:30,CH,SB-Chest-midreach,Up,1,0.02380488,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,9:45,2015-06-16 9:45,CH,SB-Chest-midreach,Up,1,0.02380488,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,10:00,2015-06-16 10:00,CH,SB-Chest-midreach,Up,1,0.02380488,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,10:15,2015-06-16 10:15,CH,SB-Chest-midreach,Up,1,0.02520696,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,10:30,2015-06-16 10:30,CH,SB-Chest-midreach,Up,1,0.02660904,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,10:45,2015-06-16 10:45,CH,SB-Chest-midreach,Up,1,0.02380488,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,11:00,2015-06-16 11:00,CH,SB-Chest-midreach,Up,1,0.0237744,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,11:15,2015-06-16 11:15,CH,SB-Chest-midreach,Up,1,0.02097024,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,11:30,2015-06-16 11:30,CH,SB-Chest-midreach,Up,1,0.02100072,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,11:45,2015-06-16 11:45,CH,SB-Chest-midreach,Up,1,0.02380488,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,12:00,2015-06-16 12:00,CH,SB-Chest-midreach,Up,1,0.0224028,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,12:15,2015-06-16 12:15,CH,SB-Chest-midreach,Up,1,0.02380488,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,12:30,2015-06-16 12:30,CH,SB-Chest-midreach,Up,1,0.02380488,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,12:45,2015-06-16 12:45,CH,SB-Chest-midreach,Up,1,0.02380488,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,13:00,2015-06-16 13:00,CH,SB-Chest-midreach,Up,1,0.02380488,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,13:15,2015-06-16 13:15,CH,SB-Chest-midreach,Up,1,0.02520696,NA,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,13:30,2015-06-16 13:30,CH,SB-Chest-midreach,Up,1,0.02380488,NA,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,13:45,2015-06-16 13:45,CH,SB-Chest-midreach,Up,1,0.02380488,NA,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,14:00,2015-06-16 14:00,CH,SB-Chest-midreach,Up,1,0.0237744,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,14:15,2015-06-16 14:15,CH,SB-Chest-midreach,Up,1,0.02237232,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,14:30,2015-06-16 14:30,CH,SB-Chest-midreach,Up,1,0.0224028,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,14:45,2015-06-16 14:45,CH,SB-Chest-midreach,Up,1,0.02380488,NA,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,15:00,2015-06-16 15:00,CH,SB-Chest-midreach,Up,1,0.02380488,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,15:15,2015-06-16 15:15,CH,SB-Chest-midreach,Up,1,0.02380488,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,15:30,2015-06-16 15:30,CH,SB-Chest-midreach,Up,1,0.02380488,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,15:45,2015-06-16 15:45,CH,SB-Chest-midreach,Up,1,0.0224028,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,16:00,2015-06-16 16:00,CH,SB-Chest-midreach,Up,1,0.02380488,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,16:15,2015-06-16 16:15,CH,SB-Chest-midreach,Up,1,0.02660904,NA,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,16:30,2015-06-16 16:30,CH,SB-Chest-midreach,Up,1,0.02660904,NA,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,16:45,2015-06-16 16:45,CH,SB-Chest-midreach,Up,1,0.02660904,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,17:00,2015-06-16 17:00,CH,SB-Chest-midreach,Up,1,0.03218688,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,17:15,2015-06-16 17:15,CH,SB-Chest-midreach,Up,1,0.02801112,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,17:30,2015-06-16 17:30,CH,SB-Chest-midreach,Up,1,0.02660904,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,17:45,2015-06-16 17:45,CH,SB-Chest-midreach,Up,1,0.0224028,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,18:00,2015-06-16 18:00,CH,SB-Chest-midreach,Up,1,0.02100072,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,18:15,2015-06-16 18:15,CH,SB-Chest-midreach,Up,1,0.0224028,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,18:30,2015-06-16 18:30,CH,SB-Chest-midreach,Up,1,0.02380488,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,18:45,2015-06-16 18:45,CH,SB-Chest-midreach,Up,1,0.02520696,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,19:00,2015-06-16 19:00,CH,SB-Chest-midreach,Up,1,0.02380488,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,19:15,2015-06-16 19:15,CH,SB-Chest-midreach,Up,1,0.02380488,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,19:30,2015-06-16 19:30,CH,SB-Chest-midreach,Up,1,0.01959864,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,19:45,2015-06-16 19:45,CH,SB-Chest-midreach,Up,1,0.02100072,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,20:00,2015-06-16 20:00,CH,SB-Chest-midreach,Up,1,0.01819656,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,20:15,2015-06-16 20:15,CH,SB-Chest-midreach,Up,1,0.01819656,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,20:30,2015-06-16 20:30,CH,SB-Chest-midreach,Up,1,0.01959864,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,20:45,2015-06-16 20:45,CH,SB-Chest-midreach,Up,1,0.01959864,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,21:00,2015-06-16 21:00,CH,SB-Chest-midreach,Up,1,0.02100072,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,21:15,2015-06-16 21:15,CH,SB-Chest-midreach,Up,1,0.02100072,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,21:30,2015-06-16 21:30,CH,SB-Chest-midreach,Up,1,0.02097024,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,21:45,2015-06-16 21:45,CH,SB-Chest-midreach,Up,1,0.02100072,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,22:00,2015-06-16 22:00,CH,SB-Chest-midreach,Up,1,0.02100072,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,22:15,2015-06-16 22:15,CH,SB-Chest-midreach,Up,1,0.02100072,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,22:30,2015-06-16 22:30,CH,SB-Chest-midreach,Up,1,0.01959864,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,22:45,2015-06-16 22:45,CH,SB-Chest-midreach,Up,1,0.01819656,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,23:00,2015-06-16 23:00,CH,SB-Chest-midreach,Up,1,0.01959864,NA,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,23:15,2015-06-16 23:15,CH,SB-Chest-midreach,Up,1,0.02100072,NA,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,23:30,2015-06-16 23:30,CH,SB-Chest-midreach,Up,1,0.02380488,NA,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,23:45,2015-06-16 23:45,CH,SB-Chest-midreach,Up,1,0.0224028,NA,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-17,0:00,2015-06-17 0:00,CH,SB-Chest-midreach,Up,1,0.02100072,NA,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-17,0:15,2015-06-17 0:15,CH,SB-Chest-midreach,Up,1,0.0224028,NA,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
