"Date","Site","Year","Sample.UP","Location.UP","Time.UP","CArea.km2.UP","Cond.uScm.UP","Sp_Cond.uScm.UP","Temp.C.UP","DO.mgL.UP","DO.pct.UP","TSS.mgL.UP","Chl.mgL.UP","PO4.ugL.UP","NH4.ugL.UP","Cl.mgL.UP","NO3.mgL.UP","SO4.mgL.UP","Br.mgL.UP","DOC.mgL.UP","TDN.mgL.UP","DIN.mgL.UP","DON.mgL.UP","TDP.mgL.UP","Q_est.m3s.UP","CH4.mM.UP","CH4.uatm.UP","N2O.mM.UP","N2O.uatm.UP","Gas_Flag.UP","AFDM.pct.UP","AFDM.mgL.UP","Ash.pct.UP","Ash.mgL.UP","PC.mgL.UP","PN.mgL.UP","TN.mgL.UP","DateTime.UP","DateTime2.UP","DO.mgLCA.UP","DO.pctCA.UP","TSSCA.UP","ChlCA.UP","PO4CA.UP","NH4CA.UP","ClCA.UP","NO3CA.UP","SO4CA.UP","BrCA.UP","DOCCA.UP","TDNCA.UP","DONCA.UP","DINCA.UP","TDPCA.UP","N2OCA.UP","CH4CA.UP","AFDM.mgLCA.UP","Ash.mgLCA.UP","PCCA.UP","PNCA.UP","TNCA.UP","Sample.OUT","Location.OUT","Time.OUT","CArea.km2.OUT","Cond.uScm.OUT","Sp_Cond.uScm.OUT","Temp.C.OUT","DO.mgL.OUT","DO.pct.OUT","TSS.mgL.OUT","Chl.mgL.OUT","PO4.ugL.OUT","NH4.ugL.OUT","Cl.mgL.OUT","NO3.mgL.OUT","SO4.mgL.OUT","Br.mgL.OUT","DOC.mgL.OUT","TDN.mgL.OUT","DIN.mgL.OUT","DON.mgL.OUT","TDP.mgL.OUT","Q_est.m3s.OUT","CH4.mM.OUT","CH4.uatm.OUT","N2O.mM.OUT","N2O.uatm.OUT","Gas_Flag.OUT","AFDM.pct.OUT","AFDM.mgL.OUT","Ash.pct.OUT","Ash.mgL.OUT","PC.mgL.OUT","PN.mgL.OUT","TN.mgL.OUT","DateTime.OUT","DateTime2.OUT","DO.mgLCA.OUT","DO.pctCA.OUT","TSSCA.OUT","ChlCA.OUT","PO4CA.OUT","NH4CA.OUT","ClCA.OUT","NO3CA.OUT","SO4CA.OUT","BrCA.OUT","DOCCA.OUT","TDNCA.OUT","DONCA.OUT","DINCA.OUT","TDPCA.OUT","N2OCA.OUT","CH4CA.OUT","AFDM.mgLCA.OUT","Ash.mgLCA.OUT","PCCA.OUT","PNCA.OUT","TNCA.OUT","Time","Discharge.m3s","HL.myr","RCl","RNO3","RSO4","RBr","RDOC","RTDN","RDON","RDIN","RTDP","RDO.mgL","RDO.pct","RTSS","RChl","RPO4","RNH4","RN2O","RCH4","RAFDM.mgL","RAsh.mgL","RPC","RPN","RTN","RFlag","PDIN.UP","PDIN.OUT","PDON.UP","PDON.OUT","PPN.UP","PPN.OUT","cTN","cDIN","cDON","VfNO3","Ntrans","Date3","Time2.UP","Time2.OUT"
2016-11-02,"SMD","2016","SMD_UP","UP","11:45",111.9,466,690,8.1,8.2,69.3,12.90322581,NA,NA,8.625766574,154.05,0.06,27.56,NA,8.413863566,0.49541166,0.068625767,0.426785893,NA,NA,0.394913911,9.429986182,0.064313109,1.53570617,NA,45.01639344,5.808566896,54.98360656,7.094658911,1.305850156,0.076079344,0.571491004,2016-11-02 10:45:00,2016-11-02 10:45:00,917.58,7754.67,1443.870968139,NA,NA,965.2232796306,17238.195,6.714,3083.964,NA,941.5113330354,55.436564754,47.7573414267,7.6792233273,NA,171.845520423,1055.2154537658,649.9786356624,793.8923321409,146.1246324564,8.5132785936,63.9498433476,"SMD_OUT","OUT","12:45",113.8,503,724,9.2,7.86,68.4,9.333333333,NA,NA,4.199143139,155.86,0.07,28.09,NA,8.484407135,0.513361224,0.074199143,0.439162081,NA,NA,0.81793919,19.5312321,0.048381702,1.155286692,NA,83.35403727,7.779710145,16.64596273,1.553623188,1.191142543,0.08583964,0.599200864,2016-11-02 11:45:00,2016-11-02 11:45:00,894.468,7783.92,1062.1333332954,NA,NA,477.8624892182,17736.868,7.966,3196.642,NA,965.525531963,58.4205072912,49.9766448178,8.4438624734,NA,131.4716255496,2222.65421298,885.331014501,176.8023187944,135.5520213934,9.768551032,68.1890583232,NA,0.713583861677998,504.474100203491,-0.0289283767819078,-0.186476020256181,-0.0365367429710593,NA,-0.0255060115422922,-0.0538262525905285,-0.0464704132349215,-0.099572458503931,NA,0.0251879945072909,-0.00377192066200109,0.264384867669734,NA,NA,0.504920261143015,0.234942957919526,-1.10635108218696,-0.362092484161037,0.777296855459462,0.0723533800241011,-0.147448767780685,-0.0662896850670565,0,12.0081972453936,12.3830166907102,74.67937203085,73.2912963556741,13.3124307237564,14.3256869536156,-0.0277098600000001,-0.00557337599999999,-0.012376188,-86.2588086950238,194.751825885619,"20161102","1145","1245"
2016-11-16,"SMD","2016","SMD_UP","UP","12:45",111.9,462,676,8.4,8.1,69.2,NA,NA,NA,14.82303938,156.5,0.18,21.53,NA,7.499110067,0.578677695,0.194823039,0.383854656,NA,NA,0.777276371,18.57301763,0.051090467,1.222064336,NA,33.7353869,3.700010176,66.2646131,7.267731759,1.247340145,0.091828722,0.670506417,2016-11-16 12:45:00,2016-11-16 12:45:00,906.39,7743.48,NA,NA,NA,1658.698106622,17512.35,20.142,2409.207,NA,839.1504164973,64.7540340705,42.9533360064,21.8006980641,NA,136.7489991984,2078.320672797,414.0311386944,813.2591838321,139.5773622255,10.2756339918,75.0296680623,"SMD_OUT","OUT","13:55",113.8,499,738,8,8.53,72.2,NA,NA,NA,13.49505235,171.96,0.17,22.58,NA,7.747747238,0.544274363,0.183495052,0.360779311,NA,NA,1.126391326,26.91511893,0.04522079,1.081663899,NA,35.20164046,3.285486443,64.79835954,6.04784689,1.231737931,0.106551724,0.650826087,2016-11-16 13:55:00,2016-11-16 14:00:00,970.714,8216.36,NA,NA,NA,1535.73695743,19569.048,19.346,2569.604,NA,881.6936356844,61.9384225094,41.0566855918,20.8817369176,NA,123.0933517062,3062.940534234,373.8883572134,688.244976082,140.1717765478,12.1255861912,74.0640087006,NA,1.17797970816685,832.782641605764,-0.117442718995452,0.0395194121735676,-0.0665766785502447,NA,-0.0506979658839707,0.0434816394301325,0.0441560677456439,0.0421528312441192,NA,-0.0709672436809761,-0.061068150237361,NA,NA,NA,0.0741311204860632,0.0998592133927646,-0.473757430373774,0.0969559478245665,0.153720007391776,-0.00425867284509694,-0.180032901218189,0.012870366971345,1,29.0561035749193,28.1941759350528,57.2484686600695,55.4340580696483,13.6954277650112,16.3717659952988,0.01968033,0.011327987,0.023075345,33.5790515007268,322.343314700841,"20161116","1245","1355"
2016-12-14,"SMD","2016","SMD_UP","UP","11:45",111.9,336.8,652.7131783,0.8,11.72,82.2,0,NA,NA,23.45495508,158.18,0.23,16.25,NA,9.110047644,0.628038997,0.253454955,0.374584042,NA,NA,0.488289492,11.8399672,0.064127931,1.554964034,NA,0,0,0,0,0.550709516,0.03321202,0.661251017,2016-12-14 11:45:00,2016-12-14 11:45:00,1311.468,9198.18,0,NA,NA,2624.609473452,17700.342,25.737,1818.375,NA,1019.4143313636,70.2775637643,41.9159542998,28.3616094645,NA,174.0004754046,1324.89232968,0,0,61.6243948404,3.716425038,73.9939888023,"SMD_OUT","OUT","12:45",113.8,365.3,707.9457364,0.8,11.38,79.6,2,NA,NA,23.89761743,163.83,0.24,15.92,NA,8.753860441,0.612582428,0.263897617,0.348684811,NA,NA,1.097554647,26.61333331,0.068143439,1.652331449,NA,69.74358974,1.394871795,30.25641026,0.605128205,0.48423662,0.028540845,0.641123273,2016-12-14 12:45:00,2016-12-14 12:45:00,1295.044,9058.48,227.6,NA,NA,2719.548863534,18643.854,27.312,1811.696,NA,996.1893181858,69.7118803064,39.6803314918,30.0315488146,NA,188.0353188962,3028.597330678,158.736410271,68.863589729,55.106127356,3.247948161,72.9598284674,NA,0.801366003392355,566.532422053921,-0.0533047327560111,-0.061195943583168,0.00367305973740295,NA,0.0227827022470181,0.00804927529641212,0.0533358441993214,-0.0588802744847837,NA,0.0125233707570448,0.015187787149197,NA,NA,NA,-0.0361727681936358,-0.0806597996871276,-1.2859195897145,NA,NA,0.10577414190081,0.126055785387807,0.0139762749871901,0,38.3296128828487,41.1617590740619,56.6477831216704,54.3865471250799,5.02260399548089,4.45169380085817,0.0201277439999999,-0.010442662,0.025899231,-33.6500547865175,304.671863636588,"20161214","1145","1245"
2017-06-21,"SMD","2017","SMD_UP","UP","13:20",111.9,NA,510,24.3,3.99,47.7,5,NA,NA,72.59047522,128.71,0.07,1.19,NA,15.81862545,0.817506621,0.142590475,0.674916146,NA,NA,1.824511843,44.16562066,0.02709898,0.65598,NA,82.6306914,4.13153457,17.3693086,0.86846543,1.206909283,0.082506593,0.900013214,2017-06-21 12:20:00,2017-06-21 12:15:00,446.481,5337.63,559.5,NA,NA,8122.874177118,14402.649,7.833,133.161,NA,1770.104187855,91.4789908899,75.5231167374,15.9558741525,NA,73.404162,4942.132951854,462.318718383,97.181281617,135.0531487677,9.2324877567,100.7114786466,"SMD_OUT","OUT","15:15",113.8,NA,504,24.4,4.07,48.7,4,NA,NA,70.59849467,129.44,0.07,1.18,NA,15.87644805,0.750694354,0.140598495,0.610095859,NA,NA,2.242111284,54.27437307,0.028167374,0.681842419,NA,98.23434992,3.929373997,1.76565008,0.070626003,0.99970183,0.079495507,0.830189861,2017-06-21 14:15:00,2017-06-21 14:15:00,463.166,5542.06,455.2,NA,NA,8034.108693446,14730.272,7.966,134.284,NA,1806.73978809,85.4290174852,69.4289087542,16.000108731,NA,77.5936672822,6176.423655366,447.1627608586,8.0372391414,113.766068254,9.0465886966,94.4756061818,NA,1.76696956225028,1249.17396240865,-0.022747412646104,-0.0169794459338694,-0.00843340016971929,NA,-0.0206968609454535,0.0661351130554281,0.0806932797065311,-0.0027723068054574,NA,-0.0373700112658768,-0.0382997697479966,0.186416443252904,NA,NA,0.0109278417634551,-0.0570744923455431,-0.24974858336196,0.0327824873226188,0.917296427792798,0.157620023730917,0.0201353161790108,0.0619181899481576,0,15.8431534984107,16.9357036992289,74.9895818751834,73.4887147700302,9.16726462640581,9.57558153074095,0.069823353,0.00199198,0.0648202870000001,-21.0322250503513,3636.99269096251,"20170621","1320","1515"
2017-07-26,"SMD","2017","SMD_UP","UP","11:30",111.9,NA,531,18.4,5.36,57,12.7027027,NA,NA,28.54557203,131.82,0.14,2.19,NA,12.40709218,0.69684566,0.168545572,0.528300088,NA,NA,NA,NA,NA,NA,NA,53.10798624,6.746149603,46.89201376,5.956553099,1.851231537,0.138506639,0.835352299,2017-07-26 10:30:00,2017-07-26 10:30:00,599.784,6378.3,1421.43243213,NA,NA,3194.249510157,14750.658,15.666,245.061,NA,1388.353614942,77.977029354,59.1167798472,18.8602495068,NA,NA,NA,754.8941405757,666.5382917781,207.1528089903,15.4988929041,93.4759222581,"SMD_OUT","OUT","13:50",113.8,NA,505,18.6,4.97,53.1,6.19047619,NA,NA,37.39881891,131.44,0.14,2.59,NA,11.60914033,0.709310636,0.177398819,0.531911817,NA,NA,NA,NA,NA,NA,NA,74.20064875,4.593373494,25.79935125,1.597102697,1.639881686,0.116661264,0.8259719,2017-07-26 12:50:00,2017-07-26 12:45:00,565.586,6042.78,704.476190422,NA,NA,4255.985591958,14957.872,15.932,294.742,NA,1321.120169554,80.7195503768,60.5315647746,20.1879856022,NA,NA,NA,522.7259036172,181.7502869186,186.6185358668,13.2760518432,93.99560222,NA,1.19213811812078,842.792048355833,-0.0140477801058095,-0.0169794459338694,-0.202729116424074,NA,0.048426744213007,-0.0351708835989314,-0.0239320364041616,-0.0703986495470958,NA,0.057017192856095,0.0526033582616058,0.504389955865612,NA,NA,-0.332389839436436,NA,NA,0.307550720663222,0.727322062122266,0.0991262113392898,0.143419344507631,-0.00555950612035779,0,20.1765856395877,21.4775852544136,63.2427885375341,64.3982945424657,16.5806258228781,14.1241202031207,0.00938039899999998,-0.00885324700000001,-0.00361172900000006,-14.1900108112146,169.729545768537,"20170726","1130","1350"
2017-08-30,"SMD","2017","SMD_UP","UP","11:10",111.9,NA,718,17.2,3.19,33.1,11.92982456,NA,NA,35.40683836,181.97,0.08,3.13,NA,8.572297484,0.525327601,0.115406838,0.409920763,NA,NA,2.3371274,56.47852176,0.04447517,1.074777451,NA,75.92867068,9.058157204,24.07132932,2.871667357,1.664370159,0.121286699,0.6466143,2017-08-30 10:10:00,2017-08-30 10:15:00,356.961,3703.89,1334.947368264,NA,NA,3962.025212484,20362.443,8.952,350.247,NA,959.2400884596,58.7841585519,45.8701333797,12.9140251722,NA,120.2675967669,6319.946584944,1013.6077911276,321.3395772483,186.2430207921,13.5719816181,72.35614017,"SMD_OUT","OUT","14:00",113.8,NA,425.8,22,4.59,51.9,10.47619048,NA,NA,21.46297454,174.02,0.07,3.09,NA,9.410725153,0.597125858,0.091462975,0.505662883,NA,NA,0.876524886,21.18191327,0.030626275,0.740108012,NA,53.6994763,5.625659422,46.3005237,4.850531054,1.591162311,0.134241822,0.73136768,2017-08-30 13:00:00,2017-08-30 13:00:00,522.342,5906.22,1192.190476624,NA,NA,2442.486502652,19803.476,7.966,351.642,NA,1070.9405224114,67.9529226404,57.5444360854,10.408486555,NA,84.2242917656,2410.501730126,640.2000422236,551.9904339452,181.0742709918,15.2767193436,83.229641984,NA,0.0416257252645499,29.4276558452037,0.0274508810165851,0.110142984807864,-0.00398290349382002,NA,-0.116446795015807,-0.155973383210121,-0.254507712220137,0.194016860257766,NA,-0.463302713741837,-0.594599191660659,0.106938217216492,NA,NA,0.383525754718588,0.299692568657195,0.618588274801478,0.368394710629245,-0.717779175139312,0.0277527167370734,-0.125607134865738,-0.150277527082744,0,17.8478635563736,12.5057447165289,63.394942394562,69.1393531363048,18.7571940490645,18.3549021471663,-0.08475338,0.023943863,-0.0957421199999999,3.4340451804029,195.918461200157,"20170830","1110","1400"
2017-10-11,"SMD","2017","SMD_UP","UP","11:00",111.9,NA,739,16.4,2.75,28,17.14285714,NA,NA,0,184.37,0,3.58,NA,7.064284131,0.310531147,0,0.310531147,NA,NA,7.550393386,182.7709759,0.017939532,0.434258935,NA,49.19656615,8.433697054,50.80343385,8.709160089,2.55030453,0.247729857,0.558261004,2017-10-11 10:00:00,2017-10-11 10:00:00,307.725,3133.2,1918.285713966,NA,NA,0,20631.003,0,400.602,NA,790.4933942589,34.7484353493,34.7484353493,0,NA,48.5935748265,20452.07220321,943.7307003426,974.5550139591,285.379076907,27.7209709983,62.4694063476,"SMD_OUT","OUT","12:00",113.8,NA,710,19.2,3.53,38.1,2.075471698,NA,NA,17.47901345,177.59,0,4.11,NA,7.605503647,0.450487889,0.017479013,0.433008876,NA,NA,0.611757915,14.80871068,0.021984118,0.532165485,NA,100,2.075471698,0,0,0.519221101,0.074687456,0.525175345,2017-10-11 11:00:00,2017-10-11 11:00:00,401.714,4335.78,236.1886792324,NA,NA,1989.11173061,20209.742,0,467.718,NA,865.5063150286,51.2655217682,49.2764100888,1.9891116794,NA,60.560432193,1685.231275384,236.1886792324,0,59.0873612938,8.4994324928,59.764954261,NA,0.0266178107133856,18.8176846901302,0.0204188327634872,NA,-0.167537855527431,NA,-0.0948937983726299,-0.475333241709046,-0.418090040413652,NA,NA,-0.305431797871476,-0.383818460360015,0.87687512995961,NA,NA,NA,-0.246264190466061,0.917600952185202,0.749728731780521,1,0.792951319577449,0.693393406265559,0.0432924249600127,0,0,3.3282242143336,55.6247247747937,82.4503435133651,44.3752752252063,14.2214322723014,0.033085659,-0.017479013,-0.122477729,NA,NA,"20171011","1100","1200"
2017-11-07,"SMD","2017","SMD_UP_Storm","UP",NA,111.9,NA,NA,NA,NA,NA,52.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-07 18:00:00,2017-11-07 18:00:00,NA,NA,5841.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMD_OUT_Storm","OUT",NA,113.8,NA,NA,NA,NA,NA,2.105263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-07 18:00:00,2017-11-07 18:00:00,NA,NA,239.5789294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18:00",0.577663126120284,408.383795402826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.958984498097987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20171107",NA,NA
2017-11-08,"SMD","2017","SMD_UP","UP","10:55",111.9,NA,536,9.6,6.78,59.5,14.64285714,NA,NA,26.55359149,141.3,0.06,6.36,NA,13.00844719,0.628038997,0.086553591,0.541485406,NA,NA,1.202828734,28.9192516,0.034633277,0.832677514,NA,43.6097561,6.385714286,56.3902439,8.257142857,2.482662162,0.158851834,0.786890831,2017-11-08 10:55:00,2017-11-08 11:00:00,758.682,6658.05,1638.535713966,NA,NA,2971.346887731,15811.47,6.714,711.684,NA,1455.645240561,70.2775637643,60.5922169314,9.6853468329,NA,93.1766138166,3236.06425404,714.5614286034,923.9742856983,277.8098959278,17.7755202246,88.0530839889,"SMD_OUT","OUT","12:25",113.8,NA,532,10.2,6.13,54.5,15.2173913,NA,NA,25.44693563,140.63,0.05,6.22,NA,13.14722143,0.592139868,0.075446936,0.516692932,NA,NA,1.319712849,31.72946144,0.032637791,0.784700662,NA,50.66666667,7.710144928,49.33333333,7.507246377,2.389585795,0.168534351,0.760674219,2017-11-08 12:25:00,2017-11-08 12:30:00,697.594,6202.1,1731.73912994,NA,NA,2895.861274694,16003.694,5.69,707.836,NA,1496.153798734,67.3855169784,58.7996556616,8.5858613168,NA,89.2989353356,3610.812711872,877.4144928064,854.3246377026,271.934863471,19.1792091438,86.5647261222,NA,0.467227528479642,330.310422752286,-0.0121572504011326,0.152517128388442,0.00540689407096434,NA,-0.0278285924648702,0.0411517791880134,0.0295840185519117,0.113520510423558,NA,0.0805185835435664,0.0684810117076322,-0.0568821388387106,NA,NA,0.0254045104422807,0.0416164348774519,-0.115803775331146,-0.227906318035237,0.075380504710758,0.0211476716377552,-0.0789675295836009,0.0169029612510519,0,10.9994407851983,9.91842948209607,68.8132819277951,67.9256532026623,20.1872772870065,22.1559173152416,0.026216612,0.011106655,0.024792474,54.6613048391136,43.5018401938413,"20171108","1055","1225"
2017-11-08,"SMD","2017","SMD_UP_Storm","UP",NA,111.9,NA,NA,NA,NA,NA,41.481481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-08 00:00:00,2017-11-08 00:00:00,NA,NA,4641.7777239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMD_OUT_Storm","OUT",NA,113.8,NA,NA,NA,NA,NA,3.865546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-08 00:00:00,2017-11-08 00:00:00,NA,NA,439.8991348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0:00",0.467227528479642,330.310422752286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.905230461050514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20171108",NA,NA
2017-11-08,"SMD","2017","SMD_UP_Storm","UP",NA,111.9,NA,NA,NA,NA,NA,34.782609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-08 06:00:00,2017-11-08 06:00:00,NA,NA,3892.1739471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMD_OUT_Storm","OUT",NA,113.8,NA,NA,NA,NA,NA,2.020202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-08 06:00:00,2017-11-08 06:00:00,NA,NA,229.8989876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:00",0.467227528479642,330.310422752286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.940933013086094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20171108",NA,NA
2017-11-08,"SMD","2017","SMD_UP_Storm","UP",NA,111.9,NA,NA,NA,NA,NA,18.222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-08 12:00:00,2017-11-08 12:00:00,NA,NA,2039.0666418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMD_OUT_Storm","OUT",NA,113.8,NA,NA,NA,NA,NA,3.471074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-08 12:00:00,2017-11-08 12:00:00,NA,NA,395.0082212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12:00",0.467227528479642,330.310422752286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.806279886540979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20171108",NA,NA
2017-11-08,"SMD","2017","SMD_UP_Storm","UP",NA,111.9,NA,NA,NA,NA,NA,16.808511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-08 18:00:00,2017-11-08 18:00:00,NA,NA,1880.8723809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMD_OUT_Storm","OUT",NA,113.8,NA,NA,NA,NA,NA,2.857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-08 18:00:00,2017-11-08 18:00:00,NA,NA,325.1428734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18:00",0.467227528479642,330.310422752286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.827131879492845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20171108",NA,NA
2017-11-09,"SMD","2017","SMD_UP_Storm","UP",NA,111.9,NA,NA,NA,NA,NA,23.617021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-09 00:00:00,2017-11-09 00:00:00,NA,NA,2642.7446499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMD_OUT_Storm","OUT",NA,113.8,NA,NA,NA,NA,NA,3.809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-09 00:00:00,2017-11-09 00:00:00,NA,NA,433.5238312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0:00",0.393603796719213,278.261507651926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.835956973286691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20171109",NA,NA
2017-11-09,"SMD","2017","SMD_UP_Storm","UP",NA,111.9,NA,NA,NA,NA,NA,12.747253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-09 12:00:00,2017-11-09 12:00:00,NA,NA,1426.4176107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMD_OUT_Storm","OUT",NA,113.8,NA,NA,NA,NA,NA,3.278689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-09 12:00:00,2017-11-09 12:00:00,NA,NA,373.1148082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12:00",0.393603796719213,278.261507651926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.738425265223066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20171109",NA,NA
2017-11-09,"SMD","2017","SMD_UP_Storm","UP",NA,111.9,NA,NA,NA,NA,NA,13.684211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-09 18:00:00,2017-11-09 18:00:00,NA,NA,1531.2632109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMD_OUT_Storm","OUT",NA,113.8,NA,NA,NA,NA,NA,3.140496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-09 18:00:00,2017-11-09 18:00:00,NA,NA,357.3884448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18:00",0.393603796719213,278.261507651926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.766605478237837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20171109",NA,NA
2017-11-09,"SMD","2017","SMD_UP_Storm","UP",NA,111.9,NA,NA,NA,NA,NA,12.643678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-09 06:00:00,2017-11-09 06:00:00,NA,NA,1414.8275682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMD_OUT_Storm","OUT",NA,113.8,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-09 06:00:00,2017-11-09 06:00:00,NA,NA,284.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:00",0.393603796719213,278.261507651926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.798915425176545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20171109",NA,NA
