"Date","Discharge.m3s","Year"
2005-03-22,0.849504597235712,2005
2005-03-23,0.934455056959283,2005
2005-03-24,0.804197685383141,2005
2005-03-25,0.880653099134355,2005
2005-03-26,0.951445148903997,2005
2005-03-27,0.94295010293164,2005
2005-03-28,1.84059329401071,2005
2005-03-29,7.36237317604284,2005
2005-03-30,5.71999762138713,2005
2005-03-31,3.70950340792928,2005
2005-04-01,2.88831563060142,2005
2005-04-02,3.6245529482057,2005
2005-04-03,7.41900681585855,2005
2005-04-04,5.12534440332213,2005
2005-04-05,3.19980064958785,2005
2005-04-06,2.38993960022314,2005
2005-04-07,1.87174179590935,2005
2005-04-08,1.59423696081235,2005
2005-04-09,1.16382129821293,2005
2005-04-10,0.914633283023783,2005
2005-04-11,0.798534321401569,2005
2005-04-12,0.713583861677998,2005
2005-04-13,0.673940313806998,2005
2005-04-14,0.631465083945213,2005
2005-04-15,0.586158172092641,2005
2005-04-16,0.546514624221641,2005
2005-04-17,0.512534440332213,2005
2005-04-18,0.487049302415142,2005
2005-04-19,0.447405754544142,2005
2005-04-20,0.433247344590213,2005
2005-04-21,0.654118539871498,2005
2005-04-22,0.552177988203213,2005
2005-04-23,0.719247225659569,2005
2005-04-24,1.82643488405678,2005
2005-04-25,1.546098366969,2005
2005-04-26,0.914633283023783,2005
2005-04-27,1.23744502997335,2005
2005-04-28,3.02989973014071,2005
2005-04-29,2.02465262341178,2005
2005-04-30,1.58291023284921,2005
2005-05-01,2.51170192582692,2005
2005-05-02,1.78112797220421,2005
2005-05-03,1.39035585747578,2005
2005-05-04,0.931623374968497,2005
2005-05-05,0.733405635613498,2005
2005-05-06,0.62013835598207,2005
2005-05-07,0.925960010986926,2005
2005-05-08,1.24594007594571,2005
2005-05-09,0.900474873069855,2005
2005-05-10,0.713583861677998,2005
2005-05-11,0.60031658204657,2005
2005-05-12,0.535187896258498,2005
2005-05-13,0.48138593843357,2005
2005-05-14,0.438910708571785,2005
2005-05-15,0.419088934636285,2005
2005-05-16,0.438910708571785,2005
2005-05-17,0.424752298617856,2005
2005-05-18,0.407762206673142,2005
2005-05-19,0.413425570654713,2005
2005-05-20,0.393603796719213,2005
2005-05-21,0.379445386765285,2005
2005-05-22,1.1298411143235,2005
2005-05-23,1.030732244646,2005
2005-05-24,3.19980064958785,2005
2005-05-25,4.13425570654713,2005
2005-05-26,4.8138593843357,2005
2005-05-27,3.96435478709999,2005
2005-05-28,2.44374155804806,2005
2005-05-29,1.67635573854514,2005
2005-05-30,1.31390044372457,2005
2005-05-31,1.18364307214843,2005
2005-06-01,0.906138237051426,2005
2005-06-02,0.716415543668784,2005
2005-06-03,0.594653218064998,2005
2005-06-04,0.526692850286141,2005
2005-06-05,0.470059210470427,2005
2005-06-06,0.433247344590213,2005
2005-06-07,0.416257252645499,2005
2005-06-08,0.396435478709999,2005
2005-06-09,0.512534440332213,2005
2005-06-10,0.475722574451999,2005
2005-06-11,1.78112797220421,2005
2005-06-12,1.00241542473814,2005
2005-06-13,2.54001874573478,2005
2005-06-14,1.57441518687685,2005
2005-06-15,1.37902912951264,2005
2005-06-16,0.886316463115926,2005
2005-06-17,0.894811509088283,2005
2005-06-18,0.866494689180426,2005
2005-06-19,0.671108631816212,2005
2005-06-20,0.549346306212427,2005
2005-06-21,0.484217620424356,2005
2005-06-22,0.48138593843357,2005
2005-06-23,0.455900800516499,2005
2005-06-24,0.393603796719213,2005
2005-06-25,0.345465202875856,2005
2005-06-26,0.291663245050928,2005
2005-06-27,0.250320687985456,2005
2005-06-28,0.218039513290499,2005
2005-06-29,0.325643428940356,2005
2005-06-30,0.475722574451999,2005
2005-07-01,0.368118658802142,2005
2005-07-02,0.498376030378284,2005
2005-07-03,0.336970156903499,2005
2005-07-04,0.250887024383614,2005
2005-07-05,0.204730607933807,2005
2005-07-06,0.188873188785407,2005
2005-07-07,0.195386057364214,2005
2005-07-08,0.351128566857428,2005
2005-07-09,1.23744502997335,2005
2005-07-10,0.622970037972855,2005
2005-07-11,0.44174239056257,2005
2005-07-12,0.356791930838999,2005
2005-07-13,0.288831563060142,2005
2005-07-14,0.247489005994671,2005
2005-07-15,0.325643428940356,2005
2005-07-16,0.261930584147678,2005
2005-07-17,0.234180100637978,2005
2005-07-18,0.294494927041713,2005
2005-07-19,0.245223660402042,2005
2005-07-20,0.204447439734728,2005
2005-07-21,0.167918742053592,2005
2005-07-22,0.154043500298742,2005
2005-07-23,0.225118718267464,2005
2005-07-24,0.141867267738364,2005
2005-07-25,0.111851438636035,2005
2005-07-26,0.103922729061835,2005
2005-07-27,0.0908969919042212,2005
2005-07-28,0.0917464965014569,2005
2005-07-29,0.0781544229456855,2005
2005-07-30,0.0696593769733284,2005
2005-07-31,0.062013835598207,2005
2005-08-01,0.096277187686714,2005
2005-08-02,0.0996752060756569,2005
2005-08-03,0.0739068999595069,2005
2005-08-04,0.0603148264037355,2005
2005-08-05,0.0523861168295356,2005
2005-08-06,0.0484217620424356,2005
2005-08-07,0.0424752298617856,2005
2005-08-08,0.0396435478709999,2005
2005-08-09,0.0373782022783713,2005
2005-08-10,0.0342633520885071,2005
2005-08-11,0.0328475110931142,2005
2005-08-12,0.0314316700977213,2005
2005-08-13,0.052102948630457,2005
2005-08-14,0.0656950221862284,2005
2005-08-15,0.0886316463115926,2005
2005-08-16,0.0730573953622712,2005
2005-08-17,0.0498376030378284,2005
2005-08-18,0.0390772114728428,2005
2005-08-19,0.0353960248848213,2005
2005-08-20,0.0319980064958785,2005
2005-08-21,0.0359623612829785,2005
2005-08-22,0.0339801838894285,2005
2005-08-23,0.0297326609032499,2005
2005-08-24,0.0271841471115428,2005
2005-08-25,0.0283168199078571,2005
2005-08-26,0.0260514743152285,2005
2005-08-27,0.0243524651207571,2005
2005-08-28,0.0223702877272071,2005
2005-08-29,0.0467227528479642,2005
2005-08-30,0.038227706875607,2005
2005-08-31,0.0424752298617856,2005
2005-09-01,0.0690930405751712,2005
2005-09-02,0.0433247344590213,2005
2005-09-03,0.0308653336995642,2005
2005-09-04,0.0339801838894285,2005
2005-09-05,0.0348296884866642,2005
2005-09-06,0.0254851379170714,2005
2005-09-07,0.0220871195281285,2005
2005-09-08,0.0192554375373428,2005
2005-09-09,0.0167069237456357,2005
2005-09-10,0.0141584099539285,2005
2005-09-11,0.0135920735557714,2005
2005-09-12,0.0130257371576143,2005
2005-09-13,0.0133089053566928,2005
2005-09-14,0.0116098961622214,2005
2005-09-15,0.042192061662707,2005
2005-09-16,0.0889148145106712,2005
2005-09-17,0.0591821536074213,2005
2005-09-18,0.0555009670193998,2005
2005-09-19,0.0390772114728428,2005
2005-09-20,0.0302989973014071,2005
2005-09-21,0.0334138474912713,2005
2005-09-22,0.0285999881069356,2005
2005-09-23,0.0240692969216785,2005
2005-09-24,0.0218039513290499,2005
2005-09-25,0.0209544467318142,2005
2005-09-26,0.0226534559262857,2005
2005-09-27,0.117514802617607,2005
2005-09-28,0.060031658204657,2005
2005-09-29,0.0419088934636285,2005
2005-09-30,0.0631465083945213,2005
2005-10-01,0.0444574072553356,2005
2005-10-02,0.036245529482057,2005
2005-10-03,0.0325643428940356,2005
2005-10-04,0.0317148382967999,2005
2005-10-05,0.0305821655004856,2005
2005-10-06,0.0291663245050928,2005
2005-10-07,0.0285999881069356,2005
2005-10-08,1.27142521386278,2005
2005-10-09,3.56791930838999,2005
2005-10-10,1.35920735557714,2005
2005-10-11,2.05013776132885,2005
2005-10-12,1.20629652807471,2005
2005-10-13,0.835346187281783,2005
2005-10-14,0.863663007189641,2005
2005-10-15,6.73940313806998,2005
2005-10-16,6.7960367778857,2005
2005-10-17,3.11485018986428,2005
2005-10-18,1.86041506794621,2005
2005-10-19,1.41867267738364,2005
2005-10-20,1.07887083848935,2005
2005-10-21,0.849504597235712,2005
2005-10-22,0.710752179687212,2005
2005-10-23,1.69334583048985,2005
2005-10-24,1.45831622525464,2005
2005-10-25,3.19980064958785,2005
2005-10-26,4.13425570654713,2005
2005-10-27,2.47205837795592,2005
2005-10-28,1.63954387266492,2005
2005-10-29,1.2884153058075,2005
2005-10-30,1.06188074654464,2005
2005-10-31,0.889148145106712,2005
2005-11-01,0.758890773530569,2005
2005-11-02,0.668276949825427,2005
2005-11-03,0.588989854083427,2005
2005-11-04,0.538019578249284,2005
2005-11-05,0.504039394359856,2005
2005-11-06,0.484217620424356,2005
2005-11-07,0.753227409548998,2005
2005-11-08,0.634296765935998,2005
2005-11-09,0.60031658204657,2005
2005-11-10,2.11243476512614,2005
2005-11-11,1.44415781530071,2005
2005-11-12,1.05621738256307,2005
2005-11-13,0.841009551263355,2005
2005-11-14,0.730573953622712,2005
2005-11-15,0.67960367778857,2005
2005-11-16,0.991088696774997,2005
2005-11-17,2.69009789124642,2005
2005-11-18,1.90855366178957,2005
2005-11-19,1.32239548969692,2005
2005-11-20,1.03639560862757,2005
2005-11-21,0.889148145106712,2005
2005-11-22,2.12659317508007,2005
2005-11-23,3.11485018986428,2005
2005-11-24,1.97651402956842,2005
2005-11-25,1.58574191484,2005
2005-11-26,1.21479157404707,2005
2005-11-27,1.01657383469207,2005
2005-11-28,0.991088696774997,2005
2005-11-29,1.11568270436957,2005
2005-11-30,1.70750424044378,2005
2005-12-01,2.19455354285892,2005
2005-12-02,1.70184087646221,2005
2005-12-03,1.30540539775221,2005
2005-12-04,1.03922729061835,2005
2005-12-05,0.906138237051426,2005
2005-12-06,0.804197685383141,2005
2005-12-07,0.693762087742498,2005
2005-12-08,0.591821536074213,2005
2005-12-09,0.529524532276927,2005
2005-12-10,0.611643310009713,2005
2005-12-11,0.617306673991284,2005
2005-12-12,0.591821536074213,2005
2005-12-13,0.538019578249284,2005
2005-12-14,0.413425570654713,2005
2005-12-15,0.424752298617856,2005
2005-12-16,0.951445148903997,2005
2005-12-17,1.55176173095057,2005
2005-12-18,1.2487717579365,2005
2005-12-19,1.00241542473814,2005
2005-12-20,0.824019459318641,2005
2005-12-21,0.710752179687212,2005
2005-12-22,0.614474992000498,2005
2005-12-23,0.58049480811107,2005
2005-12-24,0.656950221862284,2005
2005-12-25,0.722078907650355,2005
2005-12-26,3.22811746949571,2005
2005-12-27,3.36970156903499,2005
2005-12-28,2.09261299119064,2005
2005-12-29,2.03597935137492,2005
2005-12-30,3.08653336995642,2005
2005-12-31,2.10960308313535,2005
2006-01-01,1.59990032479392,2006
2006-01-02,1.30540539775221,2006
2006-01-03,1.12700943233271,2006
2006-01-04,0.991088696774997,2006
2006-01-05,0.900474873069855,2006
2006-01-06,0.832514505290998,2006
2006-01-07,0.739068999595069,2006
2006-01-08,0.622970037972855,2006
2006-01-09,0.637128447926784,2006
2006-01-10,0.594653218064998,2006
2006-01-11,0.586158172092641,2006
2006-01-12,1.84059329401071,2006
2006-01-13,1.47530631719935,2006
2006-01-14,1.90005861581721,2006
2006-01-15,2.49471183388221,2006
2006-01-16,1.98217739354999,2006
2006-01-17,1.67352405655435,2006
2006-01-18,1.89156356984485,2006
2006-01-19,2.22287036276678,2006
2006-01-20,1.63671219067414,2006
2006-01-21,1.42433604136521,2006
2006-01-22,1.1694846621945,2006
2006-01-23,0.988257014784212,2006
2006-01-24,1.030732244646,2006
2006-01-25,0.920296647005355,2006
2006-01-26,0.849504597235712,2006
2006-01-27,0.741900681585855,2006
2006-01-28,0.733405635613498,2006
2006-01-29,0.829682823300212,2006
2006-01-30,1.55742509493214,2006
2006-01-31,1.2091282100655,2006
2006-02-01,1.01374215270128,2006
2006-02-02,0.906138237051426,2006
2006-02-03,1.81510815609364,2006
2006-02-04,2.34180100637978,2006
2006-02-05,3.70950340792928,2006
2006-02-06,2.85999881069356,2006
2006-02-07,1.86891011391857,2006
2006-02-08,1.35920735557714,2006
2006-02-09,1.13267279631428,2006
2006-02-10,0.957108512885569,2006
2006-02-11,0.730573953622712,2006
2006-02-12,0.614474992000498,2006
2006-02-13,0.67960367778857,2006
2006-02-14,0.63996012991757,2006
2006-02-15,0.65978190385307,2006
2006-02-16,0.781544229456855,2006
2006-02-17,0.931623374968497,2006
2006-02-18,0.764554137512141,2006
2006-02-19,0.662613585843855,2006
2006-02-20,0.498376030378284,2006
2006-02-21,0.444574072553356,2006
2006-02-22,0.424752298617856,2006
2006-02-23,0.42192061662707,2006
2006-02-24,0.436079026580999,2006
2006-02-25,0.390772114728428,2006
2006-02-26,0.399267160700785,2006
2006-02-27,0.38227706875607,2006
2006-02-28,0.370950340792928,2006
2006-03-01,0.351128566857428,2006
2006-03-02,0.336970156903499,2006
2006-03-03,0.325643428940356,2006
2006-03-04,0.297326609032499,2006
2006-03-05,0.308653336995642,2006
2006-03-06,0.317148382967999,2006
2006-03-07,0.311485018986428,2006
2006-03-08,0.317148382967999,2006
2006-03-09,0.314316700977213,2006
2006-03-10,0.399267160700785,2006
2006-03-11,0.555009670193998,2006
2006-03-12,0.52102948630457,2006
2006-03-13,0.671108631816212,2006
2006-03-14,1.7641378802595,2006
2006-03-15,1.4073459494205,2006
2006-03-16,1.00524710672893,2006
2006-03-17,0.770217501493712,2006
2006-03-18,0.60031658204657,2006
2006-03-19,0.518197804313784,2006
2006-03-20,0.424752298617856,2006
2006-03-21,0.396435478709999,2006
2006-03-22,0.404930524682356,2006
2006-03-23,0.385108750746856,2006
2006-03-24,0.385108750746856,2006
2006-03-25,0.368118658802142,2006
2006-03-26,0.348296884866642,2006
2006-03-27,0.34263352088507,2006
2006-03-28,0.319980064958785,2006
2006-03-29,0.311485018986428,2006
2006-03-30,0.302989973014071,2006
2006-03-31,0.291663245050928,2006
2006-04-01,0.311485018986428,2006
2006-04-02,0.353960248848213,2006
2006-04-03,0.300158291023285,2006
2006-04-04,1.75564283428714,2006
2006-04-05,1.94253384567899,2006
2006-04-06,1.64237555465571,2006
2006-04-07,1.33372221766007,2006
2006-04-08,1.19496980011157,2006
2006-04-09,0.92312832899614,2006
2006-04-10,0.744732363576641,2006
2006-04-11,0.637128447926784,2006
2006-04-12,0.611643310009713,2006
2006-04-13,0.557841352184784,2006
2006-04-14,0.509702758341427,2006
2006-04-15,0.467227528479642,2006
2006-04-16,0.427583980608642,2006
2006-04-17,0.413425570654713,2006
2006-04-18,0.38227706875607,2006
2006-04-19,0.334138474912713,2006
2006-04-20,0.291663245050928,2006
2006-04-21,0.265611770735699,2006
2006-04-22,0.257399892962421,2006
2006-04-23,0.291663245050928,2006
2006-04-24,0.809861049364712,2006
2006-04-25,0.724910589641141,2006
2006-04-26,0.526692850286141,2006
2006-04-27,0.438910708571785,2006
2006-04-28,0.40209884269157,2006
2006-04-29,0.348296884866642,2006
2006-04-30,0.302989973014071,2006
2006-05-01,0.270991966518192,2006
2006-05-02,1.03639560862757,2006
2006-05-03,2.97326609032499,2006
2006-05-04,2.03597935137492,2006
2006-05-05,1.347880627614,2006
2006-05-06,0.925960010986926,2006
2006-05-07,0.713583861677998,2006
2006-05-08,0.583326490101856,2006
2006-05-09,0.54085126024007,2006
2006-05-10,0.92312832899614,2006
2006-05-11,0.750395727558212,2006
2006-05-12,0.713583861677998,2006
2006-05-13,4.95544348387499,2006
2006-05-14,21.7473176892342,2006
2006-05-15,20.3597935137492,2006
2006-05-16,9.91088696774997,2006
2006-05-17,5.86158172092641,2006
2006-05-18,3.87940432737642,2006
2006-05-19,3.14316700977213,2006
2006-05-20,2.91663245050928,2006
2006-05-21,2.17473176892342,2006
2006-05-22,1.87174179590935,2006
2006-05-23,1.50928650108878,2006
2006-05-24,1.24027671196414,2006
2006-05-25,1.03639560862757,2006
2006-05-26,0.894811509088283,2006
2006-05-27,0.821187777327855,2006
2006-05-28,0.693762087742498,2006
2006-05-29,0.605979946028141,2006
2006-05-30,0.512534440332213,2006
2006-05-31,0.458732482507284,2006
2006-06-01,0.48138593843357,2006
2006-06-02,2.29932577651799,2006
2006-06-03,2.42675146610335,2006
2006-06-04,5.09702758341427,2006
2006-06-05,2.79770180689628,2006
2006-06-06,1.7641378802595,2006
2006-06-07,2.16906840494185,2006
2006-06-08,6.25801719963641,2006
2006-06-09,3.90772114728427,2006
2006-06-10,3.31306792921928,2006
2006-06-11,3.00158291023285,2006
2006-06-12,1.93970216368821,2006
2006-06-13,1.45265286127307,2006
2006-06-14,1.16098961622214,2006
2006-06-15,0.988257014784212,2006
2006-06-16,0.812692731355498,2006
2006-06-17,0.665445267834641,2006
2006-06-18,0.574831444129498,2006
2006-06-19,0.484217620424356,2006
2006-06-20,0.407762206673142,2006
2006-06-21,0.410593888663927,2006
2006-06-22,0.348296884866642,2006
2006-06-23,0.376613704774499,2006
2006-06-24,0.458732482507284,2006
2006-06-25,0.413425570654713,2006
2006-06-26,0.509702758341427,2006
2006-06-27,0.438910708571785,2006
2006-06-28,0.385108750746856,2006
2006-06-29,0.413425570654713,2006
2006-06-30,0.376613704774499,2006
2006-07-01,0.297326609032499,2006
2006-07-02,0.261364247749521,2006
2006-07-03,0.231065250448114,2006
2006-07-04,0.205580112531042,2006
2006-07-05,0.191988038975271,2006
2006-07-06,0.172166265039771,2006
2006-07-07,0.146397958923621,2006
2006-07-08,0.146397958923621,2006
2006-07-09,0.138469249349421,2006
2006-07-10,0.120629652807471,2006
2006-07-11,0.236728614429685,2006
2006-07-12,0.54085126024007,2006
2006-07-13,1.59423696081235,2006
2006-07-14,0.773049183484498,2006
2006-07-15,0.489880984405927,2006
2006-07-16,0.379445386765285,2006
2006-07-17,0.325643428940356,2006
2006-07-18,0.245506828601121,2006
2006-07-19,0.195102889165135,2006
2006-07-20,0.164237555465571,2006
2006-07-21,0.157724686886764,2006
2006-07-22,0.215207831299714,2006
2006-07-23,0.458732482507284,2006
2006-07-24,0.294494927041713,2006
2006-07-25,0.210110803716299,2006
2006-07-26,0.173582106035164,2006
2006-07-27,0.151211818307957,2006
2006-07-28,0.146397958923621,2006
2006-07-29,0.164803891863728,2006
2006-07-30,0.127708857784435,2006
2006-07-31,0.103922729061835,2006
2006-08-01,0.0985425332793426,2006
2006-08-02,0.0979761968811854,2006
2006-08-03,0.0931623374968498,2006
2006-08-04,0.291663245050928,2006
2006-08-05,0.223702877272071,2006
2006-08-06,0.125726680390885,2006
2006-08-07,0.113833616029585,2006
2006-08-08,0.104489065459993,2006
2006-08-09,0.0872158053161998,2006
2006-08-10,0.0790039275429212,2006
2006-08-11,0.0775880865475284,2006
2006-08-12,0.067960367778857,2006
2006-08-13,0.0591821536074213,2006
2006-08-14,0.0538019578249284,2006
2006-08-15,0.0795702639410784,2006
2006-08-16,0.0730573953622712,2006
2006-08-17,0.058049480811107,2006
2006-08-18,0.0538019578249284,2006
2006-08-19,0.0509702758341427,2006
2006-08-20,0.637128447926784,2006
2006-08-21,0.373782022783713,2006
2006-08-22,0.202465262341178,2006
2006-08-23,0.150928650108878,2006
2006-08-24,0.12884153058075,2006
2006-08-25,0.120629652807471,2006
2006-08-26,0.117514802617607,2006
2006-08-27,0.109302924844328,2006
2006-08-28,0.1863246749937,2006
2006-08-29,0.151211818307957,2006
2006-08-30,0.139035585747578,2006
2006-08-31,0.110435597640643,2006
2006-09-01,0.0869326371171212,2006
2006-09-02,0.0798534321401569,2006
2006-09-03,0.122611830201021,2006
2006-09-04,0.215490999498792,2006
2006-09-05,0.134221726363243,2006
2006-09-06,0.118930643613,2006
2006-09-07,0.104772233659071,2006
2006-09-08,0.0880653099134355,2006
2006-09-09,0.0787207593438426,2006
2006-09-10,0.069942545172407,2006
2006-09-11,0.0622970037972856,2006
2006-09-12,0.0574831444129498,2006
2006-09-13,0.0529524532276927,2006
2006-09-14,0.0574831444129498,2006
2006-09-15,0.0976930286821069,2006
2006-09-16,0.0798534321401569,2006
2006-09-17,0.0710752179687212,2006
2006-09-18,0.0656950221862284,2006
2006-09-19,0.0631465083945213,2006
2006-09-20,0.185192002197385,2006
2006-09-21,0.1070375792517,2006
2006-09-22,0.0761722455521355,2006
2006-09-23,0.0897643191079069,2006
2006-09-24,0.124310839395493,2006
2006-09-25,0.135637567358635,2006
2006-09-26,0.0971266922839497,2006
2006-09-27,0.0804197685383141,2006
2006-09-28,0.0713583861677998,2006
2006-09-29,0.0736237317604284,2006
2006-09-30,0.0843841233254141,2006
2006-10-01,0.0872158053161998,2006
2006-10-02,0.206995953526435,2006
2006-10-03,0.139885090344814,2006
2006-10-04,0.106471242853543,2006
2006-10-05,0.101940551668285,2006
2006-10-06,0.0940118420940855,2006
2006-10-07,0.0852336279226498,2006
2006-10-08,0.0826851141309426,2006
2006-10-09,0.0838177869272569,2006
2006-10-10,0.0846672915244926,2006
2006-10-11,0.0756059091539784,2006
2006-10-12,3.22811746949571,2006
2006-10-13,1.14399952427743,2006
2006-10-14,0.682435359779355,2006
2006-10-15,0.512534440332213,2006
2006-10-16,0.410593888663927,2006
2006-10-17,0.348296884866642,2006
2006-10-18,0.453069118525713,2006
2006-10-19,0.390772114728428,2006
2006-10-20,0.48138593843357,2006
2006-10-21,0.809861049364712,2006
2006-10-22,0.512534440332213,2006
2006-10-23,0.614474992000498,2006
2006-10-24,0.557841352184784,2006
2006-10-25,0.433247344590213,2006
2006-10-26,0.359623612829785,2006
2006-10-27,0.314316700977213,2006
2006-10-28,1.87174179590935,2006
2006-10-29,3.00158291023285,2006
2006-10-30,1.51494986507035,2006
2006-10-31,1.00807878871971,2006
2006-11-01,0.773049183484498,2006
2006-11-02,0.730573953622712,2006
2006-11-03,0.696593769733284,2006
2006-11-04,0.583326490101856,2006
2006-11-05,0.523861168295356,2006
2006-11-06,0.472890892461213,2006
2006-11-07,0.430415662599427,2006
2006-11-08,0.690930405751712,2006
2006-11-09,3.99267160700785,2006
2006-11-10,2.25685054665621,2006
2006-11-11,1.43566276932835,2006
2006-11-12,1.28558362381671,2006
2006-11-13,1.77829629021342,2006
2006-11-14,4.07762206673142,2006
2006-11-15,3.17148382967999,2006
2006-11-16,2.16057335896949,2006
2006-11-17,4.10593888663927,2006
2006-11-18,3.39801838894285,2006
2006-11-19,2.02465262341178,2006
2006-11-20,1.54326668497821,2006
2006-11-21,1.26293016789043,2006
2006-11-22,1.08170252048014,2006
2006-11-23,1.00524710672893,2006
2006-11-24,1.10718765839721,2006
2006-11-25,0.92312832899614,2006
2006-11-26,0.826851141309426,2006
2006-11-27,0.764554137512141,2006
2006-11-28,0.702257133714855,2006
2006-11-29,0.716415543668784,2006
2006-11-30,0.67960367778857,2006
2006-12-01,1.09869261242485,2006
2006-12-02,2.42108810212178,2006
2006-12-03,1.54893004895978,2006
2006-12-04,1.19496980011157,2006
2006-12-05,0.948613466913212,2006
2006-12-06,0.798534321401569,2006
2006-12-07,0.795702639410784,2006
2006-12-08,0.67960367778857,2006
2006-12-09,0.67960367778857,2006
2006-12-10,0.628633401954427,2006
2006-12-11,0.588989854083427,2006
2006-12-12,0.546514624221641,2006
2006-12-13,0.543682942230856,2006
2006-12-14,0.566336398157141,2006
2006-12-15,0.526692850286141,2006
2006-12-16,0.50120771236907,2006
2006-12-17,0.467227528479642,2006
2006-12-18,0.46156416449807,2006
2006-12-19,0.444574072553356,2006
2006-12-20,0.40209884269157,2006
2006-12-21,0.393603796719213,2006
2006-12-22,0.370950340792928,2006
2006-12-23,1.61689041673864,2006
2006-12-24,1.57724686886764,2006
2006-12-25,1.08736588446171,2006
2006-12-26,1.69051414849907,2006
2006-12-27,1.45831622525464,2006
2006-12-28,1.07887083848935,2006
2006-12-29,0.841009551263355,2006
2006-12-30,0.67960367778857,2006
2006-12-31,0.685267041770141,2006
2007-01-01,1.05621738256307,2007
2007-01-02,1.506454819098,2007
2007-01-03,1.18647475413921,2007
2007-01-04,0.948613466913212,2007
2007-01-05,0.874989735152783,2007
2007-01-06,1.30540539775221,2007
2007-01-07,1.45831622525464,2007
2007-01-08,2.31914755045349,2007
2007-01-09,2.40692969216785,2007
2007-01-10,1.61689041673864,2007
2007-01-11,1.13550447830507,2007
2007-01-12,1.02790056265521,2007
2007-01-13,0.951445148903997,2007
2007-01-14,0.889148145106712,2007
2007-01-15,0.872158053161998,2007
2007-01-16,0.722078907650355,2007
2007-01-17,0.693762087742498,2007
2007-01-18,0.492712666396713,2007
2007-01-19,0.526692850286141,2007
2007-01-20,0.526692850286141,2007
2007-01-21,0.455900800516499,2007
2007-01-22,0.42192061662707,2007
2007-01-23,0.424752298617856,2007
2007-01-24,0.419088934636285,2007
2007-01-25,0.396435478709999,2007
2007-01-26,0.314316700977213,2007
2007-01-27,0.269009789124642,2007
2007-01-28,0.282601862680414,2007
2007-01-29,0.281186021685021,2007
2007-01-30,0.240692969216785,2007
2007-01-31,0.220871195281285,2007
2007-02-01,0.218039513290499,2007
2007-02-02,0.220871195281285,2007
2007-02-03,0.245223660402042,2007
2007-02-04,0.237578119026921,2007
2007-02-05,0.210110803716299,2007
2007-02-06,0.198217739354999,2007
2007-02-07,0.196801898359607,2007
2007-02-08,0.193687048169742,2007
2007-02-09,0.193687048169742,2007
2007-02-10,0.181510815609364,2007
2007-02-11,0.171599928641614,2007
2007-02-12,0.169617751248064,2007
2007-02-13,0.14866330451625,2007
2007-02-14,0.161405873474785,2007
2007-02-15,0.207845458123671,2007
2007-02-16,0.188023684188171,2007
2007-02-17,0.174997947030557,2007
2007-02-18,0.175281115229635,2007
2007-02-19,0.169900919447142,2007
2007-02-20,0.169051414849907,2007
2007-02-21,0.17641378802595,2007
2007-02-22,0.175281115229635,2007
2007-02-23,0.18434249760015,2007
2007-02-24,0.173865274234242,2007
2007-02-25,0.176980124424107,2007
2007-02-26,0.175281115229635,2007
2007-02-27,0.182643488405678,2007
2007-02-28,0.199067243952235,2007
2007-03-01,0.211243476512614,2007
2007-03-02,0.393603796719213,2007
2007-03-03,1.030732244646,2007
2007-03-04,0.753227409548998,2007
2007-03-05,0.65978190385307,2007
2007-03-06,0.538019578249284,2007
2007-03-07,0.396435478709999,2007
2007-03-08,0.336970156903499,2007
2007-03-09,0.279487012490549,2007
2007-03-10,0.291663245050928,2007
2007-03-11,0.857999643208069,2007
2007-03-12,1.0109104707105,2007
2007-03-13,1.11568270436957,2007
2007-03-14,1.7641378802595,2007
2007-03-15,2.43241483008492,2007
2007-03-16,1.61972209872942,2007
2007-03-17,1.16098961622214,2007
2007-03-18,1.22045493802864,2007
2007-03-19,0.965603558857926,2007
2007-03-20,0.826851141309426,2007
2007-03-21,0.804197685383141,2007
2007-03-22,1.11851438636035,2007
2007-03-23,1.90572197979878,2007
2007-03-24,1.7641378802595,2007
2007-03-25,1.75847451627792,2007
2007-03-26,1.6452072366465,2007
2007-03-27,1.70184087646221,2007
2007-03-28,1.60839537076628,2007
2007-03-29,1.35071230960478,2007
2007-03-30,1.16665298020371,2007
2007-03-31,1.01374215270128,2007
2007-04-01,0.92312832899614,2007
2007-04-02,1.23461334798257,2007
2007-04-03,1.29691035177985,2007
2007-04-04,1.1694846621945,2007
2007-04-05,1.22611830201021,2007
2007-04-06,1.39035585747578,2007
2007-04-07,1.33938558164164,2007
2007-04-08,1.24594007594571,2007
2007-04-09,1.08453420247093,2007
2007-04-10,1.06754411052621,2007
2007-04-11,0.976930286821069,2007
2007-04-12,1.06754411052621,2007
2007-04-13,1.64803891863728,2007
2007-04-14,1.65087060062807,2007
2007-04-15,1.69617751248064,2007
2007-04-16,26.6744443532014,2007
2007-04-17,15.1494986507035,2007
2007-04-18,6.45623493899141,2007
2007-04-19,4.33247344590213,2007
2007-04-20,2.88831563060142,2007
2007-04-21,2.18322681489578,2007
2007-04-22,1.79811806414892,2007
2007-04-23,1.5262765930335,2007
2007-04-24,1.27992025983514,2007
2007-04-25,1.0901975664525,2007
2007-04-26,0.954276830894783,2007
2007-04-27,1.3280588536785,2007
2007-04-28,1.33655389965085,2007
2007-04-29,1.27425689585357,2007
2007-04-30,1.35920735557714,2007
2007-05-01,1.41017763141128,2007
