"Date","Discharge.cfs","Site","Discharge.m3s","Discharge.ls","Date2"
2017-06-27,52.6,"SMD",1.48946472715328,1489.46472715328,"20170627"
2017-06-28,88.7,"SMD",2.51170192582692,2511.70192582692,"20170628"
2017-06-29,80.9,"SMD",2.29083073054564,2290.83073054564,"20170629"
2017-06-30,73.2,"SMD",2.07279121725514,2072.79121725514,"20170630"
2017-07-01,76.6,"SMD",2.16906840494185,2169.06840494185,"20170701"
2017-07-02,71.4,"SMD",2.02182094142099,2021.82094142099,"20170702"
2017-07-03,62.3,"SMD",1.7641378802595,1764.1378802595,"20170703"
2017-07-04,54.5,"SMD",1.54326668497821,1543.26668497821,"20170704"
2017-07-05,48.3,"SMD",1.3677024015495,1367.7024015495,"20170705"
2017-07-06,43.2,"SMD",1.22328662001943,1223.28662001943,"20170706"
2017-07-07,40.7,"SMD",1.15249457024978,1152.49457024978,"20170707"
2017-07-08,41.7,"SMD",1.18081139015764,1180.81139015764,"20170708"
2017-07-09,42.9,"SMD",1.21479157404707,1214.79157404707,"20170709"
2017-07-10,37.5,"SMD",1.06188074654464,1061.88074654464,"20170710"
2017-07-11,34.4,"SMD",0.974098604830283,974.098604830283,"20170711"
2017-07-12,34.5,"SMD",0.976930286821069,976.930286821069,"20170712"
2017-07-13,40.4,"SMD",1.14399952427743,1143.99952427743,"20170713"
2017-07-14,39.2,"SMD",1.110019340388,1110.019340388,"20170714"
2017-07-15,38.7,"SMD",1.09586093043407,1095.86093043407,"20170715"
2017-07-16,37.7,"SMD",1.06754411052621,1067.54411052621,"20170716"
2017-07-17,34.7,"SMD",0.98259365080264,982.59365080264,"20170717"
2017-07-18,32.6,"SMD",0.92312832899614,923.12832899614,"20170718"
2017-07-19,38.9,"SMD",1.10152429441564,1101.52429441564,"20170719"
2017-07-20,34.5,"SMD",0.976930286821069,976.930286821069,"20170720"
2017-07-21,31.7,"SMD",0.897643191079069,897.643191079069,"20170721"
2017-07-22,29.9,"SMD",0.846672915244926,846.672915244926,"20170722"
2017-07-23,28.3,"SMD",0.801366003392355,801.366003392355,"20170723"
2017-07-24,32.4,"SMD",0.917464965014569,917.464965014569,"20170724"
2017-07-25,47.8,"SMD",1.35354399159557,1353.54399159557,"20170725"
2017-07-26,42.1,"SMD",1.19213811812078,1192.13811812078,"20170726"
2017-07-27,38.8,"SMD",1.09869261242485,1098.69261242485,"20170727"
2017-07-28,37.3,"SMD",1.05621738256307,1056.21738256307,"20170728"
2017-07-29,33.8,"SMD",0.957108512885569,957.108512885569,"20170729"
2017-07-30,30.2,"SMD",0.855167961217283,855.167961217283,"20170730"
2017-07-31,27.3,"SMD",0.773049183484498,773.049183484498,"20170731"
2017-08-01,23.1,"SMD",0.654118539871498,654.118539871498,"20170801"
2017-08-02,22.5,"SMD",0.637128447926784,637.128447926784,"20170802"
2017-08-03,23,"SMD",0.651286857880712,651.286857880713,"20170803"
2017-08-04,17.7,"SMD",0.50120771236907,501.20771236907,"20170804"
2017-08-05,16.3,"SMD",0.46156416449807,461.56416449807,"20170805"
2017-08-06,15.9,"SMD",0.450237436534927,450.237436534927,"20170806"
2017-08-07,13.8,"SMD",0.390772114728428,390.772114728428,"20170807"
2017-08-08,11.5,"SMD",0.325643428940356,325.643428940356,"20170808"
2017-08-09,8.99,"SMD",0.254568210971635,254.568210971635,"20170809"
2017-08-10,6.61,"SMD",0.187174179590935,187.174179590935,"20170810"
2017-08-11,5.17,"SMD",0.146397958923621,146.397958923621,"20170811"
2017-08-12,4.75,"SMD",0.134504894562321,134.504894562321,"20170812"
2017-08-13,3.42,"SMD",0.0968435240848712,96.8435240848712,"20170813"
2017-08-14,4.51,"SMD",0.127708857784435,127.708857784435,"20170814"
2017-08-15,4.44,"SMD",0.125726680390885,125.726680390885,"20170815"
2017-08-16,3.86,"SMD",0.109302924844328,109.302924844328,"20170816"
2017-08-17,3.42,"SMD",0.0968435240848712,96.8435240848712,"20170817"
2017-08-18,3.3,"SMD",0.0934455056959283,93.4455056959283,"20170818"
2017-08-19,4.26,"SMD",0.120629652807471,120.629652807471,"20170819"
2017-08-20,4.92,"SMD",0.139318753946657,139.318753946657,"20170820"
2017-08-21,3.63,"SMD",0.102790056265521,102.790056265521,"20170821"
2017-08-22,3.07,"SMD",0.0869326371171212,86.9326371171212,"20170822"
2017-08-23,2.9,"SMD",0.0821187777327855,82.1187777327855,"20170823"
2017-08-24,2.45,"SMD",0.0693762087742498,69.3762087742498,"20170824"
2017-08-25,2.16,"SMD",0.0611643310009713,61.1643310009713,"20170825"
2017-08-26,1.97,"SMD",0.0557841352184784,55.7841352184784,"20170826"
2017-08-27,1.76,"SMD",0.0498376030378284,49.8376030378284,"20170827"
2017-08-28,1.6,"SMD",0.0453069118525713,45.3069118525713,"20170828"
2017-08-29,1.33,"SMD",0.0376613704774499,37.6613704774499,"20170829"
2017-08-30,1.47,"SMD",0.0416257252645499,41.6257252645499,"20170830"
2017-08-31,1.45,"SMD",0.0410593888663927,41.0593888663927,"20170831"
2017-09-01,1.26,"SMD",0.0356791930838999,35.6791930838999,"20170901"
2017-09-02,1.13,"SMD",0.0319980064958785,31.9980064958785,"20170902"
2017-09-03,1.74,"SMD",0.0492712666396713,49.2712666396713,"20170903"
2017-09-04,2.67,"SMD",0.0756059091539784,75.6059091539784,"20170904"
2017-09-05,2.13,"SMD",0.0603148264037355,60.3148264037355,"20170905"
2017-09-06,2.35,"SMD",0.0665445267834641,66.5445267834641,"20170906"
2017-09-07,9.8,"SMD",0.277504835096999,277.504835096999,"20170907"
2017-09-08,9.41,"SMD",0.266461275332935,266.461275332935,"20170908"
2017-09-09,4.74,"SMD",0.134221726363243,134.221726363243,"20170909"
2017-09-10,3.21,"SMD",0.0908969919042212,90.8969919042212,"20170910"
2017-09-11,2.52,"SMD",0.0713583861677998,71.3583861677998,"20170911"
2017-09-12,1.98,"SMD",0.056067303417557,56.067303417557,"20170912"
2017-09-13,1.57,"SMD",0.0444574072553356,44.4574072553356,"20170913"
2017-09-14,1.26,"SMD",0.0356791930838999,35.6791930838999,"20170914"
2017-09-15,1.08,"SMD",0.0305821655004856,30.5821655004856,"20170915"
2017-09-16,1.06,"SMD",0.0300158291023285,30.0158291023285,"20170916"
2017-09-17,1.08,"SMD",0.0305821655004856,30.5821655004856,"20170917"
2017-09-18,1.03,"SMD",0.0291663245050928,29.1663245050928,"20170918"
2017-09-19,1.08,"SMD",0.0305821655004856,30.5821655004856,"20170919"
2017-09-20,1.5,"SMD",0.0424752298617856,42.4752298617856,"20170920"
2017-09-21,1.48,"SMD",0.0419088934636285,41.9088934636285,"20170921"
2017-09-22,1.38,"SMD",0.0390772114728428,39.0772114728427,"20170922"
2017-09-23,1.31,"SMD",0.0370950340792928,37.0950340792928,"20170923"
2017-09-24,1.39,"SMD",0.0393603796719213,39.3603796719213,"20170924"
2017-09-25,1.04,"SMD",0.0294494927041714,29.4494927041714,"20170925"
2017-09-26,0.65,"SMD",0.0184059329401071,18.4059329401071,"20170926"
2017-09-27,0.62,"SMD",0.0175564283428714,17.5564283428714,"20170927"
2017-09-28,0.7,"SMD",0.0198217739354999,19.8217739354999,"20170928"
2017-09-29,0.58,"SMD",0.0164237555465571,16.4237555465571,"20170929"
2017-09-30,0.9,"SMD",0.0254851379170714,25.4851379170714,"20170930"
2017-10-01,1.01,"SMD",0.0285999881069356,28.5999881069356,"20171001"
2017-10-02,1.01,"SMD",0.0285999881069356,28.5999881069356,"20171002"
2017-10-03,0.94,"SMD",0.0266178107133856,26.6178107133856,"20171003"
2017-10-04,0.88,"SMD",0.0249188015189142,24.9188015189142,"20171004"
2017-10-05,0.77,"SMD",0.0218039513290499,21.8039513290499,"20171005"
2017-10-06,0.62,"SMD",0.0175564283428714,17.5564283428714,"20171006"
2017-10-07,0.53,"SMD",0.0150079145511642,15.0079145511642,"20171007"
2017-10-08,0.69,"SMD",0.0195386057364214,19.5386057364214,"20171008"
2017-10-09,0.91,"SMD",0.0257683061161499,25.7683061161499,"20171009"
2017-10-10,1.08,"SMD",0.0305821655004856,30.5821655004856,"20171010"
2017-10-11,0.94,"SMD",0.0266178107133856,26.6178107133856,"20171011"
2017-10-12,0.89,"SMD",0.0252019697179928,25.2019697179928,"20171012"
2017-10-13,0.82,"SMD",0.0232197923244428,23.2197923244428,"20171013"
2017-10-14,0.75,"SMD",0.0212376149308928,21.2376149308928,"20171014"
2017-10-15,0.86,"SMD",0.0243524651207571,24.3524651207571,"20171015"
2017-10-16,0.89,"SMD",0.0252019697179928,25.2019697179928,"20171016"
2017-10-17,0.76,"SMD",0.0215207831299714,21.5207831299714,"20171017"
2017-10-18,0.77,"SMD",0.0218039513290499,21.8039513290499,"20171018"
2017-10-19,0.56,"SMD",0.0158574191484,15.8574191484,"20171019"
2017-10-20,0.5,"SMD",0.0141584099539285,14.1584099539285,"20171020"
2017-10-21,0.56,"SMD",0.0158574191484,15.8574191484,"20171021"
2017-10-22,0.53,"SMD",0.0150079145511642,15.0079145511642,"20171022"
2017-10-23,0.56,"SMD",0.0158574191484,15.8574191484,"20171023"
2017-10-24,0.76,"SMD",0.0215207831299714,21.5207831299714,"20171024"
2017-10-25,2.44,"SMD",0.0690930405751712,69.0930405751712,"20171025"
2017-10-26,3.88,"SMD",0.109869261242485,109.869261242485,"20171026"
2017-10-27,9.73,"SMD",0.275522657703449,275.522657703449,"20171027"
2017-10-28,4.92,"SMD",0.139318753946657,139.318753946657,"20171028"
2017-10-29,3.49,"SMD",0.0988257014784212,98.8257014784212,"20171029"
2017-10-30,43.7,"SMD",1.23744502997335,1237.44502997335,"20171030"
2017-10-31,56,"SMD",1.58574191484,1585.74191484,"20171031"
2017-11-01,52.1,"SMD",1.47530631719935,1475.30631719935,"20171101"
2017-11-02,59.1,"SMD",1.67352405655435,1673.52405655435,"20171102"
2017-11-03,62.3,"SMD",1.7641378802595,1764.1378802595,"20171103"
2017-11-04,52.3,"SMD",1.48096968118092,1480.96968118092,"20171104"
2017-11-05,38.3,"SMD",1.08453420247093,1084.53420247093,"20171105"
2017-11-06,28,"SMD",0.792870957419998,792.870957419998,"20171106"
2017-11-07,20.4,"SMD",0.577663126120284,577.663126120284,"20171107"
2017-11-08,16.5,"SMD",0.467227528479642,467.227528479642,"20171108"
2017-11-09,13.9,"SMD",0.393603796719213,393.603796719213,"20171109"
2017-11-10,12,"SMD",0.339801838894285,339.801838894285,"20171110"
2017-11-11,10.1,"SMD",0.285999881069356,285.999881069356,"20171111"
2017-11-12,9.27,"SMD",0.262496920545835,262.496920545835,"20171112"
2017-11-13,9.78,"SMD",0.276938498698842,276.938498698842,"20171113"
2017-11-14,11.6,"SMD",0.328475110931142,328.475110931142,"20171114"
2017-11-15,11.6,"SMD",0.328475110931142,328.475110931142,"20171115"
2017-11-16,12.5,"SMD",0.353960248848213,353.960248848213,"20171116"
2017-11-17,22.7,"SMD",0.642791811908355,642.791811908355,"20171117"
2017-11-18,15.3,"SMD",0.433247344590213,433.247344590213,"20171118"
2017-11-19,18.2,"SMD",0.515366122322999,515.366122322999,"20171119"
2017-11-20,25.4,"SMD",0.719247225659569,719.247225659569,"20171120"
2017-11-21,22.7,"SMD",0.642791811908355,642.791811908355,"20171121"
2017-11-22,26.4,"SMD",0.747564045567427,747.564045567427,"20171122"
2017-11-23,43,"SMD",1.21762325603785,1217.62325603785,"20171123"
2017-11-24,38.8,"SMD",1.09869261242485,1098.69261242485,"20171124"
2017-11-25,35.9,"SMD",1.01657383469207,1016.57383469207,"20171125"
2017-11-26,33,"SMD",0.934455056959283,934.455056959283,"20171126"
2017-11-27,29.6,"SMD",0.838177869272569,838.177869272569,"20171127"
2017-11-28,26.1,"SMD",0.739068999595069,739.068999595069,"20171128"
2017-11-29,24.7,"SMD",0.69942545172407,699.42545172407,"20171129"
2017-11-30,23.7,"SMD",0.671108631816212,671.108631816213,"20171130"
2017-12-01,21,"SMD",0.594653218064998,594.653218064998,"20171201"
2017-12-02,19.1,"SMD",0.54085126024007,540.85126024007,"20171202"
2017-12-03,17.4,"SMD",0.492712666396713,492.712666396713,"20171203"
2017-12-04,16.1,"SMD",0.455900800516499,455.900800516499,"20171204"
2017-12-05,15.4,"SMD",0.436079026580999,436.079026580999,"20171205"
2017-12-06,24,"SMD",0.67960367778857,679.60367778857,"20171206"
2017-12-07,26.4,"SMD",0.747564045567427,747.564045567427,"20171207"
2017-12-08,18.4,"SMD",0.52102948630457,521.02948630457,"20171208"
2017-12-09,22.3,"SMD",0.631465083945213,631.465083945213,"20171209"
2017-12-10,29.5,"SMD",0.835346187281783,835.346187281784,"20171210"
2017-12-11,30.4,"SMD",0.860831325198855,860.831325198855,"20171211"
2017-12-12,30.2,"SMD",0.855167961217283,855.167961217283,"20171212"
2017-12-13,33.4,"SMD",0.945781784922426,945.781784922426,"20171213"
2017-12-14,28.5,"SMD",0.807029367373926,807.029367373926,"20171214"
2017-12-15,23.5,"SMD",0.665445267834641,665.445267834641,"20171215"
2017-12-16,20.4,"SMD",0.577663126120284,577.663126120284,"20171216"
2017-12-17,17.9,"SMD",0.506871076350641,506.871076350641,"20171217"
2017-12-18,16.1,"SMD",0.455900800516499,455.900800516499,"20171218"
2017-12-19,16.3,"SMD",0.46156416449807,461.56416449807,"20171219"
2017-12-20,20.3,"SMD",0.574831444129498,574.831444129498,"20171220"
2017-12-21,20.9,"SMD",0.591821536074213,591.821536074213,"20171221"
2017-12-22,18.7,"SMD",0.529524532276927,529.524532276927,"20171222"
2017-12-23,19.5,"SMD",0.552177988203213,552.177988203213,"20171223"
2017-12-24,27.1,"SMD",0.767385819502927,767.385819502927,"20171224"
2017-12-25,27.8,"SMD",0.787207593438427,787.207593438427,"20171225"
2017-12-26,26.8,"SMD",0.758890773530569,758.890773530569,"20171226"
2017-12-27,25.2,"SMD",0.713583861677998,713.583861677998,"20171227"
2017-12-28,22.8,"SMD",0.645623493899141,645.623493899141,"20171228"
2017-12-29,20.4,"SMD",0.577663126120284,577.663126120284,"20171229"
2017-12-30,18.8,"SMD",0.532356214267713,532.356214267713,"20171230"
2017-12-31,17.4,"SMD",0.492712666396713,492.712666396713,"20171231"
2018-01-01,16,"SMD",0.453069118525713,453.069118525713,"20180101"
2018-01-02,15,"SMD",0.424752298617856,424.752298617856,"20180102"
2018-01-03,13.4,"SMD",0.379445386765285,379.445386765285,"20180103"
2018-01-04,14.4,"SMD",0.407762206673142,407.762206673142,"20180104"
2018-01-05,17,"SMD",0.48138593843357,481.38593843357,"20180105"
2018-01-06,16.8,"SMD",0.475722574451999,475.722574451999,"20180106"
2018-01-07,17.7,"SMD",0.50120771236907,501.20771236907,"20180107"
2018-01-08,17,"SMD",0.48138593843357,481.38593843357,"20180108"
2018-01-09,15.6,"SMD",0.44174239056257,441.74239056257,"20180109"
2018-01-10,15.1,"SMD",0.427583980608642,427.583980608642,"20180110"
2018-01-11,15.5,"SMD",0.438910708571785,438.910708571785,"20180111"
2018-01-12,23.3,"SMD",0.65978190385307,659.78190385307,"20180112"
2018-01-13,181,"SMD",5.12534440332213,5125.34440332213,"20180113"
2018-01-14,183,"SMD",5.18197804313784,5181.97804313784,"20180114"
2018-01-15,145,"SMD",4.10593888663927,4105.93888663927,"20180115"
2018-01-16,133,"SMD",3.76613704774499,3766.13704774499,"20180116"
2018-01-17,116,"SMD",3.28475110931142,3284.75110931142,"20180117"
2018-01-18,88.3,"SMD",2.50037519786378,2500.37519786378,"20180118"
2018-01-19,66.5,"SMD",1.88306852387249,1883.0685238725,"20180119"
2018-01-20,52.4,"SMD",1.48380136317171,1483.80136317171,"20180120"
2018-01-21,40.6,"SMD",1.149662888259,1149.662888259,"20180121"
2018-01-22,34,"SMD",0.96277187686714,962.77187686714,"20180122"
2018-01-23,47.5,"SMD",1.34504894562321,1345.04894562321,"20180123"
2018-01-24,87.9,"SMD",2.48904846990064,2489.04846990064,"20180124"
2018-01-25,70.8,"SMD",2.00483084947628,2004.83084947628,"20180125"
2018-01-26,62.3,"SMD",1.7641378802595,1764.1378802595,"20180126"
2018-01-27,58,"SMD",1.64237555465571,1642.37555465571,"20180127"
2018-01-28,63,"SMD",1.783959654195,1783.959654195,"20180128"
2018-01-29,61.8,"SMD",1.74997947030557,1749.97947030557,"20180129"
2018-01-30,51.1,"SMD",1.4469894972915,1446.9894972915,"20180130"
2018-01-31,38.7,"SMD",1.09586093043407,1095.86093043407,"20180131"
2018-02-01,33.4,"SMD",0.945781784922426,945.781784922426,"20180201"
2018-02-02,33.2,"SMD",0.940118420940855,940.118420940855,"20180202"
2018-02-03,25.5,"SMD",0.722078907650355,722.078907650355,"20180203"
2018-02-04,23,"SMD",0.651286857880712,651.286857880713,"20180204"
2018-02-05,39.8,"SMD",1.12700943233271,1127.00943233271,"20180205"
2018-02-06,38.2,"SMD",1.08170252048014,1081.70252048014,"20180206"
2018-02-07,32.8,"SMD",0.928791692977712,928.791692977712,"20180207"
2018-02-08,45.3,"SMD",1.28275194182593,1282.75194182593,"20180208"
2018-02-09,41.7,"SMD",1.18081139015764,1180.81139015764,"20180209"
2018-02-10,39.4,"SMD",1.11568270436957,1115.68270436957,"20180210"
2018-02-11,114,"SMD",3.22811746949571,3228.11746949571,"20180211"
2018-02-12,227,"SMD",6.42791811908355,6427.91811908355,"20180212"
2018-02-13,191,"SMD",5.4085126024007,5408.5126024007,"20180213"
2018-02-14,187,"SMD",5.29524532276927,5295.24532276927,"20180214"
2018-02-15,163,"SMD",4.6156416449807,4615.6416449807,"20180215"
2018-02-16,145,"SMD",4.10593888663927,4105.93888663927,"20180216"
2018-02-17,123,"SMD",3.48296884866642,3482.96884866642,"20180217"
2018-02-18,111,"SMD",3.14316700977213,3143.16700977213,"20180218"
2018-02-19,96.9,"SMD",2.74389984907135,2743.89984907135,"20180219"
2018-02-20,116,"SMD",3.28475110931142,3284.75110931142,"20180220"
2018-02-21,132,"SMD",3.73782022783713,3737.82022783713,"20180221"
2018-02-22,135,"SMD",3.8227706875607,3822.7706875607,"20180222"
2018-02-23,129,"SMD",3.65286976811356,3652.86976811356,"20180223"
2018-02-24,120,"SMD",3.39801838894285,3398.01838894285,"20180224"
2018-02-25,113,"SMD",3.19980064958785,3199.80064958785,"20180225"
2018-02-26,125,"SMD",3.53960248848213,3539.60248848213,"20180226"
2018-02-27,110,"SMD",3.11485018986428,3114.85018986428,"20180227"
2018-02-28,97.4,"SMD",2.75805825902528,2758.05825902528,"20180228"
2018-03-01,88.8,"SMD",2.51453360781771,2514.53360781771,"20180301"
2018-03-02,150,"SMD",4.24752298617856,4247.52298617856,"20180302"
2018-03-03,303,"SMD",8.57999643208069,8579.99643208069,"20180303"
2018-03-04,270,"SMD",7.64554137512141,7645.54137512141,"20180304"
2018-03-05,255,"SMD",7.22078907650355,7220.78907650355,"20180305"
2018-03-06,228,"SMD",6.45623493899141,6456.23493899141,"20180306"
