"DateTime","NO3.uML.SUNA.Raw","NO3.mgL.SUNA.Raw","Abs.254","Abs.350","Br.mgL.SUNA.Raw","Internal.Temp.C","Spec_Temp.C","Lamp_Temp.C","Lamp_Time.sec","Rel_Humidity.pct","Main_Voltage.V","Lamp_Voltage.V","Internal_Voltage.V","RMSE","Flag"
2020-04-29 09:00:00,-1.362,-0.01909,0.033435,0.03819,0,10.62,10.475,8.785,2128762.9,3.175,10.145,11.94,5.04,0.00013445,1
2020-04-29 09:15:00,-1.5895,-0.022265,0.032395,0.03664,0,11.845,11.765,10,2128782.8,2.97,10.255,11.93,5.03,0.0001288,1
2020-04-29 09:30:00,-1.772,-0.02483,0.033925,0.03816,0,12.345,12.32,10.845,2128803.8,2.975,10.315,11.955,5.02,0.0001416,1
2020-04-29 09:45:00,-1.965,-0.02753,0.03383,0.03747,0,12.765,12.685,11.67,2128825.8,3.055,10.505,11.95,5.035,0.00014885,1
2020-04-29 10:00:00,-2.1655,-0.03032,0.035385,0.038705,0,13.085,12.95,12.305,2128847.8,3.13,10.535,11.945,5.035,0.00017135,1
2020-05-04 09:45:00,7.8845,0.11045,0.5045,0.162255,0,20.3,20.855,19.07,2128869.85,3.315,9.115,11.93,5.03,0.0013041,NA
2020-05-04 10:00:00,7.762,0.10871,0.502405,0.15933,0,18.8,18.805,18.905,2128891.75,3.265,9.04,11.95,5.03,0.0013096,NA
2020-05-04 10:15:00,7.637,0.10698,0.501965,0.15877,0,18.47,18.27,18.935,2128913.75,3.265,9.15,11.94,5.035,0.00131055,NA
2020-05-04 10:30:00,7.458,0.104475,0.50223,0.15836,0,18.46,18.215,19.025,2128935.75,3.23,9.13,11.945,5.045,0.00132215,NA
2020-05-04 10:45:00,-2.6395,-0.036995,0.038725,0.04459,0,19.49,19.345,18.605,2128957.75,3.25,9.1,11.94,5.045,0.00026485,1
2020-05-04 11:00:00,-1.7305,-0.02425,0.085255,0.092055,0,21.9,22.195,18.82,2128978.8,3.21,9.105,11.95,5.04,0.00016655,1
2020-05-04 12:00:00,-3.1525,-0.044155,0.048675,0.050325,0,27.585,28.735,22.18,2129000.8,3.25,9.23,11.96,5.025,0.00045225,1
2020-05-04 12:15:00,-3.2055,-0.044885,0.04996,0.051435,0,25.68,26.765,23.245,2129022.8,3.25,9.65,11.935,5.035,0.00041245,1
2020-05-04 12:30:00,6.7465,0.0945,0.501265,0.16098,0,23.59,24.435,22.805,2129044.7,3.24,9.695,11.95,5.01,0.0012215,NA
2020-05-04 12:45:00,6.6775,0.09353,0.498685,0.158255,0,20.2,20.43,20.51,2129065.7,3.25,9.88,11.945,5.03,0.00126025,NA
2020-05-04 13:00:00,6.622,0.09276,0.49763,0.156905,0,19.425,19.31,19.895,2129086.35,3.355,9.95,11.94,5.03,0.0012765,NA
2020-05-04 13:15:00,6.5635,0.091945,0.49677,0.156095,0,19.2,19.005,19.75,2129107.7,3.22,10.655,11.95,5.035,0.00126245,NA
2020-05-04 13:30:00,6.5815,0.092195,0.496815,0.156005,0,19.175,18.935,19.765,2129128.7,3.39,10.055,11.945,5.01,0.00126655,NA
2020-05-04 13:45:00,6.3835,0.089405,0.496585,0.15594,0,19.175,18.92,19.775,2129149.7,3.4,10.18,11.93,5.035,0.0012311,NA
2020-05-04 14:00:00,6.279,0.08794,0.49681,0.15597,0,19.19,18.945,19.815,2129170.6,3.4,10.285,11.935,5.02,0.00128275,NA
2020-05-04 14:15:00,6.247,0.08749,0.49712,0.156205,0,19.23,18.985,19.85,2129191.7,3.18,10.57,11.96,5.03,0.0012504,NA
2020-05-04 14:30:00,6.175,0.08648,0.497545,0.15642,0,19.28,19.04,19.91,2129212.7,3.18,10.915,11.97,5.02,0.0012378,NA
2020-05-04 14:45:00,6.1355,0.085925,0.497825,0.156515,0,19.355,19.07,19.945,2129233.7,3.255,10.64,11.93,5.04,0.00123235,NA
2020-05-04 15:00:00,6.037,0.08455,0.49827,0.156785,0,19.39,19.11,19.98,2129254.7,3.2,10.71,11.975,5.025,0.00123985,NA
2020-05-04 15:15:00,5.979,0.08375,0.498355,0.15665,0,19.395,19.145,19.99,2129275.7,3.285,10.38,11.95,5.03,0.00126795,NA
2020-05-04 15:30:00,5.9465,0.08329,0.49859,0.156695,0,19.405,19.16,20.015,2129296.7,3.42,10.165,11.95,5.005,0.00127885,NA
2020-05-04 15:45:00,5.9375,0.083165,0.49894,0.156945,0,19.41,19.16,20.005,2129317.7,3.385,10.265,11.965,5.025,0.00120945,NA
2020-05-04 16:00:00,5.8115,0.08141,0.49923,0.156915,0,19.405,19.15,20.005,2129338.7,3.435,10.215,11.94,5.03,0.00122595,NA
2020-05-04 16:15:00,5.91,0.082775,0.49948,0.157155,0,19.41,19.145,20.015,2129359.75,3.395,10.26,11.95,5.03,0.0012338,NA
2020-05-04 16:30:00,5.8265,0.081605,0.499735,0.15716,0,19.39,19.125,19.99,2129381.75,3.35,10.135,11.945,5.04,0.00121555,NA
2020-05-04 16:45:00,5.984,0.083815,0.50017,0.157375,0,19.37,19.085,19.95,2129403.75,3.325,9.96,11.95,5.04,0.00123515,NA
2020-05-04 17:00:00,5.8905,0.082495,0.500485,0.157255,0,19.29,19.04,19.91,2129424.7,3.135,9.865,11.95,5.025,0.0012294,NA
2020-05-04 17:15:00,5.817,0.081475,0.50087,0.15734,0,19.235,19.005,19.86,2129445.7,3.14,9.775,11.94,5.03,0.00121305,NA
2020-05-04 17:30:00,5.8345,0.081725,0.50091,0.15731,0,19.185,18.935,19.805,2129466.75,3.135,9.73,11.96,5.05,0.00120915,NA
2020-05-04 17:45:00,5.857,0.082025,0.501115,0.15738,0,19.13,18.895,19.74,2129488.75,3.11,9.77,11.94,5.03,0.0012287,NA
2020-05-04 18:00:00,5.832,0.081675,0.501525,0.157615,0,19.09,18.83,19.685,2129510.4,3.125,9.745,11.945,5.04,0.00121315,NA
2020-05-04 18:15:00,5.791,0.08112,0.502095,0.15761,0,19.02,18.755,19.605,2129531.6,3.145,9.785,11.935,5.03,0.00121495,NA
2020-05-04 18:30:00,5.812,0.08141,0.50227,0.15782,0,18.92,18.7,19.535,2129552.7,3.085,9.705,11.955,5.025,0.0012179,NA
2020-05-04 18:45:00,5.7915,0.081115,0.50253,0.157875,0,18.865,18.6,19.455,2129573.7,3.085,9.625,11.955,5.015,0.00124235,NA
2020-05-04 19:00:00,5.794,0.08115,0.50248,0.157715,0,18.795,18.515,19.36,2129594.5,3.035,9.56,11.94,5.01,0.0012351,NA
2020-05-04 19:15:00,5.869,0.0822,0.503065,0.15773,0,18.71,18.41,19.26,2129615.7,3.13,9.485,11.93,5.02,0.0012244,NA
2020-05-04 19:30:00,5.9185,0.08289,0.5035,0.158215,0,18.595,18.325,19.195,2129636.7,3.09,9.445,11.935,5.02,0.00122005,NA
2020-05-04 19:45:00,5.8645,0.08213,0.503835,0.158225,0,18.495,18.225,19.09,2129657.7,3.16,9.375,11.95,5.035,0.00121075,NA
2020-05-04 20:00:00,5.8005,0.081225,0.504155,0.15811,0,18.385,18.13,19.005,2129678.7,3.135,9.355,11.95,5.03,0.0012227,NA
2020-05-04 20:15:00,5.748,0.08052,0.504255,0.1582,0,18.265,18.02,18.905,2129699.7,3.2,9.35,11.925,5.03,0.0012574,NA
2020-05-04 20:30:00,5.8065,0.08133,0.50478,0.158475,0,18.18,17.925,18.8,2129720.7,3.155,9.345,11.955,5.03,0.001231,NA
2020-05-04 20:45:00,5.843,0.081825,0.50523,0.15882,0,18.09,17.815,18.695,2129741.7,3.09,9.3,11.94,5.035,0.0012128,NA
2020-05-04 21:00:00,5.829,0.08165,0.505465,0.158565,0,17.945,17.7,18.58,2129762.5,3.185,9.285,11.96,5.035,0.00122605,NA
2020-05-04 21:15:00,5.81,0.08138,0.506015,0.15902,0,17.86,17.585,18.47,2129783.65,3.245,9.29,11.945,5.03,0.0012349,NA
2020-05-04 21:30:00,5.8755,0.082285,0.506145,0.1588,0,17.785,17.495,18.36,2129804.7,3.21,9.29,11.94,5.005,0.00117835,NA
2020-05-04 21:45:00,5.8585,0.08205,0.506325,0.158765,0,17.655,17.375,18.26,2129825.7,3.17,9.28,11.95,5.03,0.00120155,NA
2020-05-04 22:00:00,5.8585,0.08206,0.506795,0.15913,0,17.575,17.27,18.175,2129846.7,3.115,9.285,11.94,5.035,0.0012464,NA
2020-05-04 22:15:00,5.954,0.08342,0.506955,0.15903,0,17.435,17.18,18.07,2129867.7,3.14,9.26,11.945,5.04,0.0012104,NA
2020-05-04 22:30:00,5.9435,0.08328,0.50742,0.15908,0,17.37,17.075,17.965,2129888.55,3.15,9.265,11.935,5.025,0.00121925,NA
2020-05-04 22:45:00,5.963,0.08351,0.507815,0.159435,0,17.24,16.995,17.885,2129909.7,3.135,9.245,11.96,5.02,0.00122665,NA
2020-05-04 23:00:00,5.9825,0.08379,0.50817,0.15942,0,17.17,16.905,17.785,2129930.7,3.13,9.24,11.955,5.025,0.00123165,NA
2020-05-04 23:15:00,5.9515,0.08334,0.50852,0.159635,0,17.09,16.815,17.705,2129951.7,3.025,9.255,11.935,5.035,0.0012197,NA
2020-05-04 23:30:00,6.0095,0.084175,0.50884,0.159625,0,17,16.73,17.62,2129972.7,3.09,9.22,11.95,5.03,0.00122565,NA
2020-05-04 23:45:00,6.067,0.08498,0.50904,0.159755,0,16.91,16.65,17.535,2129993.7,3.11,9.25,11.955,5.025,0.0012263,NA
2020-05-05 00:00:00,6.103,0.085475,0.5096,0.160075,0,16.855,16.56,17.46,2130014.75,3.095,9.22,11.935,5.045,0.001217,NA
2020-05-05 00:15:00,6.1065,0.085535,0.509735,0.159905,0,16.79,16.49,17.385,2130036.7,3.175,9.22,11.965,5.02,0.0012349,NA
2020-05-05 00:30:00,6.117,0.08566,0.50992,0.15984,0,16.72,16.415,17.295,2130057.7,3.155,9.25,11.955,5.005,0.0012361,NA
2020-05-05 00:45:00,6.2425,0.087445,0.51027,0.159975,0,16.625,16.335,17.235,2130078.7,3.2,9.23,11.93,5.01,0.00121575,NA
2020-05-05 01:00:00,6.085,0.085235,0.510535,0.16014,0,16.58,16.26,17.18,2130099.7,3.185,9.225,11.94,5.035,0.00120905,NA
2020-05-05 01:15:00,6.213,0.087035,0.51066,0.16003,0,16.49,16.21,17.11,2130120.7,3.17,9.22,11.93,5.015,0.00119075,NA
2020-05-05 01:30:00,6.2065,0.08693,0.511135,0.16031,0,16.425,16.14,17.055,2130141.7,3.245,9.21,11.95,5.035,0.001218,NA
2020-05-05 01:45:00,6.2375,0.08737,0.51144,0.16046,0,16.37,16.08,16.99,2130162.75,3.175,9.22,11.935,5.04,0.00120185,NA
2020-05-05 02:00:00,6.2815,0.087985,0.511975,0.160585,0,16.305,16.025,16.935,2130184.7,3.16,9.21,11.945,5.035,0.0012203,NA
2020-05-05 02:15:00,6.202,0.08686,0.51239,0.160825,0,16.23,15.955,16.89,2130205.75,3.165,9.225,11.945,5.04,0.00121985,NA
2020-05-05 02:30:00,6.245,0.087465,0.51271,0.16089,0,16.185,15.905,16.81,2130227.6,3.195,9.22,11.935,5.03,0.00122505,NA
2020-05-05 02:45:00,6.2895,0.088095,0.512875,0.160665,0,16.145,15.87,16.77,2130248.55,3.17,9.22,11.94,5.02,0.00119125,NA
2020-05-05 03:00:00,6.207,0.086965,0.51308,0.160865,0,16.1,15.79,16.72,2130269.45,3.145,9.23,11.935,5.04,0.0012308,NA
2020-05-05 03:15:00,6.261,0.087705,0.51352,0.160905,0,16.06,15.745,16.655,2130290.7,3.17,9.21,11.96,5.04,0.00119435,NA
2020-05-05 03:30:00,6.2245,0.08718,0.5138,0.161255,0,15.995,15.715,16.615,2130311.7,3.21,9.22,11.95,5.035,0.0011741,NA
2020-05-05 03:45:00,6.17,0.086405,0.514385,0.16129,0,15.925,15.65,16.57,2130332.7,3.17,9.215,11.935,5.035,0.00121275,NA
2020-05-05 04:00:00,6.1615,0.08629,0.514695,0.16129,0,15.885,15.6,16.525,2130353.5,3.105,9.225,11.93,5.045,0.0012134,NA
2020-05-05 04:15:00,6.188,0.08668,0.515195,0.161645,0,15.85,15.545,16.46,2130374.65,3.15,9.22,11.94,5.025,0.00120885,NA
2020-05-05 04:30:00,6.2235,0.08716,0.515305,0.161525,0,15.81,15.5,16.405,2130395.8,3.21,9.21,11.97,5.02,0.0012063,NA
2020-05-05 04:45:00,6.2685,0.087805,0.51574,0.16166,0,15.775,15.45,16.37,2130417.7,3.145,9.23,11.935,5.005,0.0012134,NA
2020-05-05 05:00:00,6.178,0.086535,0.516275,0.16187,0,15.72,15.38,16.31,2130438.3,3.1,9.245,11.94,5.035,0.00121475,NA
2020-05-05 05:15:00,6.253,0.08759,0.516345,0.161925,0,15.65,15.335,16.255,2130459.7,3.155,9.29,11.945,5.025,0.0011957,NA
2020-05-05 05:30:00,6.2425,0.08744,0.516605,0.16183,0,15.605,15.29,16.22,2130480.35,3.05,9.36,11.94,5.025,0.00123065,NA
2020-05-05 05:45:00,6.18,0.086575,0.516935,0.16224,0,15.585,15.245,16.165,2130501.75,3.025,9.435,11.935,5.03,0.0011913,NA
2020-05-05 06:00:00,6.332,0.08869,0.51742,0.162255,0,15.54,15.22,16.13,2130523.7,3.045,9.49,11.945,5.01,0.0011835,NA
2020-05-05 06:15:00,6.3235,0.08856,0.517755,0.162275,0,15.46,15.17,16.085,2130544.7,3.03,9.535,11.955,5.025,0.00120625,NA
2020-05-05 06:30:00,6.1745,0.08647,0.517955,0.162425,0,15.42,15.135,16.045,2130565.75,3.055,9.58,11.935,5.035,0.0012119,NA
2020-05-05 06:45:00,6.213,0.08704,0.518385,0.162445,0,15.385,15.07,16.005,2130587.75,3.045,9.655,11.96,5.03,0.00121615,NA
2020-05-05 07:00:00,6.2935,0.08815,0.51865,0.162685,0,15.34,15.025,15.96,2130609.55,3.08,9.74,11.95,5.035,0.00119975,NA
2020-05-05 07:15:00,6.279,0.087965,0.519365,0.16281,0,15.295,15,15.92,2130630.7,3.19,9.845,11.94,5.035,0.0012446,NA
2020-05-05 07:30:00,6.408,0.08976,0.51951,0.162905,0,15.26,14.975,15.915,2130651.8,3.295,9.91,11.97,5.025,0.00123565,NA
2020-05-05 07:45:00,6.234,0.087325,0.519675,0.16299,0,15.24,14.95,15.89,2130673.35,3.38,9.97,11.96,5.04,0.0012533,NA
2020-05-05 08:00:00,6.301,0.08826,0.520255,0.1631,0,15.235,14.955,15.88,2130694.7,3.335,10.01,11.97,5.03,0.00121535,NA
2020-05-05 08:15:00,6.3115,0.08841,0.520565,0.163485,0,15.255,14.975,15.905,2130715.75,3.37,10.055,11.965,5.025,0.00121155,NA
2020-05-05 08:30:00,6.3565,0.08904,0.520775,0.16332,0,15.295,15.005,15.935,2130737.75,3.275,10.1,11.945,5.025,0.00123485,NA
2020-05-05 08:45:00,6.3715,0.08921,0.521195,0.163475,0,15.335,15.02,15.96,2130759.7,3.285,10.17,11.97,5.025,0.0012269,NA
2020-05-05 09:00:00,6.2395,0.08741,0.521225,0.163505,0,15.365,15.045,15.985,2130780.75,3.21,10.36,11.965,5.045,0.00121055,NA
2020-05-05 09:15:00,6.2685,0.08781,0.522695,0.16467,0,15.385,15.07,16.015,2130802.75,3.015,10.555,11.965,5.03,0.00120575,NA
2020-05-05 09:30:00,6.3185,0.0885,0.521655,0.16374,0,15.4,15.085,16.015,2130824.75,3.155,10.385,11.94,5.02,0.0012276,NA
2020-05-05 09:45:00,6.284,0.08802,0.52199,0.163985,0,15.41,15.11,16.035,2130846.6,3.125,10.325,11.96,5.03,0.0012501,NA
2020-05-05 10:00:00,6.2405,0.08741,0.52243,0.16414,0,15.44,15.15,16.065,2130867.75,3.185,10.355,11.945,5.03,0.0011966,NA
2020-05-05 10:15:00,6.2115,0.087005,0.5227,0.16412,0,15.49,15.17,16.11,2130889.55,3.22,10.72,11.96,5.02,0.00121425,NA
2020-05-05 10:30:00,6.2205,0.087135,0.52261,0.16443,0,15.555,15.23,16.135,2130910.7,3.21,10.465,11.94,5.025,0.0011746,NA
2020-05-05 10:45:00,6.216,0.08707,0.523115,0.16477,0,15.6,15.275,16.225,2130931.75,3.155,10.5,11.96,5.03,0.00121065,NA
2020-05-05 11:00:00,6.159,0.086265,0.52356,0.164725,0,15.695,15.365,16.285,2130953.75,3.15,10.34,11.95,5.035,0.00123055,NA
2020-05-05 11:15:00,6.195,0.086785,0.52372,0.164825,0,15.79,15.465,16.375,2130975.75,3.12,10.395,11.955,5.025,0.001251,NA
2020-05-05 11:30:00,6.098,0.08542,0.52404,0.165135,0,15.855,15.555,16.465,2130997.8,3.185,10.41,11.96,5.03,0.00125285,NA
2020-05-05 11:45:00,6.166,0.086365,0.524305,0.165145,0,15.92,15.64,16.57,2131019.75,3.08,10.61,11.945,5.02,0.0012273,NA
2020-05-05 12:00:00,6.1395,0.08601,0.524325,0.16518,0,16.045,15.73,16.655,2131041.8,3.115,10.75,11.95,5.02,0.0012293,NA
2020-05-05 12:15:00,6.079,0.08514,0.524655,0.16548,0,16.13,15.825,16.75,2131063.45,3.115,10.69,11.95,5.02,0.0011893,NA
2020-05-05 12:30:00,6.024,0.084375,0.5248,0.16557,0,16.21,15.935,16.83,2131084.75,3.16,10.67,11.945,5.015,0.00122215,NA
2020-05-05 12:45:00,6.0935,0.085355,0.52485,0.165625,0,16.345,16.03,16.955,2131106.75,3.1,10.98,11.985,5.035,0.0012079,NA
2020-05-05 13:00:00,5.9605,0.08348,0.52517,0.165875,0,16.43,16.135,17.055,2131128.75,3.11,10.985,11.955,5.02,0.00122835,NA
2020-05-05 13:15:00,5.947,0.08329,0.52514,0.165875,0,16.58,16.255,17.175,2131150.75,3.27,11.525,11.925,5.02,0.00120145,NA
2020-05-05 13:30:00,6.029,0.08446,0.52509,0.16603,0,16.71,16.38,17.305,2131172.75,3.175,11.04,11.94,5.015,0.00124185,NA
2020-05-05 13:45:00,6.0305,0.084455,0.525445,0.1663,0,16.815,16.5,17.405,2131194.75,3.105,10.92,11.955,5.015,0.0012609,NA
2020-05-05 14:00:00,5.931,0.08308,0.5255,0.166245,0,16.895,16.595,17.51,2131216.75,3.22,12.155,11.95,5.05,0.00125685,NA
2020-05-05 14:15:00,5.9415,0.083225,0.525605,0.166425,0,16.99,16.715,17.605,2131238.75,3.29,12.605,11.94,5.025,0.001234,NA
2020-05-05 14:30:00,5.9415,0.08323,0.5256,0.16629,0,17.1,16.805,17.715,2131260.8,3.105,11.005,11.955,5.04,0.001222,NA
2020-05-05 14:45:00,6.02,0.084345,0.52556,0.16643,0,17.18,16.9,17.79,2131282.75,3.17,12.07,11.965,5.045,0.0012201,NA
2020-05-05 15:00:00,6.075,0.085095,0.525335,0.16654,0,17.235,16.99,17.89,2131304.8,3.24,12.38,11.95,5.04,0.00118205,NA
2020-05-05 15:15:00,5.9775,0.083705,0.525775,0.16653,0,17.365,17.065,17.965,2131326.8,3.245,12.085,11.95,5.035,0.00122085,NA
2020-05-05 15:30:00,6.0455,0.084675,0.52531,0.16646,0,17.405,17.135,18.02,2131348.8,3.3,12.775,11.945,5.025,0.00118495,NA
2020-05-05 15:45:00,5.963,0.08353,0.52546,0.16677,0,17.48,17.205,18.085,2131370.8,3.345,12.735,11.95,5.02,0.00120905,NA
2020-05-05 16:00:00,5.969,0.083595,0.52521,0.16646,0,17.545,17.235,18.13,2131392.7,3.265,12.63,11.96,5.02,0.0012525,NA
2020-05-05 16:15:00,5.983,0.083785,0.525335,0.1665,0,17.58,17.265,18.17,2131413.3,3.42,12.81,11.965,5.045,0.0012577,NA
2020-05-05 16:30:00,5.9245,0.08297,0.525235,0.16655,0,17.6,17.3,18.19,2131434.7,3.255,12.185,11.95,5.03,0.00121745,NA
2020-05-05 16:45:00,5.951,0.08334,0.52542,0.166525,0,17.62,17.33,18.22,2131455.75,3.255,12.55,11.96,5.025,0.00121165,NA
2020-05-05 17:00:00,5.7665,0.08078,0.52551,0.166755,0,17.635,17.345,18.225,2131477.75,3.13,10.745,11.955,5.035,0.0012282,NA
2020-05-05 17:15:00,5.903,0.08269,0.525585,0.166735,0,17.63,17.345,18.235,2131499.75,3.325,10.26,11.94,5.035,0.0012097,NA
2020-05-05 17:30:00,5.881,0.082385,0.525155,0.166745,0,17.63,17.355,18.235,2131521.75,3.375,10.095,11.945,5.035,0.0012095,NA
2020-05-05 17:45:00,5.832,0.08168,0.525565,0.16656,0,17.63,17.325,18.22,2131543.8,3.36,9.99,11.945,5.025,0.00126175,NA
2020-05-05 18:00:00,5.884,0.08241,0.52545,0.16657,0,17.605,17.3,18.205,2131565.55,3.255,9.875,11.945,5.045,0.0012477,NA
2020-05-05 18:15:00,5.9125,0.082825,0.525265,0.16664,0,17.58,17.27,18.17,2131586.7,3.095,9.785,11.955,5.02,0.0012077,NA
2020-05-05 18:30:00,5.8815,0.082365,0.52558,0.166725,0,17.55,17.24,18.14,2131607.7,3.09,9.69,11.95,5.035,0.00122545,NA
2020-05-05 18:45:00,5.7885,0.081075,0.52552,0.166745,0,17.48,17.21,18.1,2131628.7,3.08,9.625,11.935,5.035,0.0012326,NA
2020-05-05 19:00:00,5.85,0.08194,0.525315,0.166505,0,17.415,17.14,18.045,2131649.35,3.14,9.535,11.945,5.03,0.00123375,NA
2020-05-05 19:15:00,5.7615,0.080695,0.52599,0.166995,0,17.385,17.085,17.985,2131670.7,3.115,9.49,11.95,5.035,0.0012152,NA
2020-05-05 19:30:00,5.815,0.081425,0.5252,0.166685,0,17.29,17.025,17.92,2131691.3,3.02,9.415,11.94,5.025,0.00121425,NA
2020-05-05 19:45:00,5.8235,0.08157,0.52539,0.16633,0,17.21,16.96,17.845,2131712.7,3.105,9.39,11.95,5.02,0.0012267,NA
2020-05-05 20:00:00,5.881,0.08238,0.525345,0.166585,0,17.165,16.895,17.785,2131733.7,3.13,9.375,11.94,5.025,0.00119055,NA
2020-05-05 20:15:00,5.771,0.08084,0.52528,0.166445,0,17.095,16.81,17.71,2131754.7,3.145,9.345,11.955,5.035,0.0012264,NA
2020-05-05 20:30:00,5.819,0.081505,0.525465,0.166555,0,17.01,16.73,17.625,2131775.75,3.15,9.34,11.945,5.015,0.0012396,NA
2020-05-05 20:45:00,5.814,0.081445,0.52531,0.166505,0,16.905,16.64,17.535,2131797.5,3.145,9.33,11.945,5.015,0.0012136,NA
2020-05-05 21:00:00,5.791,0.081105,0.525205,0.166325,0,16.82,16.545,17.415,2131818.7,3.15,9.31,11.95,5.04,0.00127385,NA
2020-05-05 21:15:00,5.8535,0.08199,0.525195,0.166525,0,16.76,16.435,17.33,2131839.5,3.18,9.31,11.94,5.025,0.00122995,NA
2020-05-05 21:30:00,5.8135,0.08144,0.525,0.166235,0,16.615,16.335,17.23,2131860.7,3.14,9.3,11.93,5.035,0.0012236,NA
2020-05-05 21:45:00,5.8165,0.081465,0.5251,0.166255,0,16.54,16.225,17.14,2131881.65,3.11,9.3,11.945,5.02,0.0012022,NA
2020-05-05 22:00:00,5.841,0.081815,0.52498,0.166345,0,16.405,16.125,17.035,2131902.7,3.095,9.29,11.94,5.025,0.0012557,NA
2020-05-05 22:15:00,5.8275,0.08164,0.52484,0.166045,0,16.31,16.02,16.93,2131923.7,3.12,9.285,11.955,5.03,0.00127565,NA
2020-05-05 22:30:00,5.7935,0.081135,0.52508,0.166255,0,16.195,15.93,16.835,2131944.7,3.145,9.28,11.935,5.05,0.00122485,NA
2020-05-05 22:45:00,5.881,0.082365,0.524915,0.16618,0,16.1,15.805,16.715,2131965.7,3.185,9.265,11.95,5.025,0.0012445,NA
2020-05-05 23:00:00,5.879,0.08237,0.524895,0.16594,0,15.99,15.715,16.63,2131986.7,3.135,9.265,11.945,5.025,0.00125865,NA
2020-05-05 23:15:00,5.935,0.08313,0.52469,0.16585,0,15.885,15.6,16.515,2132007.75,3.12,9.265,11.95,5.04,0.00123325,NA
2020-05-05 23:30:00,5.974,0.083685,0.5245,0.165855,0,15.805,15.5,16.405,2132029.7,3.155,9.245,11.93,5.05,0.00122105,NA
2020-05-05 23:45:00,6.0075,0.084145,0.52475,0.16593,0,15.71,15.38,16.305,2132050.7,3.12,9.275,11.915,5.04,0.00122185,NA
2020-05-06 00:00:00,5.974,0.08368,0.524715,0.16585,0,15.595,15.28,16.21,2132071.5,3.145,9.25,11.945,5.025,0.0012599,NA
2020-05-06 00:15:00,5.914,0.082845,0.52457,0.1659,0,15.485,15.19,16.105,2132092.7,3.125,9.235,11.95,5.02,0.00123035,NA
2020-05-06 00:30:00,5.911,0.08281,0.524325,0.165625,0,15.385,15.09,16.02,2132113.7,3.15,9.21,11.95,5.05,0.00121075,NA
2020-05-06 00:45:00,5.997,0.083995,0.524305,0.165665,0,15.285,15,15.93,2132134.65,3.16,9.225,11.94,5.025,0.00118585,NA
2020-05-06 01:00:00,6.01,0.08418,0.524275,0.16552,0,15.185,14.92,15.84,2132155.7,3.14,9.23,11.935,5.035,0.00124835,NA
2020-05-06 01:15:00,5.9415,0.08321,0.524265,0.165335,0,15.115,14.815,15.755,2132176.7,3.14,9.24,11.915,5.035,0.0012076,NA
2020-05-06 01:30:00,6.029,0.08444,0.524475,0.16566,0,15.045,14.735,15.68,2132197.7,3.07,9.225,11.95,5.045,0.0012001,NA
2020-05-06 01:45:00,6.053,0.084785,0.52404,0.16538,0,14.945,14.66,15.59,2132218.6,3.205,9.225,11.935,5.01,0.0011957,NA
2020-05-06 02:00:00,5.9935,0.08396,0.52401,0.165295,0,14.885,14.59,15.5,2132239.7,3.185,9.215,11.95,5.015,0.00124795,NA
2020-05-06 02:15:00,5.9505,0.083335,0.524175,0.165345,0,14.825,14.515,15.44,2132260.7,3.125,9.22,11.93,5.025,0.00124435,NA
2020-05-06 02:30:00,6.0265,0.084415,0.524235,0.16549,0,14.775,14.425,15.38,2132281.7,3.1,9.22,11.945,5.055,0.0012149,NA
2020-05-06 02:45:00,6.0595,0.084875,0.52418,0.165505,0,14.705,14.355,15.3,2132302.7,3.165,9.205,11.96,5.025,0.0012255,NA
2020-05-06 03:00:00,6.05,0.084725,0.524035,0.16528,0,14.62,14.295,15.23,2132323.7,3.095,9.205,11.95,5.025,0.0012269,NA
2020-05-06 03:15:00,6.0165,0.08427,0.524075,0.16521,0,14.57,14.24,15.19,2132344.75,3.14,9.185,11.94,5.045,0.0012547,NA
2020-05-06 03:30:00,6.066,0.084965,0.52426,0.16542,0,14.515,14.2,15.135,2132366.75,3.145,9.195,11.945,5.025,0.00124005,NA
2020-05-06 03:45:00,6.0895,0.085285,0.523895,0.1653,0,14.425,14.14,15.075,2132388.75,3.095,9.215,11.94,5.03,0.0012501,NA
2020-05-06 04:00:00,5.99,0.083905,0.52406,0.16533,0,14.395,14.065,15.03,2132410.6,3.145,9.195,11.935,5.02,0.00122015,NA
2020-05-06 04:15:00,6.1065,0.085515,0.524115,0.16538,0,14.35,14.04,14.985,2132431.7,3.19,9.19,11.935,5.045,0.00121085,NA
2020-05-06 04:30:00,6.0645,0.08494,0.524135,0.16534,0,14.29,13.995,14.95,2132452.7,3.135,9.21,11.975,5.02,0.0012308,NA
2020-05-06 04:45:00,6.102,0.085475,0.524225,0.16558,0,14.24,13.96,14.905,2132473.7,3.06,9.205,11.95,5.02,0.0012223,NA
2020-05-06 05:00:00,6.111,0.085595,0.524155,0.165515,0,14.2,13.91,14.87,2132494.55,3.135,9.23,11.945,5.04,0.0012559,NA
2020-05-06 05:15:00,6.127,0.08581,0.523895,0.16538,0,14.175,13.88,14.82,2132515.65,3.125,9.27,11.95,5.035,0.0012223,NA
2020-05-06 05:30:00,6.1525,0.08618,0.52425,0.165445,0,14.14,13.84,14.79,2132536.7,3.1,9.295,11.955,5.02,0.00121105,NA
