DateTime,LowRange.uScm,FullRange.uScm,Temp.C,SpCond.uScm
8/22/2019 8:30,576.7,582.1,23.61,599.8
8/22/2019 8:45,579.2,584.6,23.54,603.3
8/22/2019 9:00,578.1,583.8,23.54,602.5
8/22/2019 9:15,577.1,583.4,23.55,601.9
8/22/2019 9:30,576.7,582.6,23.58,600.7
8/22/2019 9:45,576.7,582.5,23.61,600.2
8/22/2019 10:00,577.4,583.3,23.66,600.4
8/22/2019 10:15,577.8,583.7,23.71,600.2
8/22/2019 10:30,578.7,584.4,23.77,600.1
8/22/2019 10:45,580,585.2,23.86,599.8
8/22/2019 11:00,580.9,586.7,23.94,600.3
8/22/2019 11:15,582.1,587.4,24.01,600.1
8/22/2019 11:30,582.9,588.6,24.08,600.4
8/22/2019 11:45,584.2,589.7,24.16,600.5
8/22/2019 12:00,585.7,591.2,24.3,600.2
8/22/2019 12:15,587.9,593.5,24.45,600.7
8/22/2019 12:30,589.6,595,24.57,600.6
8/22/2019 12:45,592,597.2,24.76,600.4
8/22/2019 13:00,593.3,598.4,24.84,600.6
8/22/2019 13:15,595.2,600.7,24.98,601.2
8/22/2019 13:30,597,602.2,25.1,601.2
8/22/2019 13:45,598.4,603.3,25.19,601.1
8/22/2019 14:00,599.2,604.1,25.23,601.4
8/22/2019 14:15,599.7,604.4,25.25,601.4
8/22/2019 14:30,601,605.9,25.37,601.4
8/22/2019 14:45,602.4,607.1,25.45,601.6
8/22/2019 15:00,603.3,608.2,25.5,602.1
8/22/2019 15:15,604.2,609,25.57,602
8/22/2019 15:30,605.3,610.1,25.63,602.3
8/22/2019 15:45,606.3,611.3,25.72,602.4
8/22/2019 16:00,607.1,611.6,25.76,602.2
8/22/2019 16:15,607.6,612,25.8,602.1
8/22/2019 16:30,608,612.4,25.81,602.3
8/22/2019 16:45,608.1,612.4,25.81,602.3
8/22/2019 17:00,607.6,612,25.77,602.4
8/22/2019 17:15,607.3,611.6,25.73,602.5
8/22/2019 17:30,607,611.3,25.7,602.6
8/22/2019 17:45,606.9,611.7,25.68,603.3
8/22/2019 18:00,606.9,611.3,25.66,603.1
8/22/2019 18:15,606.8,611.3,25.65,603.2
8/22/2019 18:30,606.6,611.3,25.63,603.5
8/22/2019 18:45,606.3,610.5,25.61,603
8/22/2019 19:00,606.2,610.6,25.58,603.4
8/22/2019 19:15,605.5,610.2,25.54,603.5
8/22/2019 19:30,605.4,609.8,25.51,603.5
8/22/2019 19:45,605,609.4,25.47,603.6
8/22/2019 20:00,604.6,609.1,25.45,603.6
8/22/2019 20:15,604.3,608.7,25.41,603.7
8/22/2019 20:30,603.9,608.3,25.38,603.7
8/22/2019 20:45,603.6,607.9,25.34,603.8
8/22/2019 21:00,603.3,608,25.31,604.3
8/22/2019 21:15,603,607.6,25.27,604.4
8/22/2019 21:30,602.7,607.2,25.25,604.2
8/22/2019 21:45,602.7,607.2,25.22,604.6
8/22/2019 22:00,602.3,606.9,25.19,604.7
8/22/2019 22:15,602.2,606.5,25.18,604.4
8/22/2019 22:30,602.1,606.9,25.16,605.1
8/22/2019 22:45,601.9,606.5,25.14,604.9
8/22/2019 23:00,601.6,606.5,25.12,605.2
8/22/2019 23:15,601.4,605.7,25.08,604.9
8/22/2019 23:30,601.6,606.1,25.08,605.3
8/22/2019 23:45,601.5,606.1,25.07,605.4
8/23/2019 0:00,601.2,605.8,25.04,605.5
8/23/2019 0:15,601.3,606.2,25.03,606
8/23/2019 0:30,601.3,605.8,25.02,605.8
8/23/2019 0:45,601.2,605.8,25,606
8/23/2019 1:00,601,605.4,24.98,605.9
8/23/2019 1:15,601,605.8,24.96,606.5
8/23/2019 1:30,600.8,605.8,24.94,606.8
8/23/2019 1:45,600.9,605.4,24.92,606.6
8/23/2019 2:00,600.7,605.5,24.91,606.9
8/23/2019 2:15,600.5,605.5,24.88,607.3
8/23/2019 2:30,600,604.7,24.83,607.1
8/23/2019 2:45,599.9,604.3,24.8,607.1
8/23/2019 3:00,599.6,604.4,24.78,607.4
8/23/2019 3:15,599.5,604.4,24.73,608.1
8/23/2019 3:30,599.3,604,24.72,607.8
8/23/2019 3:45,598.8,603.6,24.67,608
8/23/2019 4:00,598.4,603.3,24.63,608.3
8/23/2019 4:15,598.2,602.9,24.6,608.2
8/23/2019 4:30,597.7,602.5,24.56,608.3
8/23/2019 4:45,597.5,602.5,24.53,608.7
8/23/2019 5:00,597.1,601.8,24.49,608.5
8/23/2019 5:15,596.7,601.4,24.44,608.8
8/23/2019 5:30,596.5,601.4,24.41,609.2
8/23/2019 5:45,596.3,601.4,24.39,609.4
8/23/2019 6:00,596.1,601.1,24.36,609.5
8/23/2019 6:15,595.8,600.7,24.33,609.5
8/23/2019 6:30,595.7,600.3,24.3,609.5
8/23/2019 6:45,595.4,600.3,24.28,609.7
8/23/2019 7:00,595.1,600.3,24.24,610.3
8/23/2019 7:15,595.2,600.4,24.22,610.6
8/23/2019 7:30,595,600,24.21,610.3
8/23/2019 7:45,594.7,599.6,24.17,610.5
8/23/2019 8:00,594.7,599.6,24.16,610.6
8/23/2019 8:15,594.5,599.6,24.13,611
8/23/2019 8:30,594.4,599.2,24.12,610.7
8/23/2019 8:45,594.2,599.2,24.09,611.1
8/23/2019 9:00,594,599.3,24.08,611.3
8/23/2019 9:15,593.9,598.9,24.05,611.3
8/23/2019 9:30,593.6,598.9,24.04,611.4
8/23/2019 9:45,593.6,598.5,24.04,611
8/23/2019 10:00,593.6,598.5,24.04,611
8/23/2019 10:15,593.8,598.9,24.04,611.4
8/23/2019 10:30,594.3,599.3,24.06,611.6
8/23/2019 10:45,594.7,599.7,24.08,611.7
8/23/2019 11:00,594.8,600,24.09,611.9
8/23/2019 11:15,595.4,600.4,24.12,611.9
8/23/2019 11:30,595.7,600.8,24.14,612.1
8/23/2019 11:45,596.1,601.2,24.14,612.5
8/23/2019 12:00,596.2,601.2,24.16,612.2
8/23/2019 12:15,596.9,601.6,24.2,612.1
8/23/2019 12:30,597.2,602.3,24.22,612.6
8/23/2019 12:45,597.4,602.7,24.25,612.6
8/23/2019 13:00,598.4,603.5,24.3,612.7
8/23/2019 13:15,599.8,604.6,24.4,612.5
8/23/2019 13:30,601.2,606.1,24.51,612.6
8/23/2019 13:45,601.3,606.5,24.52,612.9
8/23/2019 14:00,602,606.9,24.56,612.8
8/23/2019 14:15,602.2,607.3,24.56,613.2
8/23/2019 14:30,602.4,607.3,24.57,613.1
8/23/2019 14:45,603.1,608,24.63,613
8/23/2019 15:00,603.8,608.8,24.68,613.1
8/23/2019 15:15,604.2,609.5,24.71,613.5
8/23/2019 15:30,605.2,609.9,24.76,613.2
8/23/2019 15:45,605.7,610.7,24.82,613.2
8/23/2019 16:00,605.9,610.7,24.82,613.2
8/23/2019 16:15,605.6,610.7,24.8,613.5
8/23/2019 16:30,605.6,610.3,24.79,613.2
8/23/2019 16:45,605.6,610.3,24.78,613.4
8/23/2019 17:00,605.3,610.3,24.76,613.6
8/23/2019 17:15,605.2,610.3,24.75,613.8
8/23/2019 17:30,605.3,610.3,24.73,614
8/23/2019 17:45,605.2,610.3,24.72,614.1
8/23/2019 18:00,605.1,609.6,24.67,614.1
8/23/2019 18:15,604.7,609.6,24.64,614.5
8/23/2019 18:30,604.2,609.2,24.59,614.7
8/23/2019 18:45,603.8,608.5,24.55,614.5
8/23/2019 19:00,603,608.1,24.48,615
8/23/2019 19:15,602.1,606.9,24.43,614.5
8/23/2019 19:30,601.7,606.6,24.37,615
8/23/2019 19:45,600.9,606.2,24.3,615.5
8/23/2019 20:00,600.2,605.5,24.25,615.4
8/23/2019 20:15,599.4,604.3,24.18,615.1
8/23/2019 20:30,598.8,604,24.13,615.5
8/23/2019 20:45,597.9,602.8,24.04,615.4
8/23/2019 21:00,596.9,602.1,23.97,615.6
8/23/2019 21:15,595.9,601,23.88,615.7
8/23/2019 21:30,595.5,600.6,23.83,615.9
8/23/2019 21:45,594.5,599.5,23.77,615.6
8/23/2019 22:00,593.9,599.5,23.7,616.5
8/23/2019 22:15,593.2,598.3,23.65,616
8/23/2019 22:30,592.2,597.6,23.57,616.3
8/23/2019 22:45,591.2,596.5,23.49,616.2
8/23/2019 23:00,590.9,596.1,23.45,616.3
8/23/2019 23:15,589.9,595.4,23.36,616.8
8/23/2019 23:30,589.3,594.6,23.31,616.7
8/23/2019 23:45,588.4,593.8,23.24,616.8
8/24/2019 0:00,587.9,593.5,23.18,617.2
8/24/2019 0:15,587,592.3,23.12,616.8
8/24/2019 0:30,586.4,592,23.08,617
8/24/2019 0:45,585.6,591.2,23.02,617
8/24/2019 1:00,585.4,591.2,22.99,617.4
8/24/2019 1:15,584.2,590.1,22.89,617.6
8/24/2019 1:30,583.9,589.3,22.85,617.3
8/24/2019 1:45,583.1,588.6,22.79,617.4
8/24/2019 2:00,582.9,588.6,22.76,617.8
8/24/2019 2:15,582.3,587.8,22.71,617.6
8/24/2019 2:30,581.6,587.1,22.65,617.7
8/24/2019 2:45,580.9,586.7,22.6,617.9
8/24/2019 3:00,580,585.6,22.52,617.8
8/24/2019 3:15,579.2,584.8,22.45,617.9
8/24/2019 3:30,578.6,584.5,22.41,618.2
8/24/2019 3:45,578.1,583.7,22.33,618.4
8/24/2019 4:00,577.3,582.6,22.28,617.9
8/24/2019 4:15,576.6,581.8,22.22,617.9
8/24/2019 4:30,576.3,581.8,22.2,618.1
8/24/2019 4:45,575.3,580.7,22.1,618.3
8/24/2019 5:00,574.8,580.3,22.06,618.5
8/24/2019 5:15,573.9,579.6,21.98,618.8
8/24/2019 5:30,573.3,578.4,21.93,618.2
8/24/2019 5:45,572.8,578.4,21.89,618.7
8/24/2019 6:00,571.9,577.7,21.81,619.1
8/24/2019 6:15,571.4,577.3,21.77,619.2
8/24/2019 6:30,571.2,576.6,21.74,618.9
8/24/2019 6:45,570.7,576.6,21.7,619.4
8/24/2019 7:00,570.3,576.2,21.67,619.4
8/24/2019 7:15,570.1,575.8,21.65,619.2
8/24/2019 7:30,569.9,575.4,21.62,619.2
8/24/2019 7:45,569.7,575.5,21.61,619.5
8/24/2019 8:00,569.6,575.5,21.59,619.7
8/24/2019 8:15,569.6,575.5,21.58,619.9
8/24/2019 8:30,569.6,575.1,21.58,619.5
8/24/2019 8:45,569.7,575.5,21.56,620.2
8/24/2019 9:00,569.4,575.5,21.56,620.2
8/24/2019 9:15,569.7,575.5,21.56,620.2
8/24/2019 9:30,569.7,575.5,21.56,620.2
8/24/2019 9:45,569.8,575.5,21.58,619.9
8/24/2019 10:00,570.2,576.2,21.61,620.2
8/24/2019 10:15,570.8,576.6,21.63,620.4
8/24/2019 10:30,571.4,577.4,21.67,620.7
8/24/2019 10:45,572.1,577.8,21.73,620.3
8/24/2019 11:00,573.1,578.9,21.79,620.7
8/24/2019 11:15,574.3,580.1,21.86,621
8/24/2019 11:30,575.7,581.6,21.97,621.1
8/24/2019 11:45,577.3,583.5,22.1,621.3
8/24/2019 12:00,579.2,585,22.25,620.9
8/24/2019 12:15,580.8,586.9,22.37,621.2
8/24/2019 12:30,582.8,588.8,22.52,621.2
8/24/2019 12:45,585,591,22.69,621.2
8/24/2019 13:00,587.3,592.9,22.85,621.1
8/24/2019 13:15,589.2,594.8,22.99,621.1
8/24/2019 13:30,591.2,596.7,23.14,621.1
8/24/2019 13:45,593.4,599,23.28,621.6
8/24/2019 14:00,594.9,600.5,23.42,621.3
8/24/2019 14:15,597.4,602.8,23.57,621.7
8/24/2019 14:30,598.3,603.5,23.65,621.3
8/24/2019 14:45,599.4,604.6,23.73,621.4
8/24/2019 15:00,600.1,605.8,23.78,621.9
8/24/2019 15:15,601.2,606.1,23.85,621.3
8/24/2019 15:30,602.2,607.3,23.93,621.5
8/24/2019 15:45,602.8,608,23.97,621.7
8/24/2019 16:00,603.5,608.8,24.01,622
8/24/2019 16:15,604,608.8,24.04,621.6
8/24/2019 16:30,604.3,609.6,24.06,622.1
8/24/2019 16:45,604.2,609.6,24.05,622.2
8/24/2019 17:00,603.7,609.2,24.02,622.2
8/24/2019 17:15,603.3,608.8,23.97,622.5
8/24/2019 17:30,602.3,607.3,23.88,622.1
8/24/2019 17:45,601.2,606.6,23.79,622.6
8/24/2019 18:00,600.2,605.8,23.73,622.6
8/24/2019 18:15,599.5,604.7,23.66,622.4
8/24/2019 18:30,598.5,603.9,23.59,622.5
8/24/2019 18:45,597.9,603.6,23.53,623
8/24/2019 19:00,597.1,602.8,23.46,623.1
8/24/2019 19:15,596.3,601.7,23.41,622.7
8/24/2019 19:30,595.5,601.3,23.34,623.2
8/24/2019 19:45,594.6,600.2,23.27,623
8/24/2019 20:00,593.6,599.4,23.19,623.2
8/24/2019 20:15,592.5,598.3,23.1,623.3
8/24/2019 20:30,591.5,597.2,23,623.5
8/24/2019 20:45,590.6,596.4,22.93,623.6
8/24/2019 21:00,589.6,595.3,22.85,623.6
8/24/2019 21:15,588.4,594.5,22.79,623.5
8/24/2019 21:30,587.4,593,22.71,623.1
8/24/2019 21:45,586.6,592.3,22.63,623.4
8/24/2019 22:00,585.8,591.1,22.57,623
8/24/2019 22:15,585,590.7,22.52,623.2
8/24/2019 22:30,584.1,590,22.44,623.6
8/24/2019 22:45,583.5,589.2,22.38,623.5
8/24/2019 23:00,582.8,588.5,22.34,623.3
8/24/2019 23:15,581.7,587.7,22.26,623.6
8/24/2019 23:30,581.1,587,22.22,623.4
8/24/2019 23:45,580.3,586.2,22.17,623.2
8/25/2019 0:00,579.6,585.1,22.09,623.2
8/25/2019 0:15,579,585.1,22.06,623.6
8/25/2019 0:30,578.3,583.9,21.99,623.3
8/25/2019 0:45,577.9,583.6,21.97,623.2
8/25/2019 1:00,577.4,582.8,21.94,622.8
8/25/2019 1:15,576.9,582.8,21.9,623.3
8/25/2019 1:30,576.5,582,21.86,623
8/25/2019 1:45,576,581.7,21.83,623.1
8/25/2019 2:00,575.9,581.7,21.82,623.2
8/25/2019 2:15,575.3,581.3,21.78,623.4
8/25/2019 2:30,574.9,580.9,21.75,623.3
8/25/2019 2:45,574.5,580.5,21.73,623.2
8/25/2019 3:00,574.4,580.1,21.71,623
8/25/2019 3:15,573.6,579.8,21.66,623.4
8/25/2019 3:30,573.5,579.4,21.66,623
8/25/2019 3:45,573.4,579.4,21.65,623.1
8/25/2019 4:00,572.9,578.6,21.61,622.8
8/25/2019 4:15,572.5,578.6,21.58,623.2
8/25/2019 4:30,571.8,577.5,21.5,623.1
8/25/2019 4:45,571.1,576.7,21.46,622.8
8/25/2019 5:00,570.7,576.8,21.42,623.5
8/25/2019 5:15,570.2,576,21.38,623.2
8/25/2019 5:30,569.8,575.6,21.34,623.3
8/25/2019 5:45,569.5,575.6,21.31,623.7
8/25/2019 6:00,569,574.9,21.27,623.5
8/25/2019 6:15,568.7,574.5,21.24,623.5
8/25/2019 6:30,568.5,574.1,21.23,623.2
8/25/2019 6:45,568.1,573.7,21.2,623.2
8/25/2019 7:00,567.8,573.7,21.19,623.3
8/25/2019 7:15,567.5,573.3,21.18,623
8/25/2019 7:30,567.2,573,21.15,623.1
8/25/2019 7:45,566.9,572.6,21.12,623.1
8/25/2019 8:00,566.5,572.2,21.11,622.8
8/25/2019 8:15,566.1,571.8,21.07,622.9
8/25/2019 8:30,565.9,571.8,21.05,623.2
8/25/2019 8:45,565.6,571.4,21.04,622.9
8/25/2019 9:00,565.5,571.4,21.03,623.1
8/25/2019 9:15,565.5,571.4,21.03,623.1
8/25/2019 9:30,565.3,571.4,21.03,623.1
8/25/2019 9:45,565.2,571.4,21.03,623.1
8/25/2019 10:00,565.3,571.4,21.03,623.1
8/25/2019 10:15,565.5,571.4,21.04,622.9
8/25/2019 10:30,565.7,571.4,21.05,622.8
8/25/2019 10:45,565.7,571.4,21.05,622.8
8/25/2019 11:00,566,572.2,21.08,623.2
8/25/2019 11:15,566.5,572.6,21.14,622.8
8/25/2019 11:30,566.9,572.9,21.16,622.9
8/25/2019 11:45,567.8,573.7,21.23,622.8
8/25/2019 12:00,568.2,574.1,21.26,622.8
8/25/2019 12:15,568.5,574.5,21.3,622.7
8/25/2019 12:30,569.5,575.6,21.38,622.8
8/25/2019 12:45,570.7,576.7,21.48,622.6
8/25/2019 13:00,572,577.8,21.59,622.2
8/25/2019 13:15,573.5,579.4,21.7,622.4
8/25/2019 13:30,575,581.3,21.81,622.9
8/25/2019 13:45,576,582,21.9,622.5
8/25/2019 14:00,577.2,583.1,21.98,622.5
8/25/2019 14:15,578.3,584.3,22.06,622.7
8/25/2019 14:30,579.2,585,22.13,622.5
8/25/2019 14:45,580.3,585.8,22.21,622.3
8/25/2019 15:00,581.3,586.9,22.29,622.3
8/25/2019 15:15,582.5,588.1,22.37,622.5
8/25/2019 15:30,583.3,589.2,22.44,622.7
8/25/2019 15:45,584.1,589.6,22.49,622.5
8/25/2019 16:00,584.6,590.7,22.53,623.1
8/25/2019 16:15,585,590.7,22.55,622.8
8/25/2019 16:30,585,590.7,22.56,622.7
8/25/2019 16:45,585,590.7,22.56,622.7
8/25/2019 17:00,584.7,590.3,22.53,622.7
8/25/2019 17:15,584.1,590,22.49,622.9
8/25/2019 17:30,583,589.2,22.4,623.3
8/25/2019 17:45,582.2,588.1,22.33,623.1
8/25/2019 18:00,581.7,587.7,22.28,623.3
8/25/2019 18:15,581.2,586.9,22.25,622.9
8/25/2019 18:30,580.8,586.6,22.2,623.2
8/25/2019 18:45,580.1,585.8,22.13,623.4
8/25/2019 19:00,579.5,585.5,22.09,623.6
8/25/2019 19:15,579,585.1,22.05,623.7
8/25/2019 19:30,577.7,584,21.95,623.9
8/25/2019 19:45,577.2,582.8,21.9,623.3
8/25/2019 20:00,576.6,582,21.85,623.1
8/25/2019 20:15,575.9,581.7,21.79,623.7
8/25/2019 20:30,574.5,580.2,21.67,623.7
8/25/2019 20:45,573.7,579.4,21.61,623.7
8/25/2019 21:00,572.9,578.7,21.54,623.9
8/25/2019 21:15,571.9,577.5,21.44,624
8/25/2019 21:30,570.7,576.4,21.36,623.9
8/25/2019 21:45,569.3,574.9,21.23,624.1
8/25/2019 22:00,568.5,574.1,21.18,623.9
8/25/2019 22:15,567.3,573.4,21.08,624.5
8/25/2019 22:30,566.1,571.5,20.97,624
8/25/2019 22:45,564.8,571.1,20.88,624.8
8/25/2019 23:00,563.8,570,20.79,624.9
8/25/2019 23:15,562.3,568.1,20.68,624.3
8/25/2019 23:30,561.4,567.7,20.6,625
8/25/2019 23:45,560.1,566.2,20.49,624.9
8/26/2019 0:00,559.5,565.8,20.45,625
8/26/2019 0:15,558.8,565.1,20.4,625
8/26/2019 0:30,557.6,563.6,20.29,624.9
8/26/2019 0:45,556.5,562,20.22,624.1
8/26/2019 1:00,555.5,562.1,20.14,625.3
8/26/2019 1:15,555.1,561.3,20.1,625
8/26/2019 1:30,553.7,559.8,20.01,624.6
8/26/2019 1:45,553.4,559.8,19.99,624.9
8/26/2019 2:00,552.3,558.6,19.9,624.8
8/26/2019 2:15,551.9,557.9,19.87,624.5
8/26/2019 2:30,551.1,557.5,19.81,624.9
8/26/2019 2:45,550.6,556.7,19.78,624.4
8/26/2019 3:00,549.7,556,19.7,624.8
8/26/2019 3:15,549.3,555.6,19.68,624.6
8/26/2019 3:30,548.5,554.8,19.62,624.6
8/26/2019 3:45,547.5,553.7,19.54,624.5
8/26/2019 4:00,547.3,553.7,19.52,624.7
8/26/2019 4:15,547,552.9,19.5,624.1
8/26/2019 4:30,546.7,552.9,19.48,624.4
8/26/2019 4:45,545.6,551.8,19.42,624
8/26/2019 5:00,544.3,550.3,19.31,623.9
8/26/2019 5:15,543.7,549.9,19.28,623.9
8/26/2019 5:30,543.2,549.1,19.23,623.7
8/26/2019 5:45,542.7,549.1,19.2,624.1
8/26/2019 6:00,542.5,548.3,19.19,623.4
8/26/2019 6:15,542,548.4,19.15,624
8/26/2019 6:30,541.8,548.4,19.13,624.3
8/26/2019 6:45,541.3,547.6,19.11,623.7
8/26/2019 7:00,540.9,547.2,19.08,623.7
8/26/2019 7:15,540.5,546.8,19.07,623.4
8/26/2019 7:30,540.4,546.8,19.05,623.7
8/26/2019 7:45,540,546.1,19.04,623
8/26/2019 8:00,539.9,546.1,19.03,623.1
8/26/2019 8:15,539.7,546.1,19.03,623.1
8/26/2019 8:30,539.5,546.1,19.01,623.4
8/26/2019 8:45,539.5,546.1,19.01,623.4
8/26/2019 9:00,539.5,546.1,19.01,623.4
8/26/2019 9:15,539.4,546.1,19.01,623.4
8/26/2019 9:30,539.3,546.1,19.01,623.4
8/26/2019 9:45,539.4,546.1,19.03,623.1
8/26/2019 10:00,539.5,546,19.05,622.7
8/26/2019 10:15,539.8,546.4,19.09,622.6
8/26/2019 10:30,540.1,546.4,19.11,622.3
8/26/2019 10:45,540.3,546.8,19.13,622.5
8/26/2019 11:00,540.7,547.2,19.17,622.4
8/26/2019 11:15,541.6,548.3,19.23,622.8
8/26/2019 11:30,542.4,548.7,19.3,622.2
8/26/2019 11:45,543.6,549.8,19.4,622.1
8/26/2019 12:00,545.3,551.7,19.54,622.2
8/26/2019 12:15,547.2,553.6,19.71,621.9
8/26/2019 12:30,549.4,555.9,19.9,621.8
8/26/2019 12:45,551.7,557.7,20.07,621.4
8/26/2019 13:00,553.4,559.6,20.21,621.6
8/26/2019 13:15,555.2,561.9,20.36,622
8/26/2019 13:30,557,563.4,20.5,621.7
8/26/2019 13:45,558.9,564.9,20.64,621.4
8/26/2019 14:00,560.7,566.8,20.79,621.4
8/26/2019 14:15,562.7,568.3,20.95,620.8
8/26/2019 14:30,564.5,570.6,21.09,621.3
8/26/2019 14:45,566.3,572.1,21.23,621
8/26/2019 15:00,567.9,574,21.34,621.6
8/26/2019 15:15,569.2,575.1,21.46,621.1
8/26/2019 15:30,570.7,576.3,21.55,621.2
8/26/2019 15:45,571.7,577.8,21.63,621.7
8/26/2019 16:00,572.4,578.6,21.69,621.7
8/26/2019 16:15,573.1,579.3,21.74,621.8
8/26/2019 16:30,573.4,579.3,21.77,621.4
8/26/2019 16:45,573.5,579.7,21.77,621.8
8/26/2019 17:00,573.6,579.3,21.77,621.4
8/26/2019 17:15,573.8,579.7,21.78,621.6
8/26/2019 17:30,573.3,579.3,21.71,622.2
8/26/2019 17:45,572.7,579,21.66,622.5
8/26/2019 18:00,572.2,578.6,21.62,622.7
8/26/2019 18:15,572.2,578.2,21.59,622.7
8/26/2019 18:30,571.9,577.9,21.55,622.9
8/26/2019 18:45,571.3,577.5,21.48,623.4
8/26/2019 19:00,571,576.7,21.46,622.8
8/26/2019 19:15,570.6,576.4,21.4,623.3
8/26/2019 19:30,570.1,576,21.36,623.5
8/26/2019 19:45,569.7,575.6,21.31,623.7
8/26/2019 20:00,569.1,575.3,21.23,624.5
8/26/2019 20:15,568.4,574.5,21.18,624.3
8/26/2019 20:30,567.8,573.4,21.12,624
8/26/2019 20:45,566.8,572.2,21.03,623.9
8/26/2019 21:00,566.5,572.3,20.99,624.6
8/26/2019 21:15,565.3,571.5,20.89,625.1
8/26/2019 21:30,565,571.2,20.83,625.6
8/26/2019 21:45,563.6,569.6,20.75,625
8/26/2019 22:00,562.7,568.9,20.65,625.6
8/26/2019 22:15,561.7,568.2,20.57,626
8/26/2019 22:30,561.1,567,20.52,625.4
8/26/2019 22:45,559.9,565.9,20.4,625.9
8/26/2019 23:00,559,565.1,20.32,626.1
8/26/2019 23:15,558.2,564.4,20.25,626.3
8/26/2019 23:30,557.3,563.2,20.18,626
8/26/2019 23:45,556.5,562.9,20.11,626.6
8/27/2019 0:00,555.8,562.1,20.03,626.9
8/27/2019 0:15,555.1,561.8,19.97,627.4
8/27/2019 0:30,554.2,560.6,19.91,626.9
8/27/2019 0:45,553.5,559.9,19.82,627.4
8/27/2019 1:00,553,559.5,19.78,627.5
8/27/2019 1:15,552.1,558.4,19.71,627.3
8/27/2019 1:30,551.4,558,19.66,627.6
8/27/2019 1:45,550.7,556.8,19.6,627.1
8/27/2019 2:00,550.2,556.5,19.55,627.5
8/27/2019 2:15,549.5,555.7,19.5,627.3
8/27/2019 2:30,548.9,555.3,19.43,627.8
8/27/2019 2:45,548.1,554.6,19.36,628.1
8/27/2019 3:00,547.6,554.6,19.35,628.2
8/27/2019 3:15,546.9,553.4,19.3,627.6
8/27/2019 3:30,546.1,552.7,19.21,628.1
8/27/2019 3:45,546.1,552.7,19.2,628.2
8/27/2019 4:00,545.2,551.5,19.15,627.6
8/27/2019 4:15,545.3,552,19.12,628.6
8/27/2019 4:30,544.6,551.2,19.08,628.2
8/27/2019 4:45,544.5,551.2,19.07,628.4
8/27/2019 5:00,543.9,550.4,19.01,628.3
8/27/2019 5:15,543.2,550.1,18.95,628.9
8/27/2019 5:30,543,549.3,18.92,628.4
8/27/2019 5:45,542.6,549.3,18.89,628.8
8/27/2019 6:00,542.1,548.9,18.85,629
8/27/2019 6:15,541.9,548.6,18.82,629
8/27/2019 6:30,541.9,548.6,18.82,629
8/27/2019 6:45,541.7,548.6,18.8,629.3
8/27/2019 7:00,541.6,548.2,18.77,629.3
8/27/2019 7:15,541.6,548.2,18.77,629.3
8/27/2019 7:30,541.7,548.6,18.77,629.8
8/27/2019 7:45,541.6,548.2,18.76,629.5
8/27/2019 8:00,541.7,548.2,18.76,629.5
8/27/2019 8:15,541.8,548.2,18.77,629.3
8/27/2019 8:30,541.9,549,18.77,630.2
8/27/2019 8:45,542.1,549,18.77,630.2
8/27/2019 9:00,542.4,549,18.8,629.8
8/27/2019 9:15,542.6,549.4,18.81,630.1
8/27/2019 9:30,542.8,549.7,18.82,630.3
8/27/2019 9:45,543.2,549.7,18.84,630
8/27/2019 10:00,543.5,550.1,18.88,629.9
8/27/2019 10:15,544,550.9,18.92,630.2
8/27/2019 10:30,544.4,550.9,18.96,629.6
8/27/2019 10:45,544.8,551.3,18.97,630
8/27/2019 11:00,545.7,552.4,19.03,630.3
8/27/2019 11:15,547,553.9,19.11,630.9
8/27/2019 11:30,547.7,554.3,19.17,630.5
8/27/2019 11:45,549.5,556.6,19.31,631
8/27/2019 12:00,551.8,558.5,19.48,630.7
8/27/2019 12:15,553.6,560,19.62,630.4
8/27/2019 12:30,554.8,561.5,19.72,630.7
8/27/2019 12:45,556,563.1,19.81,631.2
8/27/2019 13:00,557.4,564.2,19.94,630.5
8/27/2019 13:15,559.1,565.7,20.05,630.6
8/27/2019 13:30,561.6,567.9,20.25,630.2
8/27/2019 13:45,564,570.6,20.44,630.5
8/27/2019 14:00,566.2,572.5,20.6,630.3
8/27/2019 14:15,568.4,574.4,20.77,630
8/27/2019 14:30,569.9,576.7,20.88,630.9
8/27/2019 14:45,571.5,577.8,21,630.5
8/27/2019 15:00,572.5,578.5,21.08,630.1
8/27/2019 15:15,573.6,579.7,21.18,630
8/27/2019 15:30,574,580.5,21.19,630.7
8/27/2019 15:45,573.8,580.1,21.18,630.4
8/27/2019 16:00,573.3,579.7,21.15,630.4
8/27/2019 16:15,573.1,579.3,21.11,630.5
8/27/2019 16:30,573,579.3,21.11,630.5
8/27/2019 16:45,573.2,579.7,21.11,631
8/27/2019 17:00,573.5,579.7,21.14,630.6
8/27/2019 17:15,573.9,580.5,21.16,631.1
8/27/2019 17:30,574.4,580.5,21.19,630.7
8/27/2019 17:45,574.6,580.9,21.2,631
8/27/2019 18:00,575,581.6,21.22,631.5
8/27/2019 18:15,574.9,581.2,21.22,631.1
8/27/2019 18:30,575,581.7,21.19,632
8/27/2019 18:45,574.9,581.3,21.16,632
8/27/2019 19:00,574.8,581.3,21.15,632.1
8/27/2019 19:15,574.5,580.9,21.11,632.3
8/27/2019 19:30,573.9,580.1,21.07,632
8/27/2019 19:45,573.8,580.2,21.04,632.5
8/27/2019 20:00,573.3,579.8,20.99,632.8
