Date,Time,DateTime,Site,Permanent.ID,Location,Location.Flag,Stage,Discharge,Temp.Stage,NO3.SUNA.Raw,Br.SUNA.Raw,Abs.254,Abs.350,RWT,Temp.Turner,DO_Concentration,DO_Percent_Sat,Temp.DO,PAR
2015-06-15,11:00,6/15/15 11:00,BOX,Boxford-up,Up,1,0.17501616,16.93096222,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,11:15,6/15/15 11:15,BOX,Boxford-up,Up,1,0.17501616,16.93096222,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,11:30,6/15/15 11:30,BOX,Boxford-up,Up,1,0.17641824,17.37820703,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,11:45,6/15/15 11:45,BOX,Boxford-up,Up,1,0.17501616,16.93096222,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,12:00,6/15/15 12:00,BOX,Boxford-up,Up,1,0.17501616,16.93096222,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,12:15,6/15/15 12:15,BOX,Boxford-up,Up,1,0.35420808,169.4948205,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,12:30,6/15/15 12:30,BOX,Boxford-up,Up,1,0.34582608,156.7368204,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,12:45,6/15/15 12:45,BOX,Boxford-up,Up,1,0.33881568,146.5913046,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,13:00,6/15/15 13:00,BOX,Boxford-up,Up,1,0.33037272,134.9887358,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,13:15,6/15/15 13:15,BOX,Boxford-up,Up,1,0.32479488,127.6831574,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,13:30,6/15/15 13:30,BOX,Boxford-up,Up,1,0.31918656,120.618965,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,13:45,6/15/15 13:45,BOX,Boxford-up,Up,1,0.31357824,113.8306976,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,14:00,6/15/15 14:00,BOX,Boxford-up,Up,1,0.31080456,110.5735478,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,14:15,6/15/15 14:15,BOX,Boxford-up,Up,1,0.30659832,105.7583966,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,14:30,6/15/15 14:30,BOX,Boxford-up,Up,1,0.30239208,101.090735,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,14:45,6/15/15 14:45,BOX,Boxford-up,Up,1,0.29958792,98.0596345,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,15:00,6/15/15 15:00,BOX,Boxford-up,Up,1,0.29538168,93.63210416,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,15:15,6/15/15 15:15,BOX,Boxford-up,Up,1,0.29120592,89.3758216,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,15:30,6/15/15 15:30,BOX,Boxford-up,Up,1,0.28980384,87.97736469,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,15:45,6/15/15 15:45,BOX,Boxford-up,Up,1,0.2855976,83.87316933,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,16:00,6/15/15 16:00,BOX,Boxford-up,Up,1,0.28139136,79.90377712,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,16:15,6/15/15 16:15,BOX,Boxford-up,Up,1,0.27998928,78.61016825,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,16:30,6/15/15 16:30,BOX,Boxford-up,Up,1,0.27861768,77.35881531,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,16:45,6/15/15 16:45,BOX,Boxford-up,Up,1,0.27581352,74.84363101,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,17:00,6/15/15 17:00,BOX,Boxford-up,Up,1,0.27300936,72.38576931,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,17:15,6/15/15 17:15,BOX,Boxford-up,Up,1,0.2702052,69.98449248,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,17:30,6/15/15 17:30,BOX,Boxford-up,Up,1,0.26740104,67.63906482,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,17:45,6/15/15 17:45,BOX,Boxford-up,Up,1,0.26599896,66.48706507,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,18:00,6/15/15 18:00,BOX,Boxford-up,Up,1,0.26599896,66.48706507,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,18:15,6/15/15 18:15,BOX,Boxford-up,Up,1,0.26179272,63.11282435,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,18:30,6/15/15 18:30,BOX,Boxford-up,Up,1,0.26039064,62.01502609,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,18:45,6/15/15 18:45,BOX,Boxford-up,Up,1,0.25898856,60.93055038,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,19:00,6/15/15 19:00,BOX,Boxford-up,Up,1,0.25901904,60.95398492,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,19:15,6/15/15 19:15,BOX,Boxford-up,Up,1,0.25621488,58.82406644,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,19:30,6/15/15 19:30,BOX,Boxford-up,Up,1,0.2548128,57.77873099,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,19:45,6/15/15 19:45,BOX,Boxford-up,Up,1,0.25200864,55.72685527,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,20:00,6/15/15 20:00,BOX,Boxford-up,Up,1,0.25200864,55.72685527,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,20:15,6/15/15 20:15,BOX,Boxford-up,Up,1,0.24920448,53.72610488,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,20:30,6/15/15 20:30,BOX,Boxford-up,Up,1,0.2478024,52.74467658,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,20:45,6/15/15 20:45,BOX,Boxford-up,Up,1,0.2478024,52.74467658,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,21:00,6/15/15 21:00,BOX,Boxford-up,Up,1,0.24640032,51.77575978,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,21:15,6/15/15 21:15,BOX,Boxford-up,Up,1,0.24499824,50.81926479,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,21:30,6/15/15 21:30,BOX,Boxford-up,Up,1,0.24362664,49.89549687,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,21:45,6/15/15 21:45,BOX,Boxford-up,Up,1,0.24222456,48.96331187,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,22:00,6/15/15 22:00,BOX,Boxford-up,Up,1,0.24082248,48.04328246,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,22:15,6/15/15 22:15,BOX,Boxford-up,Up,1,0.2394204,47.13531951,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,22:30,6/15/15 22:30,BOX,Boxford-up,Up,1,0.23801832,46.23933404,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,22:45,6/15/15 22:45,BOX,Boxford-up,Up,1,0.23798784,46.21998845,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,23:00,6/15/15 23:00,BOX,Boxford-up,Up,1,0.2337816,43.60377582,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,23:15,6/15/15 23:15,BOX,Boxford-up,Up,1,0.2337816,43.60377582,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,23:30,6/15/15 23:30,BOX,Boxford-up,Up,1,0.23241,42.77339224,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-15,23:45,6/15/15 23:45,BOX,Boxford-up,Up,1,0.22960584,41.10998301,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,0:00,6/16/15 0:00,BOX,Boxford-up,Up,1,0.22960584,41.10998301,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,0:15,6/16/15 0:15,BOX,Boxford-up,Up,1,0.22960584,41.10998301,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,0:30,6/16/15 0:30,BOX,Boxford-up,Up,1,0.22680168,39.49200812,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,0:45,6/16/15 0:45,BOX,Boxford-up,Up,1,0.22680168,39.49200812,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,1:00,6/16/15 1:00,BOX,Boxford-up,Up,1,0.2253996,38.69983901,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,1:15,6/16/15 1:15,BOX,Boxford-up,Up,1,0.22399752,37.91876535,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,1:30,6/16/15 1:30,BOX,Boxford-up,Up,1,0.22262592,37.16532381,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,1:45,6/16/15 1:45,BOX,Boxford-up,Up,1,0.22122384,36.40594243,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,2:00,6/16/15 2:00,BOX,Boxford-up,Up,1,0.21982176,35.65739658,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,2:15,6/16/15 2:15,BOX,Boxford-up,Up,1,0.21841968,34.91959926,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,2:30,6/16/15 2:30,BOX,Boxford-up,Up,1,0.2183892,34.90367891,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,2:45,6/16/15 2:45,BOX,Boxford-up,Up,1,0.21698712,34.17677413,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,3:00,6/16/15 3:00,BOX,Boxford-up,Up,1,0.21558504,33.4604425,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,3:15,6/16/15 3:15,BOX,Boxford-up,Up,1,0.21418296,32.7545975,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,3:30,6/16/15 3:30,BOX,Boxford-up,Up,1,0.21421344,32.76983106,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,3:45,6/16/15 3:45,BOX,Boxford-up,Up,1,0.21281136,32.07416114,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,4:00,6/16/15 4:00,BOX,Boxford-up,Up,1,0.21140928,31.38880712,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,4:15,6/16/15 4:15,BOX,Boxford-up,Up,1,0.2100072,30.71368292,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,4:30,6/16/15 4:30,BOX,Boxford-up,Up,1,0.20860512,30.04870262,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,4:45,6/16/15 4:45,BOX,Boxford-up,Up,1,0.20720304,29.39378046,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,5:00,6/16/15 5:00,BOX,Boxford-up,Up,1,0.20720304,29.39378046,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,5:15,6/16/15 5:15,BOX,Boxford-up,Up,1,0.20439888,28.11376821,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,5:30,6/16/15 5:30,BOX,Boxford-up,Up,1,0.20439888,28.11376821,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,5:45,6/16/15 5:45,BOX,Boxford-up,Up,1,0.2029968,27.48850736,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,6:00,6/16/15 6:00,BOX,Boxford-up,Up,1,0.2029968,27.48850736,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,6:15,6/16/15 6:15,BOX,Boxford-up,Up,1,0.2016252,26.88624179,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,6:30,6/16/15 6:30,BOX,Boxford-up,Up,1,0.20022312,26.28012067,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,6:45,6/16/15 6:45,BOX,Boxford-up,Up,1,0.19882104,25.68354816,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,7:00,6/16/15 7:00,BOX,Boxford-up,Up,1,0.19741896,25.09643959,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,7:15,6/16/15 7:15,BOX,Boxford-up,Up,1,0.19741896,25.09643959,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,7:30,6/16/15 7:30,BOX,Boxford-up,Up,1,0.1959864,24.50625465,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,7:45,6/16/15 7:45,BOX,Boxford-up,Up,1,0.19458432,23.93802169,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,8:00,6/16/15 8:00,BOX,Boxford-up,Up,1,0.19178016,22.82909885,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,8:15,6/16/15 8:15,BOX,Boxford-up,Up,1,0.19037808,22.28824107,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,8:30,6/16/15 8:30,BOX,Boxford-up,Up,1,0.19040856,22.2999033,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,8:45,6/16/15 8:45,BOX,Boxford-up,Up,1,0.18900648,21.76780911,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,9:00,6/16/15 9:00,BOX,Boxford-up,Up,1,0.1876044,21.24459063,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,9:15,6/16/15 9:15,BOX,Boxford-up,Up,1,0.1876044,21.24459063,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,9:30,6/16/15 9:30,BOX,Boxford-up,Up,1,0.18620232,20.73016447,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,9:45,6/16/15 9:45,BOX,Boxford-up,Up,1,0.18480024,20.22444744,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,10:00,6/16/15 10:00,BOX,Boxford-up,Up,1,0.18480024,20.22444744,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,10:15,6/16/15 10:15,BOX,Boxford-up,Up,1,0.18339816,19.72735648,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,10:30,6/16/15 10:30,BOX,Boxford-up,Up,1,0.18339816,19.72735648,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,10:45,6/16/15 10:45,BOX,Boxford-up,Up,1,0.18199608,19.23880872,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,11:00,6/16/15 11:00,BOX,Boxford-up,Up,1,0.180594,18.75872145,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,11:15,6/16/15 11:15,BOX,Boxford-up,Up,1,0.180594,18.75872145,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,11:30,6/16/15 11:30,BOX,Boxford-up,Up,1,0.180594,18.75872145,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,11:45,6/16/15 11:45,BOX,Boxford-up,Up,1,0.17919192,18.28701215,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,12:00,6/16/15 12:00,BOX,Boxford-up,Up,1,0.17919192,18.28701215,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,12:15,6/16/15 12:15,BOX,Boxford-up,Up,1,0.1792224,18.29717819,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,12:30,6/16/15 12:30,BOX,Boxford-up,Up,1,0.17782032,17.83358502,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,12:45,6/16/15 12:45,BOX,Boxford-up,Up,1,0.17782032,17.83358502,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,13:00,6/16/15 13:00,BOX,Boxford-up,Up,1,0.17782032,17.83358502,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,13:15,6/16/15 13:15,BOX,Boxford-up,Up,1,0.17641824,17.37820703,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,13:30,6/16/15 13:30,BOX,Boxford-up,Up,1,0.17638776,17.36839814,18.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,13:45,6/16/15 13:45,BOX,Boxford-up,Up,1,0.17638776,17.36839814,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,14:00,6/16/15 14:00,BOX,Boxford-up,Up,1,0.17638776,17.36839814,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,14:15,6/16/15 14:15,BOX,Boxford-up,Up,1,0.1735836,16.48230984,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,14:30,6/16/15 14:30,BOX,Boxford-up,Up,1,0.17498568,16.92132922,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,14:45,6/16/15 14:45,BOX,Boxford-up,Up,1,0.1735836,16.48230984,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,15:00,6/16/15 15:00,BOX,Boxford-up,Up,1,0.17361408,16.49176872,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,15:15,6/16/15 15:15,BOX,Boxford-up,Up,1,0.17218152,16.05125834,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,15:30,6/16/15 15:30,BOX,Boxford-up,Up,1,0.17080992,15.63720917,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,15:45,6/16/15 15:45,BOX,Boxford-up,Up,1,0.16940784,15.2216803,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,16:00,6/16/15 16:00,BOX,Boxford-up,Up,1,0.16940784,15.2216803,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,16:15,6/16/15 16:15,BOX,Boxford-up,Up,1,0.16800576,14.81387712,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,16:30,6/16/15 16:30,BOX,Boxford-up,Up,1,0.16800576,14.81387712,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,16:45,6/16/15 16:45,BOX,Boxford-up,Up,1,0.16660368,14.41371867,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,17:00,6/16/15 17:00,BOX,Boxford-up,Up,1,0.16800576,14.81387712,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,17:15,6/16/15 17:15,BOX,Boxford-up,Up,1,0.16660368,14.41371867,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,17:30,6/16/15 17:30,BOX,Boxford-up,Up,1,0.16660368,14.41371867,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,17:45,6/16/15 17:45,BOX,Boxford-up,Up,1,0.1652016,14.02112418,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,18:00,6/16/15 18:00,BOX,Boxford-up,Up,1,0.16660368,14.41371867,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,18:15,6/16/15 18:15,BOX,Boxford-up,Up,1,0.1652016,14.02112418,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,18:30,6/16/15 18:30,BOX,Boxford-up,Up,1,0.16660368,14.41371867,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,18:45,6/16/15 18:45,BOX,Boxford-up,Up,1,0.16517112,14.01267291,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,19:00,6/16/15 19:00,BOX,Boxford-up,Up,1,0.16379952,13.63601303,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,19:15,6/16/15 19:15,BOX,Boxford-up,Up,1,0.16379952,13.63601303,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,19:30,6/16/15 19:30,BOX,Boxford-up,Up,1,0.16379952,13.63601303,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,19:45,6/16/15 19:45,BOX,Boxford-up,Up,1,0.16379952,13.63601303,18.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,20:00,6/16/15 20:00,BOX,Boxford-up,Up,1,0.16379952,13.63601303,18.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,20:15,6/16/15 20:15,BOX,Boxford-up,Up,1,0.16379952,13.63601303,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,20:30,6/16/15 20:30,BOX,Boxford-up,Up,1,0.16239744,13.25830482,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,20:45,6/16/15 20:45,BOX,Boxford-up,Up,1,0.16099536,12.88791932,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,21:00,6/16/15 21:00,BOX,Boxford-up,Up,1,0.15959328,12.52477647,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,21:15,6/16/15 21:15,BOX,Boxford-up,Up,1,0.16099536,12.88791932,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,21:30,6/16/15 21:30,BOX,Boxford-up,Up,1,0.16099536,12.88791932,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,21:45,6/16/15 21:45,BOX,Boxford-up,Up,1,0.15959328,12.52477647,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,22:00,6/16/15 22:00,BOX,Boxford-up,Up,1,0.15962376,12.53259442,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,22:15,6/16/15 22:15,BOX,Boxford-up,Up,1,0.15962376,12.53259442,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,22:30,6/16/15 22:30,BOX,Boxford-up,Up,1,0.15959328,12.52477647,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,22:45,6/16/15 22:45,BOX,Boxford-up,Up,1,0.15678912,11.81989949,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,23:00,6/16/15 23:00,BOX,Boxford-up,Up,1,0.1568196,11.82740945,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,23:15,6/16/15 23:15,BOX,Boxford-up,Up,1,0.1568196,11.82740945,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,23:30,6/16/15 23:30,BOX,Boxford-up,Up,1,0.15538704,11.4780062,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-16,23:45,6/16/15 23:45,BOX,Boxford-up,Up,1,0.15538704,11.4780062,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-17,0:00,6/17/15 0:00,BOX,Boxford-up,Up,1,0.15538704,11.4780062,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-17,0:15,6/17/15 0:15,BOX,Boxford-up,Up,1,0.15398496,11.14303726,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-17,0:30,6/17/15 0:30,BOX,Boxford-up,Up,1,0.15398496,11.14303726,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-17,0:45,6/17/15 0:45,BOX,Boxford-up,Up,1,0.15398496,11.14303726,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-17,1:00,6/17/15 1:00,BOX,Boxford-up,Up,1,0.15401544,11.15024612,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-17,1:15,6/17/15 1:15,BOX,Boxford-up,Up,1,0.15261336,10.82197446,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-17,1:30,6/17/15 1:30,BOX,Boxford-up,Up,1,0.15121128,10.50047084,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-17,1:45,6/17/15 1:45,BOX,Boxford-up,Up,1,0.15261336,10.82197446,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-17,2:00,6/17/15 2:00,BOX,Boxford-up,Up,1,0.15258288,10.81491357,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-17,2:15,6/17/15 2:15,BOX,Boxford-up,Up,1,0.15258288,10.81491357,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-17,2:30,6/17/15 2:30,BOX,Boxford-up,Up,1,0.14977872,10.17888646,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-17,2:45,6/17/15 2:45,BOX,Boxford-up,Up,1,0.14837664,9.87082581,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-17,3:00,6/17/15 3:00,BOX,Boxford-up,Up,1,0.14840712,9.877453054,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-17,3:15,6/17/15 3:15,BOX,Boxford-up,Up,1,0.14700504,9.575782033,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-17,3:30,6/17/15 3:30,BOX,Boxford-up,Up,1,0.14840712,9.877453054,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-17,3:45,6/17/15 3:45,BOX,Boxford-up,Up,1,0.14840712,9.877453054,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-17,4:00,6/17/15 4:00,BOX,Boxford-up,Up,1,0.14700504,9.575782033,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-17,4:15,6/17/15 4:15,BOX,Boxford-up,Up,1,0.14700504,9.575782033,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-17,4:30,6/17/15 4:30,BOX,Boxford-up,Up,1,0.14697456,9.569295931,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
