"","Date","DIN_UP_kg.mo","DON_UP_kg.mo","PN_UP_kg.mo","TN_UP_kg.mo","DIN_OUT_kg.mo","DON_OUT_kg.mo","PN_OUT_kg.mo","TN_OUT_kg.mo","Date2","Month","Month2","Year","Discharge.Lday","Discharge.m3day","Discharge.cfs","Discharge.m3s","HL.myr","HL.myr2","DIN_UP_fw_mg.mo","DIN_OUT_fw_mg.mo","DON_UP_fw_mg.mo","DON_OUT_fw_mg.mo","PN_UP_fw_mg.mo","PN_OUT_fw_mg.mo","RDIN1","RDON1","RPN1","RTN1","RDIN2","RDON2","RPN2","RTN2","TN_UP_fw_mgL.mo","TN_OUT_fw_mgL.mo","RDINpre","RDONpre","RPNpre","RDINpost","RDONpost","RPNpost","DIN_OUT_kg.mo.rem.pre","DON_OUT_kg.mo.rem.pre","PN_OUT_kg.mo.rem.pre","DIN_OUT_kg.mo.pre","DON_OUT_kg.mo.pre","PN_OUT_kg.mo.pre","DIN_OUT_kg.mo.rem.post","DON_OUT_kg.mo.rem.post","PN_OUT_kg.mo.rem.post","DIN_OUT_kg.mo.post","DON_OUT_kg.mo.post","PN_OUT_kg.mo.post","DIN_OUT_fw_mg.mo.pre","DON_OUT_fw_mg.mo.pre","PN_OUT_fw_mg.mo.pre","DIN_OUT_fw_mg.mo.post","DON_OUT_fw_mg.mo.post","PN_OUT_fw_mg.mo.post","RDIN3","RDON3","RPN3","RDIN4","RDON4","RPN4","RDIN5","RDON5","RPN5","RDIN6","RDON6","RPN6","RDIN7","RDON7","RPN7","RDIN8","RDON8","RPN8","TN_OUT_kg.mo.pre","TN_OUT_kg.mo.post","RTN3","RDIN9","RDON9","RPN9","RTN9","RTN5"
"11","2016-04",2434.8,2942.51,438.76,5816.07,2465.6,3076.1,443.91,5985.61,2016-04-01,"04","Apr","2016",7256780887.27923,7256780.88727923,98.87,2.79968398428983,1979.2600907587,5193.57847815082,0.335520672019749,0.339764978204326,0.405484201012334,0.423893190077193,0.0604620708293844,0.0611717518959614,-30.7999999999997,-133.59,-5.14999999999998,-169.54,-0.00424430618457705,-0.0184089890648588,-0.000709681066577005,-0.0233629763160129,0.801466943861468,0.824829920177481,0.101208479298486,-0.0538130876345847,-0.0966393996063333,0.0763181118192949,-0.0445099162991996,-0.0830891827304545,246.422405395953,-158.345548495642,-42.4015029712748,2188.37759460405,3100.85554849564,481.161502971275,185.819338657619,-130.970873809558,-36.4562098148142,2248.98066134238,3073.48087380956,475.216209814814,0.301563135031424,0.427304557855851,0.0663050890532917,0.309914367854861,0.423532268860041,0.0654858148807888,2188.37759460405,3100.85554849564,481.161502971275,0.0339575369883248,-0.0218203568435162,-0.00584301822390731,2248.98066134238,3073.48087380956,475.216209814814,0.0256063041648882,-0.0180480678477068,-0.00502374405140441,-2002.55825594643,-3231.8264223052,-517.617712786089,-0.00835123282343658,0.00377228899580945,0.00081927417250291,5770.39464607096,5797.67774496675,5770.39464607096,-60.6030667383338,27.3746746860838,5.94529315646059,-27.2830988957894,5797.67774496675
"12","2016-05",848.77,1177.42,192.69,2218.88,748.48,1239.34,194.62,2182.44,2016-05-01,"05","May","2016",2952230997.29008,2952230.99729008,38.9251612903226,1.10223678214235,779.23554433378,2044.71406833184,0.287501215446591,0.25353029647309,0.398823805142884,0.419797773662569,0.0652692828497752,0.0659230257316064,100.29,-61.9199999999998,-1.93000000000001,36.4400000000001,0.0339709189735012,-0.0209739685196849,-0.00065374288183126,0.0123432075719851,0.75159430343925,0.739251095867265,0.132944801836771,-0.064645607804464,-0.111828177028792,0.100249468450659,-0.0534697174788822,-0.0961482777563739,112.839559454996,-76.115031541132,-21.548171431678,735.930440545004,1253.53503154113,214.238171431678,85.0887413368656,-62.9563147539855,-18.5268116408757,763.681258663134,1240.37631475399,211.216811640876,0.249279423331213,0.424606012433234,0.0725682277668421,0.258679371419152,0.420148801327726,0.0715448119861747,735.930440545004,1253.53503154113,214.238171431678,0.0382217921153779,-0.0257822072903508,-0.00729894491706697,763.681258663134,1240.37631475399,211.216811640876,0.0288218440274391,-0.0213249961848428,-0.0062755291363995,-650.841699208138,-1316.49134629512,-232.764983072554,-0.0093999480879387,0.00445721110550801,0.00102341578066746,2203.70364351781,2215.274385058,2203.70364351781,-27.7508181181304,13.1587167871464,3.02135979080234,-11.5707415401816,2215.274385058
"13","2016-06",97.64,195.34,40.01,332.99,58.55,209.2,40.31,308.06,2016-06-01,"06","Jun","2016",510550903.731307,510550.903731307,6.956,0.196971799279054,139.250866706964,365.394274239073,0.191244397544708,0.114680043796012,0.382606315202614,0.409753461351422,0.0783663288177362,0.0789539293837277,39.09,-13.86,-0.300000000000004,24.93,0.0765643537486955,-0.0271471461488084,-0.000587600565991525,0.0488296070338956,0.652217041565058,0.603387434531162,0.220038345608192,-0.0907157326295664,-0.146442731198401,0.165923954011133,-0.0750328562036938,-0.125909379628362,21.4845440651838,-17.7204112118595,-5.85917367524804,76.1554559348162,213.06041121186,45.869173675248,16.200814869647,-14.6569181308295,-5.03763427893077,81.439185130353,209.99691813083,45.0476342789308,0.149163296702135,0.417314727394918,0.0898425080437975,0.159512370921613,0.411314359833837,0.0882333846629296,76.1554559348162,213.06041121186,45.869173675248,0.0420811008425728,-0.0347084121923039,-0.0114761792260613,81.439185130353,209.99691813083,45.0476342789308,0.0317320266230949,-0.0287080446312228,-0.0098670558451934,-59.9546410651692,-227.717329342689,-50.9068079541788,-0.0103490742194779,0.00600036756108108,0.00160912338086788,335.085040821924,336.483737540113,335.085040821924,-5.28372919553682,3.06349308102995,0.821539396317277,-1.39869671818963,336.483737540113
"14","2016-07",9.44,29.38,7.63,46.45,3.55,31.98,7.74,43.27,2016-07-01,"07","Jul","2016",80908177.0480848,80908.1770480848,1.06677419354839,0.0302076527210591,21.3555536274059,56.036972718313,0.116675475142515,0.0438769000800771,0.36312769700075,0.395262891425596,0.0943044359467572,0.0956640018647314,5.89,-2.6,-0.11,3.18,0.0727985750624377,-0.0321351944248451,-0.00135956591797422,0.0393038147196183,0.574107608090022,0.534803793370404,0.380854216692481,-0.131187843715998,-0.196419759755955,0.287190113890207,-0.108508175240233,-0.16887891870931,3.59526380557702,-3.85429884837602,-1.49868276693793,5.84473619442298,33.234298848376,9.12868276693793,2.71107467512355,-3.18797018855805,-1.28854614975203,6.72892532487645,32.567970188558,8.91854614975203,0.0722391284498893,0.410765636563835,0.11282769059934,0.083167432148142,0.40253002078149,0.110230467118937,5.84473619442298,33.234298848376,9.12868276693793,0.0444363466926254,-0.0476379395630847,-0.0185232546525829,6.72892532487645,32.567970188558,8.91854614975203,0.0335080429943728,-0.0394023237807397,-0.0159260311721797,-3.13366151929943,-36.4222690369341,-10.41722891669,-0.0109283036982527,0.008235615782345,0.00259722348040313,48.2077178097369,48.2154416631865,48.2077178097369,-0.884189130453466,0.666328659817971,0.210136617185899,-0.00772385344959048,48.2154416631865
"15","2016-08",2.55,9.87,2.93,15.35,0.86,10.87,2.94,14.67,2016-08-01,"08","Aug","2016",27744140.5420406,27744.1405420406,0.365806451612903,0.0103584754114548,7.32301113198617,19.2155812103317,0.0919112991132667,0.0309975361715331,0.355750793038409,0.391794439749494,0.105607884863479,0.10596832133059,1.69,-1,-0.00999999999999979,0.68,0.0609137629417336,-0.036043646711085,-0.000360436467110856,0.0245096797635378,0.553269977015154,0.528760297251617,0.520913285575756,-0.161937396649391,-0.232260932899897,0.392804226012332,-0.133941765607635,-0.199694650147647,1.32832887821818,-1.59832210492948,-0.680524533396699,1.22167112178182,11.4683221049295,3.6105245333967,1.00165077633145,-1.32200522654735,-0.585105324932606,1.54834922366855,11.1920052265474,3.51510532493261,0.0440334823106389,0.413360150319005,0.130136470723456,0.055808152403292,0.403400682374289,0.126697214484124,1.22167112178182,11.4683221049295,3.6105245333967,0.0478778168026278,-0.0576093572805961,-0.0245285858599766,1.54834922366855,11.1920052265474,3.51510532493261,0.0361031467099747,-0.0476498893358807,-0.0210893296206454,-0.220020345450376,-12.7903273314768,-4.1956298583293,-0.0117746700926531,0.00995946794471536,0.00343925623933114,16.300517760108,16.2554597751485,16.300517760108,-0.326678101886729,0.276316878382131,0.0954192084640932,0.0450579849594952,16.2554597751485
"16","2016-09",1.02,4.26,1.45,6.73,0.22,4.76,1.45,6.43,2016-09-01,"09","Sep","2016",12306263.3973954,12306.2633973954,0.167666666666667,0.0047477868045507,3.3564877301899,8.80742380401829,0.0828846228186437,0.0178770755099035,0.346165189419041,0.386794906487004,0.117826179497092,0.117826179497092,0.8,-0.5,0,0.3,0.0650075473087402,-0.0406297170679626,0,0.0243778302407776,0.546875991734777,0.522498161493999,0.654484956811176,-0.188802162447124,-0.262441777905667,0.493526396841229,-0.156162168294326,-0.225643711874636,0.6675746559474,-0.804297212024746,-0.380540577963217,0.3524253440526,5.06429721202475,1.83054057796322,0.503396924778054,-0.66525083693383,-0.327183382218223,0.516603075221946,4.92525083693383,1.77718338221822,0.028637884032873,0.411521925745274,0.14874869152814,0.0419788735654142,0.400223095986735,0.144412915994822,0.3524253440526,5.06429721202475,1.83054057796322,0.0542467387857707,-0.0653567363262332,-0.030922512031049,0.516603075221946,4.92525083693383,1.77718338221822,0.0409057492532295,-0.0540579065676937,-0.0265867364977309,0.150971580725453,-5.72954804895858,-2.15772396018144,-0.0133409895325411,0.0112988297585395,0.00433577553331804,7.24726313404056,7.219037294374,7.24726313404056,-0.164177731169346,0.139046375090916,0.0533571957449945,0.0282258396665647,7.219037294374
"17","2016-10",60.15,112.07,22.2,194.42,38.99,119.7,22.34,181.03,2016-10-01,"10","Oct","2016",230736322.268064,230736.322268064,3.14366666666667,0.0890186428503333,62.9324767066022,165.134818878124,0.260687174904865,0.168980763915888,0.485705930034716,0.518773978987735,0.0962137204137655,0.096820473605564,21.16,-7.62999999999998,-0.140000000000001,13.39,0.0917064109889765,-0.0330680489530193,-0.000606753191798523,0.0580316088441586,0.842606825353346,0.784575216509188,0.277602175416229,-0.106058682767571,-0.165837512479799,0.209331016645482,-0.0877233271735568,-0.14258473701336,16.6977708512861,-11.8859965777617,-3.68159277705153,43.4522291487139,123.955996577762,25.8815927770515,12.5912606512258,-9.83115327634051,-3.16538116169659,47.5587393487742,121.901153276341,25.3653811616966,0.188319848048163,0.537219261186596,0.112169564473611,0.206117263555591,0.528313670245288,0.109932328436039,43.4522291487139,123.955996577762,25.8815927770515,0.0723673268567012,-0.0515133311518801,-0.0159558440598457,47.5587393487742,121.901153276341,25.3653811616966,0.054569911349274,-0.0426077402105722,-0.0137186080222737,-30.8609684974881,-133.787149854102,-29.0469739387481,-0.0177974155074273,0.00890559094130794,0.00223723603757202,193.289818503527,194.825273786811,193.289818503527,-4.10651020006038,2.0548433014212,0.516211615354944,-1.53545528328425,194.825273786811
"18","2016-11",363.34,604.13,109.95,1077.42,260.82,641.17,110.85,1012.84,2016-11-01,"11","Nov","2016",1545255658.40854,1545255.65840854,21.0533333333333,0.596163448460084,421.46275355625,1105.9182653316,0.23513261253753,0.168787603902787,0.390957960071277,0.414928103651368,0.0711532744770776,0.0717357023718422,102.52,-37.04,-0.899999999999991,64.58,0.066345008634743,-0.0239701435800906,-0.00058242789476462,0.0417924371598878,0.697243847085884,0.655451409925996,0.159136241478562,-0.0729547339251853,-0.123125861283916,0.119999604339919,-0.0603423673194595,-0.105861866161609,57.8205619788206,-44.0741434062222,-13.5376884481666,305.519438021179,648.204143406222,123.487688448167,43.6006562408663,-36.4546343687051,-11.6395121844689,319.739343759134,640.584634368705,121.589512184469,0.197714492329272,0.41948019402421,0.0799140826802387,0.206916792065615,0.414549288904365,0.0786856928967302,305.519438021179,648.204143406222,123.487688448167,0.0374181202082575,-0.0285222339529333,-0.00876080820316107,319.739343759134,640.584634368705,121.589512184469,0.0282158204719151,-0.0235913288330877,-0.0075324184196526,-261.918781780313,-684.658777774927,-135.127200632635,-0.00920229973634235,0.00493090511984562,0.00122838978350846,1077.21126987557,1081.91349031231,1077.21126987557,-14.2199057379544,7.6195090375171,1.89817626369768,-4.70222043673948,1081.91349031231
"19","2016-12",732.8,1083.32,183.55,1999.67,598.09,1143.37,185.28,1926.74,2016-12-01,"12","Dec","2016",2734290253.06742,2734290.25306742,36.0516129032258,1.02086702996842,721.710515088866,1893.76839159318,0.268003734855113,0.218736836489485,0.39619787942582,0.418159702949359,0.0671289376810261,0.0677616430048517,134.71,-60.0500000000002,-1.73000000000002,72.9299999999997,0.0492668983656281,-0.0219618235235392,-0.000632705323825547,0.0266723695182633,0.731330551961959,0.704658182443695,0.135961709071069,-0.0656284162261879,-0.113179278559468,0.102524422735631,-0.0542826186245315,-0.0973099356560197,99.6327404072792,-71.0965758661539,-20.7740565795904,633.167259592721,1154.41657586615,204.32405657959,75.1298969806702,-58.8054464083275,-17.8612386896624,657.67010301933,1142.12544640833,201.411238689662,0.231565489026782,0.422199718764711,0.0747265424182282,0.240526806648099,0.41770453781454,0.0736612502874237,633.167259592721,1154.41657586615,204.32405657959,0.0364382458283307,-0.0260018393388907,-0.00759760473720206,657.67010301933,1142.12544640833,201.411238689662,0.0274769282070135,-0.0215066583887198,-0.00653231260639763,-558.037362612051,-1213.22202227448,-222.185295269253,-0.00896131762131722,0.00449518095017082,0.00106529213080443,1991.90789203846,2001.20678811732,1991.90789203846,-24.5028434266089,12.2911294578264,2.91281788992796,-9.29889607885457,2001.20678811732
"20","2017-01",2186.97,2725.85,414.03,5326.85,2135.49,2853.65,418.74,5407.88,2017-01-01,"01","Jan","2017",6037653441.76788,6037653.44176788,91.4,2.58815733957814,1829.71955391266,4801.18410946683,0.362221850109972,0.353695358734388,0.451475068301013,0.472642232205436,0.0685746547053831,0.0693547591027996,51.48,-127.8,-4.71000000000004,-81.0300000000002,0.0085264913755842,-0.0211671639044223,-0.000780104397416506,-0.0134207769262546,0.882271573116368,0.895692350042623,0.10356187988334,-0.0546513248308433,-0.0978356545538379,0.078092736734474,-0.0452032395981282,-0.0841177057379474,226.486724448467,-148.971313790154,-40.5068960549255,1960.48327555153,2874.82131379015,454.536896054925,170.786472456193,-123.217250658558,-34.8272537066824,2016.18352754381,2849.06725065856,448.857253706682,0.324709474377762,0.476148778911759,0.0752837009342877,0.33393495452986,0.471883203986005,0.0743429973309719,1960.48327555153,2874.82131379015,454.536896054925,0.0375123757322099,-0.0246737106107458,-0.00670904622890457,2016.18352754381,2849.06725065856,448.857253706682,0.0282868955801122,-0.0204081356849919,-0.00576834262558876,-1789.69680309534,-2998.03856444871,-489.364149761608,-0.00922548015209779,0.00426557492575386,0.000940703603315815,5289.84148539661,5314.10803190905,5289.84148539661,-55.7002519922746,25.7540631315965,5.67964234824314,-24.2665465124346,5314.10803190905
"21","2017-02",1681.6,2085.71,317.67,4084.98,1673.47,2183.61,321.34,4178.42,2017-02-01,"02","Feb","2017",5162269536.48197,5162269.53648197,75.3571428571429,2.13387464305637,1508.56058876044,3958.4629849074,0.325748198174478,0.324173309466605,0.404029658904906,0.422994185903765,0.0615368875559505,0.0622478151768475,8.12999999999988,-97.9000000000001,-3.67000000000002,-93.4400000000002,0.00157488870787253,-0.018964526998859,-0.000710927620896973,-0.0181005659118835,0.791314744635334,0.809415310547218,0.109578708039544,-0.0567665666373949,-0.100837865565326,0.0826298364637216,-0.0469527997869338,-0.0866989641102584,184.267555439298,-118.398595701281,-32.0331647541373,1497.3324445607,2204.10859570128,349.703164754137,138.950332997394,-97.9299240436057,-27.5416599289058,1542.64966700261,2183.63992404361,345.211659928906,0.290053131472309,0.426965035460615,0.0677421359506261,0.298831677830969,0.422999982587451,0.0668720719616209,1497.3324445607,2204.10859570128,349.703164754137,0.0356950667021688,-0.0229353765557093,-0.00620524839467555,1542.64966700261,2183.63992404361,345.211659928906,0.0269165203435091,-0.0189703236825453,-0.00533518440567037,-1358.38211156331,-2302.03851974489,-377.244824683043,-0.00877854635865971,0.00396505287316407,0.000870063989005188,4051.14420501612,4071.50125097512,4051.14420501612,-45.3172224419038,20.4686716576753,4.49150482523146,-20.3570459589969,4071.50125097512
"22","2017-03",2005.22,2527.15,386.81,4919.18,1937.47,2647.12,391.19,4975.78,2017-03-01,"03","Mar","2017",6262004207.87944,6262004.20787944,82.5645161290323,2.33796453400517,1652.84365011628,4337.06173790511,0.320220161697887,0.309400941884085,0.403568876050914,0.422727279018616,0.0617709581723499,0.0624704147448142,67.75,-119.97,-4.38,-56.5999999999998,0.0108192198138019,-0.019158402967702,-0.000699456572464237,-0.00903863972636432,0.785559995921151,0.794598635647515,0.106688846975409,-0.0557555043966877,-0.0994057431635299,0.0804506836756985,-0.046116529324017,-0.0854676456167663,213.934609732031,-140.902522936089,-38.451135513085,1791.28539026797,2668.05252293609,425.261135513085,161.321319920184,-116.54338708119,-33.0597400010214,1843.89868007982,2643.69338708119,419.869740001021,0.28605624186806,0.426070062293937,0.0679113461753957,0.294458230762549,0.422180071957577,0.0670503765348324,1791.28539026797,2668.05252293609,425.261135513085,0.0341639198298267,-0.022501186243023,-0.00614038800304576,1843.89868007982,2643.69338708119,419.869740001021,0.0257619309353377,-0.0186111959066625,-0.0052794183624825,-1629.96407034779,-2784.59591001728,-458.320875514106,-0.00840198889448901,0.00388999033636045,0.000860969640563258,4884.59904871714,4907.46180716203,4884.59904871714,-52.6132898118465,24.3591358548997,5.39139551206364,-22.8627584448832,4907.46180716203
"23","2017-04",6596.62,6721.63,897.79,14216.04,8065.12,6969.57,910.79,15945.48,2017-04-01,"04","Apr","2017",16256500550.7621,16256500.5507621,221.486666666667,6.27179805199157,4433.90027276735,11634.5543157415,0.405783518993006,0.496116613462784,0.413473365870545,0.428725110809488,0.0552265229036583,0.0560262030045144,-1468.5,-247.94,-13,-1729.44,-0.0903330944697783,-0.0152517449389423,-0.000799680100856057,-0.106384519509577,0.87448340776721,0.980867927276786,0.0799326254853414,-0.0459165998266901,-0.0851725984718925,0.0602746636653732,-0.0379785681302617,-0.0732301900351926,527.285155929113,-308.634394893075,-76.4671071820804,6069.33484407089,7030.26439489308,974.25710718208,397.609051828274,-255.277882901411,-65.7453323116956,6199.01094817173,6976.90788290141,963.535332311696,0.373348176941214,0.432458656950218,0.0599303093639304,0.381325053864751,0.429176492266309,0.0592707716708762,6069.33484407089,7030.26439489308,974.25710718208,0.0324353420517919,-0.0189852910796725,-0.00470378646027206,6199.01094817173,6976.90788290141,963.535332311696,0.0244584651282549,-0.0157031263957631,-0.00404424876721782,-5671.72579224261,-7285.54227779449,-1040.00243949378,-0.00797687692353694,0.00328216468390935,0.000659537693054248,14073.856346146,14139.4541633848,14073.856346146,-129.676104100839,53.3565119916648,10.7217748703848,-65.5978172387913,14139.4541633848
"24","2017-05",2594.8,3155.81,471.45,6222.06,2596.05,3299.71,476.97,6372.73,2017-05-01,"05","May","2017",7786219336.42364,7786219.33642364,102.661290322581,2.90704126957275,2055.15722465132,5392.73255748506,0.333255446306479,0.333415986351139,0.405307102670129,0.423788472611358,0.0605492832438684,0.0612582280810858,-1.25,-143.9,-5.51999999999998,-150.67,-0.000160540044659763,-0.0184813699412296,-0.000708944837217423,-0.0193508548231068,0.799111832220477,0.818462687043583,0.100100253267707,-0.0534161504587495,-0.0960716029773395,0.0754824336357643,-0.044181601362275,-0.0826009992560911,259.740137179045,-168.571221779226,-45.2929572236667,2335.05986282096,3324.38122177923,516.742957223667,195.861818798081,-139.428739395081,-38.9422410992842,2398.93818120192,3295.23873939508,510.392241099284,0.299896491728358,0.426957047848356,0.0663663499442358,0.308100514196893,0.423214219509599,0.065550714544052,2335.05986282096,3324.38122177923,516.742957223667,0.0333589545781212,-0.0216499451782274,-0.00581706670036738,2398.93818120192,3295.23873939508,510.392241099284,0.0251549321095859,-0.0179071168394703,-0.00500143130018363,-2139.19804402287,-3463.80996117431,-555.685198322951,-0.0082040224685353,0.00374282833875711,0.000815635400183756,6176.18404182385,6204.56916169628,6176.18404182385,-63.8783183809637,29.1424823841453,6.35071612438247,-28.385119872436,6204.56916169628
"25","2017-06",2242.11,2732.15,410.15,5384.41,2258.71,2857.52,414.93,5531.16,2017-06-01,"06","Jun","2017",6745691737.43512,6745691.73743512,91.9066666666667,2.60250452833145,1839.8624194194,4827.79898855651,0.332376587497683,0.334837417408999,0.405021472421868,0.423606667962936,0.0608017703690607,0.0615103707893072,-16.5999999999999,-125.37,-4.78000000000003,-146.75,-0.00246082991131635,-0.0185851955410682,-0.000708600420246522,-0.0217546258726311,0.798199830288611,0.819954456161243,0.103394501939158,-0.0545919155286886,-0.0977509949724189,0.0779665223229084,-0.0451541009372088,-0.0840449166326854,231.821846742806,-149.153302011707,-40.0925705879376,2010.28815325719,2881.30330201171,450.242570587938,174.809519365416,-123.367776875595,-34.4710225568959,2067.30048063458,2855.5177768756,444.621022556896,0.298010675777123,0.427132370431628,0.0667452039187209,0.306462340868933,0.423309852869342,0.0659118500908481,2010.28815325719,2881.30330201171,450.242570587938,0.03436591172056,-0.0221108980097597,-0.00594343354966023,2067.30048063458,2855.5177768756,444.621022556896,0.0259142466287502,-0.018288380447474,-0.00511007972178739,-1835.47863389178,-3004.6710788873,-484.713593144834,-0.00845166509180978,0.00382251756228574,0.000833353827872835,5341.83402585684,5367.43928006707,5341.83402585684,-57.0123273773902,25.7855251361116,5.6215480310417,-25.6052542102361,5367.43928006707
"26","2017-07",835.44,1226.88,206.51,2268.83,682.19,1294.39,208.45,2185.03,2017-07-01,"07","Jul","2017",3093202547.38112,3093202.54738112,40.7838709677419,1.15486952933883,816.444706716941,2142.35091042525,0.270089005554237,0.220544884969651,0.396637459463735,0.418462735683411,0.0667625209913405,0.0673897026809595,153.25,-67.51,-1.94,83.8,0.0495441205845864,-0.0218252762196765,-0.000627181689618908,0.027091662675291,0.733488986009313,0.706397323334022,0.131142622274366,-0.0640550326657965,-0.111014278017851,0.0988905018668762,-0.0529812405832806,-0.0954484989506306,109.561792352896,-78.5878384770124,-22.9255585534663,725.878207647104,1305.46783847701,229.435558553466,82.6170808796631,-65.0016244468153,-19.7110695182947,752.822919120337,1291.88162444682,226.221069518295,0.234668825118379,0.422044084886163,0.0741741140578458,0.243379768246253,0.417651804127924,0.073134903406124,725.878207647104,1305.46783847701,229.435558553466,0.0354201804358584,-0.0254066254224281,-0.00741159306650528,752.822919120337,1291.88162444682,226.221069518295,0.026709237307984,-0.0210143446641894,-0.00637238241478343,-643.261126767441,-1370.46946292383,-249.146628071761,-0.00871094312787435,0.00439228075823866,0.00103921065172186,2260.78160467758,2270.92561308545,2260.78160467758,-26.944711473233,13.586214030197,3.21448903517162,-10.1440084078645,2270.92561308545
"27","2017-08",109.81,211.81,42.52,364.14,68.67,226.43,42.84,337.94,2017-08-01,"08","Aug","2017",551066156.586351,551066.156586351,7.2658064516129,0.205744532775669,145.452824282942,381.66821091844,0.199268270583394,0.12461298735053,0.384364014135951,0.41089440404515,0.0771595197632813,0.0777402122920736,41.14,-14.62,-0.32,26.2,0.0746552832328644,-0.0265303899091997,-0.000580692528792337,0.0475442007948723,0.660791804482626,0.613247603687754,0.217250675255457,-0.0899413218134657,-0.145446837346371,0.163821860005078,-0.0743923250221363,-0.125053124244031,23.8562966498018,-19.0504713733102,-6.18439952396771,85.9537033501982,230.86047137331,48.7043995239677,17.9892784471576,-15.7570383629387,-5.31725884285619,91.8207215528424,227.567038362939,47.8372588428562,0.155977104242165,0.418934221624867,0.0883821278840154,0.166623771856427,0.412957746802365,0.0868085587748487,85.9537033501982,230.86047137331,48.7043995239677,0.0432911663412296,-0.034570207488917,-0.0112226081207341,91.8207215528424,227.567038362939,47.8372588428562,0.0326444987269668,-0.0285937326664146,-0.00964903901156737,-67.9644249030406,-246.617509736249,-54.0216583668239,-0.0106466676142628,0.00597647482250235,0.00157356910916674,365.518574247476,367.225018758637,365.518574247476,-5.86701820264419,3.2934330103715,0.867140681111522,-1.70644451116118,367.225018758637
"28","2017-09",22.8,57.24,13.43,93.47,10.96,61.94,13.53,86.43,2017-09-01,"09","Sep","2017",153277813.488434,153277.813488434,2.08833333333333,0.0591349589075748,41.8059555261227,109.698827300546,0.148749512281635,0.0715041515178387,0.373439565043895,0.404102841698442,0.0876186820150158,0.0882710921566019,11.84,-4.7,-0.100000000000001,7.04,0.0772453607637965,-0.0306632766545476,-0.000652410141586124,0.0459296739676628,0.609807759340546,0.563878085372883,0.31289552692485,-0.114946630134499,-0.176807497501991,0.235944616272534,-0.0950747320225027,-0.152016574274066,7.13401801388659,-6.57954510889872,-2.37452469145175,15.6659819861134,63.8195451088987,15.8045246914517,5.37953725101378,-5.44207766096806,-2.04158259250071,17.4204627489862,62.6820776609681,15.4715825925007,0.102206455256458,0.416365184604583,0.103110321916514,0.113652865685618,0.408944231617043,0.100938173897347,15.6659819861134,63.8195451088987,15.8045246914517,0.0465430570251767,-0.0429256195606887,-0.0154916399014977,17.4204627489862,62.6820776609681,15.4715825925007,0.035096646596017,-0.0355046665731483,-0.0133194918823314,-10.2864447350996,-69.2616227698668,-17.8461072839525,-0.0114464104291597,0.00742095298754036,0.00217214801916625,95.2900517864639,95.574123002455,95.2900517864639,-1.7544807628728,1.13746744793066,0.332942098951035,-0.284071215991119,95.574123002455
"29","2017-10",83.42,136.38,25.48,245.28,64.78,144.76,25.73,235.27,2017-10-01,"10","Oct","2017",349248330.015546,349248.330015546,4.60483870967742,0.130394388446664,92.1834073272509,241.889260826706,0.238855830738795,0.185484065155348,0.390495782739833,0.414490170915223,0.0729566838554842,0.0736725068917429,18.64,-8.38,-0.25,10.01,0.0533717655834468,-0.0239943881753908,-0.000715823036258681,0.0286615543717974,0.702308297334112,0.673646742962314,0.248265425428978,-0.0983851202202796,-0.156214718490921,0.18720910174803,-0.0813763650922151,-0.134311195462228,20.7103017892854,-13.4177626956417,-3.98035102714866,62.7096982107146,149.797762695642,29.4603510271487,15.6169832678206,-11.0981086712763,-3.42224926037757,67.8030167321794,147.478108671276,28.9022492603776,0.179556186304236,0.428914757270203,0.0843535916859998,0.194139845218906,0.42227291012304,0.0827555832810741,62.7096982107146,149.797762695642,29.4603510271487,0.0592996444345589,-0.0384189745303706,-0.0113969078305156,67.8030167321794,147.478108671276,28.9022492603776,0.0447159855198892,-0.0317771273832069,-0.00979889942558994,-47.092714942894,-160.895871366918,-32.8826002875262,-0.0145836589146697,0.00664184714716365,0.00159800840492562,241.967811933505,244.183374663833,241.967811933505,-5.09331852146471,2.31965402436543,0.558101766771085,-2.2155627303282,244.183374663833
"30","2017-11",498.03,775.84,135.91,1409.78,385.01,820.91,137.12,1343.04,2017-11-01,"11","Nov","2017",1970103101.54128,1970103.10154128,26.8416666666667,0.76007064102673,537.338319032886,1409.97574914229,0.252793876427266,0.195426320429013,0.393806800970483,0.416683776274334,0.0689862372652845,0.0696004183195925,113.02,-45.0699999999999,-1.21000000000001,66.74,0.0573675559982522,-0.0228769753038509,-0.000614181054307966,0.0338763996400933,0.715586914663033,0.68171051502294,0.148218743964929,-0.0695502336681655,-0.118530404041337,0.111767064914295,-0.0575264348364632,-0.101910757316624,73.8173810568538,-53.9598532891095,-16.1094672132581,424.212618943146,829.79985328911,152.019467213258,55.6633513392663,-44.6313092035216,-13.8506910269023,442.366648660734,820.471309203522,149.760691026902,0.215325085581191,0.421196155998093,0.0771632038416303,0.224539846830683,0.416461102244668,0.076016676949414,424.212618943146,829.79985328911,152.019467213258,0.0374687908460749,-0.0273893550276099,-0.00817696657634573,442.366648660734,820.471309203522,149.760691026902,0.0282540295965825,-0.0226543012741846,-0.00703043968412943,-368.54926760388,-874.431162492631,-165.87015824016,-0.00921476124949241,0.00473505375342531,0.0011465268922163,1406.03193944551,1412.59864889116,1406.03193944551,-18.1540297175874,9.32854408558796,2.25877618635579,-6.56670944564371,1412.59864889116
